iteration,loss,learning rate,
1,301.324,0.02,
2,250.427,0.02,
3,221.493,0.02,
4,176.914,0.02,
5,186.794,0.02,
6,213.792,0.02,
7,207.913,0.02,
8,224.453,0.02,
9,237.501,0.02,
10,261.153,0.02,
11,8457.2,0.02,
12,294.803,0.02,
13,311.384,0.02,
14,325.741,0.02,
15,342.025,0.02,
16,353.404,0.02,
17,365.884,0.02,
18,375.545,0.02,
19,387.401,0.02,
20,396.556,0.02,
21,404.381,0.02,
22,408.69,0.02,
23,410.764,0.02,
24,411.124,0.02,
