time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.0878582,0.00393567,0.0237666,0.021185,0.0217098,0.788154,0.00254041,0.504663,
0.18,0.0963517,0,0,0.0108975,0,0.872526,0,0.361043,
0.185,0.0834833,0,0,0.00374195,0,0.934751,0,0.223021,
0.19,0.0878135,0,0.00178609,0,0,0.964047,0,0.161992,
0.195,0.139776,0,0,0,0,1,0,0,
0.2,0.20528,0,0.000301193,0,0,0.952342,0,0,
0.205,0.273921,0,0,0.000667787,0,0.888779,0,0,
0.21,0.351741,0,0,5.35612e-06,0,0.823785,0.00478443,0,
0.215,0.409334,0,0,0,0,0.742812,0,0,
0.22,0.461209,0,0,0.00198523,0,0.678924,0,0,
0.225,0.488431,0.0679087,0,0,0,0.623025,0.00680368,0.0114717,
0.23,0.501049,0.185438,0.0839984,0,0.000931701,0.559094,0.0124851,0.0216671,
0.235,0.468201,0.412295,0.0808233,0,0,0.495847,0.0147528,0.11505,
0.24,0.429768,0.554921,0.131566,0,0,0.432801,0.0839204,0.171181,
0.245,0.35638,0.738032,0.0888081,0,0,0.430939,0.115521,0.191788,
0.25,0.296859,0.854671,0,0.0162606,0.0102659,0.442744,0.165951,0.21786,
0.255,0.202288,0.946475,0,0.00957446,0.0138589,0.427773,0.194699,0.32649,
0.26,0.139195,0.998167,0.00253842,0.0016114,0.0220781,0.36369,0.199074,0.551774,
0.265,0.0877139,1,0,0.00157607,0.0244023,0.360004,0.214283,0.600878,
0.27,0.0567376,0.985803,0,0,0.0209008,0.344144,0.22154,0.651453,
0.275,0.0505226,0.914779,0,0.0296636,0,0.333632,0.218669,0.677614,
0.28,0.0555073,0.795798,0,0.0176701,0.0121475,0.337582,0.22344,0.680155,
0.285,0.0872627,0.672845,0.00170664,0.0112452,0.0174061,0.332282,0.219214,0.688585,
0.29,0.135393,0.525756,0,0.0123215,0.0168698,0.374891,0.212195,0.607718,
0.295,0.200835,0.404491,0,0.0357932,0.00255383,0.389292,0.202049,0.548789,
0.3,0.287065,0.339655,0,0.0471421,0.00250688,0.39278,0.197031,0.517975,
0.305,0.379777,0.257791,0,0.0352911,0.0164265,0.39999,0.188456,0.451121,
0.31,0.496494,0.128771,0.0121125,0.0518728,0.00326997,0.414102,0.186185,0.370154,
0.315,0.607507,0.0562696,0.0288342,0.0643551,0,0.410178,0.17648,0.319954,
0.32,0.711178,0,0.0295636,0.0103836,0.0517172,0.390493,0.167337,0.304847,
0.325,0.800893,0.046233,0.0233525,0.0150317,0.0722353,0.371773,0.15393,0.278643,
0.33,0.872111,0.0378831,0.069396,0.0140244,0.063596,0.339562,0.140251,0.288436,
0.335,0.940236,0.0325588,0.0948797,0.0278601,0.0235979,0.302228,0.139544,0.304955,
0.34,0.982417,0,0.0994446,0.0161947,0.0632602,0.282622,0.131873,0.349792,
0.345,1,0.0257726,0.129356,0.0363759,0.0376989,0.198672,0.145252,0.507307,
0.35,0.997057,0.0599767,0.124976,0.0199914,0.056846,0.15799,0.142873,0.588829,
0.355,0.975647,0.0945099,0.153395,0.0214227,0.062265,0.0997502,0.139788,0.697943,
0.36,0.936189,0.110231,0.179714,0.0695366,0.0171674,0.0229781,0.135529,0.827421,
0.365,0.888105,0.134123,0.202576,0.0719939,0.0142492,0.0107746,0.145744,0.912319,
0.37,0.822409,0.139458,0.21174,0.0694675,0.0146646,0.0235409,0.139315,0.962834,
0.375,0.751215,0.148322,0.22459,0.0669761,0.0165643,0,0.151631,1,
0.38,0.703444,0.15138,0.221647,0.0631363,0.0262152,0.0174946,0.169848,0.84603,
0.385,0.644117,0.155969,0.225219,0.0615893,0.0258224,0.0117369,0.177219,0.756094,
0.39,0.583989,0.22732,0.233298,0.0623331,0.0225799,0.0144692,0.182824,0.661062,
0.395,0.532898,0.203729,0.233297,0.0587901,0.0241431,0.00728111,0.185057,0.567124,
0.4,0.485829,0.233688,0.247148,0.0595351,0.0153366,0.00933065,0.183519,0.470261,
0.405,0.441137,0.250706,0.241747,0.051545,0.0182996,0.0129295,0.193073,0.389181,
0.41,0.411421,0.255139,0.258979,0.0461212,0.0224982,0.00195574,0.182439,0.319446,
0.415,0.374843,0.260402,0.258329,0.0241466,0.0262065,0.00423134,0.184879,0.271145,
0.42,0.349081,0.26852,0.260542,0.0245749,0.0260239,0.00864761,0.17571,0.235325,
0.425,0.33719,0.263424,0.285341,0.0249167,0.027415,0.00735009,0.188382,0.204732,
0.43,0.311917,0.274482,0.271365,0.0273288,0.0189368,0,0.170161,0.209365,
0.435,0.289609,0.285567,0.276885,0.0187544,0.0157547,0,0.166789,0.198834,
0.44,0.260436,0.275453,0.275609,0.0121461,0.0274984,0.00586872,0.160155,0.210863,
0.445,0.243211,0.302875,0.282949,0.00726236,0.0327952,0.00342214,0.164595,0.203836,
0.45,0.214584,0.316498,0.292429,0.0175051,0.0274573,0.00142512,0.160153,0.196056,
0.455,0.19259,0.30505,0.292389,0.0251795,0.026643,0.00746429,0.143766,0.135324,
0.46,0.178084,0.324582,0.29582,0.00101524,0.0400025,0.0175676,0.143018,0.125961,
0.465,0.153813,0.318343,0.300081,0,0.0446509,0.0175036,0.124593,0.110842,
0.47,0.130387,0.33617,0.304267,0.00222567,0.0481037,0.0169111,0.113044,0.0914994,
0.475,0.119308,0.339039,0.312259,0.0019596,0.0554804,0.0177757,0.115969,0.0974701,
0.48,0.116746,0.381151,0.3153,0.0010111,0.0576406,0.0227152,0.103072,0.080387,
0.485,0.104471,0.393306,0.324522,0,0.0595927,0.0186416,0.0858441,0.0736229,
0.49,0.0667737,0.397112,0.330416,0.00689819,0.0619403,0.0177877,0.0802342,0.0659014,
0.495,0.0473997,0.39912,0.336224,0.00827431,0.0655535,0.0147534,0.0598295,0.0592058,
0.5,0.0432986,0.415632,0.348842,0.00776964,0.0643343,0.00723995,0.0511697,0.0603244,
0.505,0.0462388,0.437164,0.359764,0,0.0617726,0.00891569,0.0376788,0.0667726,
0.51,0.0426688,0.41975,0.372673,0.0189161,0.0473752,0.0169126,0.0254151,0.0628658,
0.515,0.0458703,0.422918,0.380351,0.00937326,0.0608956,0.029066,0.0110635,0.0244,
0.52,0.0489367,0.39931,0.377759,0.0178461,0.0482325,0.039665,0,0.0420065,
0.525,0.0613594,0.377172,0.383253,0.00717196,0.0688244,0.0455848,0,0.0713408,
0.53,0.0698159,0.361744,0.400691,0.0156939,0.0701137,0.0593609,0,0.0448207,
0.535,0.0751464,0.325671,0.403525,0.061868,0.0390349,0.0630736,0,0.0723707,
0.54,0.080072,0.278271,0.410813,0.0098949,0.0840729,0.0726693,0,0.11879,
0.545,0.0823655,0.27317,0.403563,0.00876207,0.0988175,0.0761086,0.0118225,0.149966,
0.55,0.087112,0.191104,0.420018,0.0799093,0.0507029,0.0877591,0.011799,0.122415,
0.555,0.0824128,0.17348,0.412715,0.0179618,0.119416,0.100797,0.00830506,0.172341,
0.56,0.08441,0.135112,0.390203,0.015999,0.139612,0.110425,0.00197183,0.209164,
0.565,0.0778369,0.101907,0.385638,0.00632011,0.157874,0.113363,0,0.265569,
0.57,0.0710241,0.0798941,0.37089,0.0530413,0.131596,0.110574,0,0.3271,
0.575,0.0595415,0.0710532,0.372395,0.0913845,0.105184,0.102852,0.00919609,0.410576,
0.58,0.0404991,0.0555189,0.33185,0.067511,0.150484,0.133847,0,0.371119,
0.585,0.0322716,0.0534535,0.345323,0.0870196,0.146766,0.128839,0,0.436158,
0.59,0.0280953,0.0770994,0.326603,0.141014,0.121356,0.147893,0,0.460493,
