name,r,a,s
GasLat_at_condyles_l,-130.3168655326874,10.684805927807568,313.2199417283461
Flex_at_femhead_r,-80.4159119426394,-27.055834560943804,708.3608956313958
GasMed_at_condyles_l,-130.3168655326874,10.684805927807568,313.2199417283461
KnExt_at_fem_l,-127.29239973360208,2.30830214775639,320.39647362177107
KnExtVL_at_fem_l,-126.21122333208031,0.30443798600445526,320.59952420669185
AB_at_femshaft_l,-111.74884053686108,0.649316274198053,596.917805170464
AL_at_femshaft_l,-124.66371290646609,20.70162253212214,478.44833161894985
AMprox_at_femshaft_l,-113.14610838017549,-17.64108148298548,636.8602413592724
AMmid_at_femshaft_l,-115.6260378567846,11.084946868904577,550.4409269020055
AMdist_at_femshaft_l,-124.29136122813158,24.393079404537932,447.69529260898685
AMisch_at_condyles_l,-108.63264739891925,-17.815256540081844,345.5390749933407
PECT_at_femshaft_l,-117.76014241479366,-15.132159405021916,625.6415376718624
Flex_at_femhead_l,-104.67331862693679,-34.099361746989466,709.2775285500526
