name,r,a,s
GasLat_at_condyles_r,136.22245592790813,3.03548787081947,316.2692273184668
GasMed_at_condyles_r,136.22245592790813,3.03548787081947,316.2692273184668
KnExt_at_fem_r,132.77871445414712,-5.616860799474639,323.5959156093978
KnExtVL_at_fem_r,131.74206944924373,-7.777535676508875,323.9340262497807
AB_at_femshaft_r,108.09004426924172,-3.537081506744636,601.7516798185001
AL_at_femshaft_r,122.73009579877956,19.18802896048963,481.50615287600846
AMprox_at_femshaft_r,106.88506166406958,-17.611281825286735,640.9118536490137
AMmid_at_femshaft_r,113.55053635470769,7.861056607058664,555.6833273773416
AMdist_at_femshaft_r,121.69061882835571,22.110297808664058,449.7225753395163
AMisch_at_condyles_r,113.24925006872124,-27.255296547668294,350.41840240909784
PECT_at_femshaft_r,112.58898354413036,-17.08633457715852,629.8560365692463
Flex_at_femhead_r,98.31376053827056,-33.283358291894814,714.1451046224888
