name,r,a,s
Gmax1_at_pelvis_r,96.3742135004525,-32.637976334754896,716.3384744263416
Gmax3_at_pelvis_r,74.86807484251014,-49.679527776670646,704.5568349751601
Post_at_pelvis_r,73.46981096431128,-30.373087675180546,721.8595390311203
Gmed_at_pelvis_r,100.17857743202013,-3.562978903531812,732.9048679503637
Gmax1_at_pelvis_l,-101.70228965943095,-31.1518899739061,713.4837685161933
Gmax3_at_pelvis_l,-80.0491420769895,-47.817461511776564,702.9205144139463
Post_at_pelvis_l,-77.99805326500352,-29.37850866441656,719.301534500062
Gmed_at_pelvis_l,-104.2235079964457,-3.0199985652195482,733.8853755312435
PS_at_brim_r,71.77650944938908,-41.121565304773846,735.5431609003882
PS_at_brim_l,-76.18850825312869,-41.097228787215485,733.4770231772609
IL_at_brim_r,82.55325011019217,-39.79166451303796,730.5814223178518
IL_at_brim_l,-87.36974342820363,-39.48512672336305,728.033744476048
