name,r,a,s
patella_lat_r,177.21255911796385,28.594982280982524,339.23725251084977
patella_med_r,136.1659078801856,56.93882227514837,329.53196090436495
patella_r_anter,164.2081647913788,51.5344228751788,334.46935367793253
patella_sup_r,152.89438909221107,40.71042007958763,349.72562122525756
patella_r,162.2256549130073,37.07849945515071,304.62451792412213
