name,r,a,s
knee_r_med,90.97973786525911,18.72116166499768,324.7039305473815
knee_r_lat,171.33424398300843,-22.594022667696574,319.263843259316
femur_r_center,85.59527845572143,-27.592101885506786,713.782303206427
patella_r_in_femur_r,162.058795141667,42.47753471563842,302.545122598737
knee_r_center_in_femur_r,130.58514598414683,-1.6552443007498017,322.0592451132074
gr_troch_as_r,137.5764986945365,-37.49426569053593,702.3162766316318
gr_troch_lat_r,149.6310166234264,-54.100155395843586,686.1793963149187
femur_r_midshaft_anter,132.90807039444863,11.142576471772722,516.6912955181799
femur_r_midshaft_poster,125.75612185688348,-16.478873836300785,518.5578765916624
ls_troch_r,92.31468000533098,-43.03842170516177,658.1261514432705
femur_r_poster_diaph_25,124.28232496605828,-44.68903657500089,620.5577109304378
femur_r_poster_diaph_75,132.79713042230483,-8.86519288555847,413.8790442563288
femur_r_anter_diaph_25,120.10655899604203,-11.40417615525649,613.3231053481389
gr_troch_ps_r,135.48899894496188,-55.996007840449806,711.9945704239478
femur_r_anter_diaph_75,134.75693448874128,22.812813300813325,407.36839779994295
