name,r,a,s
LTB1,-173.3757692181703,-66.71487969578196,196.01554157847914
LTB2,-180.69116683489398,-31.417810521548283,142.86941067958577
LTB3,-164.016518551214,-70.35757917004464,99.66574889222689
LANK,-146.60850232851803,-66.12821495266489,-56.6868849710738
LMMA,-87.04462833432106,9.06312685873687,-54.895222339367066
