name,r,a,s
RASI,110.45082194699523,44.03973730726953,777.5108220112387
RPSI,40.597906808585655,-146.5411296377774,822.9445147698747
LPSI,-48.3978792497848,-146.92770866905275,822.8950832224085
LASI,-121.16606984797795,52.81589254704168,786.8483746532962
PE01,-0.34518792696490463,-125.65980761136338,835.199868469196
PE02,26.031547196476406,-160.04682446782834,805.91319523124
PE03,-36.80894644973489,-160.35444260335046,805.8392885484482
