name,r,a,s
recfem_l-P2,-153.58713733268533,53.578160704334465,335.84917196372834
recfem_l-P3,-154.57416258684648,55.96815842225459,331.48328687399743
recfem_l-P4,-159.12078123927856,50.00057698080291,302.13625058719435
vasint_l-P3,-150.67639576627457,51.353758278554466,335.76678168175846
vasint_l-P4,-158.84443529638253,50.238880184001594,302.1230786975733
vaslat_l-P3,-163.81039744043946,46.12104982235491,331.1475359192411
vaslat_l-P4,-163.92419765604217,45.85847797427199,302.3518994983432
vasmed_l-P3,-140.80496459004758,60.97565504997965,332.4533244380227
vasmed_l-P4,-153.5086360370194,54.840208938159144,301.8529693086252
