name,r,a,s
bflh_r-P2,148.7246076218575,-58.32948616314838,284.51867307282413
bflh_r-P3,150.80203297275148,-50.779504385072094,269.59215895034407
bfsh_r-P2,148.3939362499157,-49.33548064868775,286.75563223660845
edl_r-P1,139.47054179730918,-34.82921253058109,202.49658176125874
edl_r-P2,131.7698071335374,-16.784119903555506,-73.73451660744207
ehl_r-P1,136.91938701901665,-36.31684053178063,161.94705734622144
ehl_r-P2,132.5494796462528,-26.247645559666886,9.735351343365233
ehl_r-P3,122.20840216626989,-2.044884651224159,-69.6536042257107
fdl_r-P1,123.31200412318073,-12.273347067513123,129.73029827680904
fdl_r-P2,94.61033478532222,-31.683066220485266,-53.31439736274318
fhl_r-P1,123.58714946208161,-60.61361693359811,101.06637714895912
fhl_r-P2,95.09769042865551,-42.07751993671207,-52.976574824672696
grac_r-P2,95.88561284632824,7.119649331501732,271.13488994154324
grac_r-P3,118.95974693769728,14.85316129025782,245.22527039349387
perbrev_r-P1,126.9323957630179,-61.16160027320544,59.25804474063152
perbrev_r-P2,116.57961080273864,-78.024114695297,-67.71038607651472
perbrev_r-P3,119.74550241583977,-73.77749015583711,-79.07010221585676
perlong_r-P1,142.90644397900238,-47.22654982772426,181.37364247761604
perlong_r-P2,116.7562996050089,-74.96382255423583,-68.94922789242199
perlong_r-P3,119.17854144740743,-71.39225196614991,-80.33998245881499
recfem_r-P5,151.33730039120937,33.19192053868596,244.2841442792463
sart_r-P3,86.26705872707181,6.122631184439764,279.95725575907073
sart_r-P4,99.64364465227445,6.430985515051068,258.60091462192315
sart_r-P5,136.96333532728298,15.279971848933705,230.9998365288415
semimem_r-P2,100.73870188373397,-8.400640938421779,279.2937189629157
semiten_r-P2,94.9077030743182,-10.590225938188786,270.7915365026926
semiten_r-P3,122.29798933583126,11.270339684903112,237.54055011204392
soleus_r-P1,135.82250910072432,-15.726653552626404,225.03500152563885
tfl_r-P4,172.86389276100314,-13.422636196200216,269.62331162425596
tibant_r-P1,151.02825714244403,-2.508446254201563,179.21799950321113
tibant_r-P2,147.97752551858554,3.1058047471224275,114.97710879790478
tibant_r-P3,115.3742283280435,9.378534308622758,-68.01327540806875
tibpost_r-P1,135.8268209044178,-17.01371612210978,184.90766918408076
tibpost_r-P2,90.9845324660876,-26.624229578795457,-54.74328261819113
vasint_r-P5,152.14171457360374,32.470080862673235,244.19564516317217
vaslat_r-P5,156.39502473208594,28.85277461343483,243.909197378959
vasmed_r-P5,145.0620900118341,37.30920822269229,244.0916399200737
