time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0,0.00771789,0.048675,0.049593,0.681294,0.00066127,0.019965,0.659347,
0.18,0,0.0113058,0.0314386,0.0414732,0.612237,0,0.0109283,0.756033,
0.185,0,0.0218154,0.00612115,0.00820308,0.461912,0.00952684,0.000412433,0.88514,
0.19,0,0.00540739,0.00368985,0,0.342197,0,0.00115506,0.958244,
0.195,0,0,0,0.0539621,0.178166,0.0137529,0.00230399,0.984472,
0.2,0,0.00277424,0,0.123233,0,0.0324495,0,0.996102,
0.205,0,0.000429704,0,0.198553,0.0159722,0.061154,0.00198227,1,
0.21,0,0.0023371,0.000807131,0.264622,0.00246837,0.0648655,0,0.916661,
0.215,0,0.00121349,0.00709746,0.363667,0,0.0890397,0.00359558,0.823176,
0.22,0,0,0.0101284,0.421839,0.0120563,0.0863904,0,0.75548,
0.225,0,0.00101418,0.0106851,0.475403,0.00248145,0.0907632,0.00583438,0.681469,
0.23,0.00169513,0.00200201,0.0183767,0.508069,0,0.0906517,0.009226,0.592681,
0.235,0.198278,0.000683999,0.015712,0.538057,0.0521295,0.0497048,0.0261256,0.485272,
0.24,0.239533,0.00476668,0.0177612,0.518428,0.0859302,0.0434314,0.0268695,0.446146,
0.245,0.291222,0.00933576,0.00682835,0.483716,0.135117,0.0520223,0.0498236,0.402548,
0.25,0.240923,0.00185372,0.00177143,0.41663,0.223525,0.0878125,0.0251992,0.361397,
0.255,0.171018,0.0153207,0.0070264,0.348495,0.336805,0.116863,0.0255907,0.302486,
0.26,0.106129,0.0245788,0.0211134,0.255698,0.437778,0.133756,0.0218912,0.276214,
0.265,0.126022,0.000777173,0.020906,0.209954,0.553204,0.130518,0.0277435,0.219687,
0.27,0.0291172,0.0279466,0.0339408,0.113221,0.606411,0.158761,0.033646,0.235351,
0.275,0.042389,0.0210874,0.0138973,0.0752311,0.656465,0.147792,0.041806,0.2225,
0.28,0,0.0193048,0.0271646,0.0522056,0.676859,0.167793,0.0466362,0.24208,
0.285,0.0123117,0.0209621,0.0115721,0.050552,0.682648,0.171265,0.0469106,0.281488,
0.29,0.0291029,0.023587,0.00886103,0.109727,0.605798,0.176754,0.0404195,0.301815,
0.295,0.0251185,0.00507165,0.00201475,0.16333,0.544535,0.17624,0.0267636,0.329988,
0.3,0.033692,0.00562212,0,0.237644,0.462032,0.17988,0.0183023,0.376714,
0.305,0.0151295,0.0122099,0.00602951,0.316615,0.369762,0.196837,0.00354249,0.430221,
0.31,0.00693507,0.00660098,0.00056615,0.418765,0.27304,0.213214,0,0.478035,
0.315,0.00678337,0.000580938,0,0.526204,0.190928,0.225998,0.00139335,0.514486,
0.32,0.0171791,0.00909461,0,0.626647,0.14105,0.236467,0,0.516339,
0.325,0.0123406,0.003973,0,0.723217,0.105048,0.248643,0,0.508187,
0.33,0,0.0251485,0.00687435,0.81216,0.0838991,0.269517,0,0.492534,
0.335,0.0109132,0.0196831,0.0117881,0.883302,0.103973,0.285319,0.00553592,0.448167,
0.34,0.0111565,0.000382618,0.00746442,0.934817,0.122699,0.28999,0.0291661,0.398532,
0.345,0.0188373,0.0183819,0.0480644,0.980256,0.182473,0.30274,0.0104521,0.319427,
0.35,0.0518235,0,0.0529396,0.997239,0.253661,0.288637,0.0095639,0.244938,
0.355,0.0616089,0.0151017,0.0490484,1,0.316239,0.291384,0,0.15678,
0.36,0.0697594,0,0.0705385,0.988952,0.397242,0.301515,0.00517236,0.0665925,
0.365,0.0828007,0,0.0718084,0.953295,0.471018,0.311396,0.000793687,0,
0.37,0.104653,0.00776792,0.101687,0.898417,0.50101,0.306687,0.00453122,0.00424655,
0.375,0.122745,0,0.0929455,0.839406,0.443814,0.310901,0.00199932,0,
0.38,0.14678,0,0.0979695,0.783564,0.381361,0.283881,0.0140365,0.00072409,
0.385,0.15479,0,0.0919642,0.724922,0.312468,0.28231,0.00349442,0,
0.39,0.156694,0.00240161,0.143406,0.664505,0.217669,0.267387,0.000454186,0,
0.395,0.180125,0,0.133351,0.61579,0.13998,0.249864,0.0155061,0,
0.4,0.213223,0.0090978,0.150666,0.56694,0.0544976,0.235803,0.00697522,0,
0.405,0.230982,0.00629471,0.147655,0.529102,0,0.219404,0.00770345,0,
0.41,0.248487,0.00891219,0.138806,0.485495,0.013117,0.211546,0.00458912,0,
0.415,0.255918,0.000128646,0.0969378,0.432444,0.0266673,0.189701,0,9.84468e-05,
0.42,0.268653,0.000197259,0.0791748,0.399311,0.0137327,0.180004,0,6.36793e-05,
0.425,0.270059,0.00449432,0.0082771,0.369172,0,0.159484,0.0709404,0.00172254,
0.43,0.280067,0.000763062,0.0323143,0.333961,0.0222285,0.148904,0.0219281,0.000440013,
0.435,0.268042,0.0124659,0.048191,0.313639,0,0.13867,0.0172627,0,
0.44,0.277483,0.00431532,0.0204756,0.294155,0.0266815,0.14458,0.0289279,0,
0.445,0.289084,0,0.0561354,0.28203,0,0.120545,0.0132941,0.00349009,
0.45,0.272962,0,0,0.245251,0.0079789,0.110274,0.0888131,0.0268002,
0.455,0.295554,0,0.0159847,0.227521,0.0142456,0.0858364,0.0714105,0.0377755,
0.46,0.288292,0,0.0169181,0.203154,0.0195535,0.0837908,0.0829986,0.0245091,
0.465,0.293428,0,0.00397778,0.182562,0.0184142,0.0798405,0.0908328,0.0441212,
0.47,0.294724,0.00293336,0.000628489,0.165558,0.0127761,0.0581475,0.0909509,0.0511711,
0.475,0.307903,0,0.00927697,0.137106,0.00879229,0.0489353,0.098352,0.05962,
0.48,0.31069,0,0.00402676,0.122313,0.00252685,0.0368604,0.107943,0.0591867,
0.485,0.315523,0,0,0.110305,0.0110783,0.0227686,0.101747,0.052549,
0.49,0.321943,0.00270049,0,0.10285,0.00150518,0.00502668,0.0879372,0.046026,
0.495,0.327092,0.00935022,0,0.0979888,0.0010244,0.00531035,0.112363,0.0330492,
0.5,0.337899,0.00821844,0.000769699,0.0920576,0.0110748,0.00342806,0.135195,0.022189,
0.505,0.352207,0,0.0210182,0.086193,0.0100382,0.00563577,0.113464,0.0217239,
0.51,0.369718,0.00800398,0.0150015,0.0825186,0.0152673,0.00784868,0.108418,0.013425,
0.515,0.371173,0.00509365,0.0274176,0.0658192,0.00715916,0.00482701,0.108552,0.0211517,
0.52,0.385452,0,0.0185873,0.0733767,0.00246544,0,0.100051,0.031157,
0.525,0.390004,0.00355851,0.0464238,0.0600732,0.0454766,0.00411743,0.110137,0.028836,
0.53,0.394362,0,0.0587115,0.0443366,0.0707011,0.0029878,0.124925,0.0452889,
0.535,0.401954,0,0.032662,0.0476108,0.0736934,0.00394653,0.133607,0.0451995,
0.54,0.377792,0.0131545,0.0645362,0.0429081,0.102162,0.00717562,0.104651,0.0755246,
0.545,0.387162,0.000515131,0.0287209,0.0520125,0.125142,0.0044165,0.148978,0.0671495,
0.55,0.400281,0.0135919,0.0146102,0.0396349,0.122192,0.00461937,0.170631,0.0852552,
0.555,0.420526,0.0804899,0.0530537,0.0414428,0.199687,0.00583981,0.055698,0.0917048,
0.56,0.412037,0.0191624,0.0195881,0.00996069,0.224329,0.00736551,0.194796,0.105407,
0.565,0.405273,0.00920408,0.00548545,0.0151095,0.261724,0,0.235296,0.109042,
0.57,0.398402,0.00784058,0.0117308,0,0.316165,0.000281978,0.244118,0.120856,
0.575,0.38788,0.105072,0.0063087,0.00453404,0.319315,0.000218692,0.122956,0.146466,
0.58,0.392778,0.00770001,0,0,0.380709,0.00207021,0.298936,0.136946,
0.585,0.367676,0.00638919,0.0239955,0,0.422588,0,0.268552,0.152975,
0.59,0.372975,0,0.0208569,0,0.489264,0,0.313606,0.140561,
0.595,0.373317,0.001713,0.00765864,0.000476081,0.538647,0.000206165,0.349946,0.119058,
0.6,0.390204,0.187957,0.00975084,0,0.664792,0,0.106387,0.0923278,
0.605,0.394423,0.0650528,0,0.00338851,0.660519,0,0.304118,0.064024,
0.61,0.410198,0.0247137,0.00659886,0.00122421,0.684476,0,0.434664,0.0435344,
0.615,0.421061,0.0869674,0.00496185,0.00231361,0.709841,0,0.388184,0.0235311,
0.62,0.429373,0.0447208,0,0.00537602,0.666765,0.0060621,0.51432,0.0401434,
0.625,0.448355,0.0142738,0.0350742,0,0.618251,0.00174024,0.615727,0.026782,
0.63,0.465874,0.143765,0.124438,0,0.566137,0.000835344,0.466476,0.00917741,
0.635,0.493284,0.236517,0.29372,0,0.479462,0,0.331997,0.00181577,
0.64,0.503983,0.275704,0.0268295,0.00216731,0.350658,0,0.613227,0.016745,
0.645,0.536199,0.206831,0.494111,0.00530426,0.250366,0.0102808,0.497398,0,
