mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmin3_l,0.0589154,0.0378008,0.0716004,0.0762908,0.349104,0.00904303,0.0326645,0.0800486,
grac_l,0.0719229,0.0290207,0.0728883,0.0761766,0.0648902,0.0967959,0.0769894,0.055004,
iliacus_l,0.0991854,0.0173721,0.0175602,0.500075,0,0.110581,0.0185847,0.0359331,
perbrev_l,0.0869161,0.0883511,0.0825162,0.0930362,0.0210266,0.0866652,0.0138191,0.0867868,
perlong_l,0.0414514,0.0717394,0.0763258,0.0869537,0.0895209,0.0803493,0.0847875,0.0907843,
piri_l,0.0560994,0.0893136,0.0757042,0.0767079,0.100832,0.0244227,0,0.0758657,
psoas_l,0.182343,0.00654387,0.0151511,0.532299,0.00266459,0.22739,0.0194292,0,
recfem_l,0.0601853,0.0274548,0.0154248,0.000194549,0.00188109,0.0337333,0.000816114,0.0174748,
sart_l,0.0601853,0.0274548,0.0154248,0.000194559,0.00188108,0.0337333,0.000816093,0.0174748,
semimem_l,0.0880121,0.611516,0.356977,0.0212295,0.0306526,0.0553632,0.442953,0.0240897,
semiten_l,0.0895061,0.614924,0.357247,0.0203567,0.0202258,0.0649235,0.444732,0.0365179,
soleus_l,0.0714608,0.0469895,0.0498765,0.0467269,0.046425,0.0539976,0.0508364,0.0721911,
tfl_l,0.0601853,0.0274548,0.0154248,0.000194559,0.00188108,0.0337333,0.000816093,0.0174748,
tibant_l,0.061821,0.0325198,0.0422991,0.03283,0.0254522,0.0769591,0.051214,0.0680419,
tibpost_l,0.0878523,0.0867531,0.0810506,0.0949482,0.00629213,0.0311214,0.0680154,0.115233,
vasint_l,0.00764931,0.05051,0.166258,0.13734,0,0.102243,0.0427738,0.0156966,
vaslat_l,0.168561,0.064343,0,0.00111621,0.0142308,0.0247196,0.0256929,0.0171113,
vasmed_l,0.168577,0.0643443,0,0.0011098,0.0142309,0.0247219,0.0256148,0.0171101,
