time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,9.82433e-06,1.72406e-06,0.0474288,0.191411,0.65847,0.15404,3.25483e-05,0.988323,
0.18,8.87486e-06,1.32552e-06,0.0474006,0.19141,0.658469,0.154043,5.10983e-05,0.988324,
0.185,3.31866e-06,6.07248e-07,0.0474772,0.191411,0.658471,0.154037,5.53687e-06,0.988322,
0.19,8.80018e-06,2.29393e-06,0.0473364,0.191409,0.658467,0.15405,9.02256e-05,0.988325,
0.195,1.23253e-05,3.22558e-07,0.0318991,0.226602,0.537017,0.164383,1.39053e-06,0.992244,
0.2,3.71042e-05,1.23074e-06,0.0269029,0.266472,0.411393,0.172437,8.84605e-06,0.99033,
0.205,2.6467e-05,4.45218e-07,0.029551,0.307491,0.287935,0.17896,9.49306e-07,0.983469,
0.21,0.00082153,4.99076e-07,0.0368273,0.345967,0.174507,0.184258,4.69812e-07,0.971723,
0.215,0.00401904,2.0259e-06,0.0559179,0.370997,0.00404115,0.191967,6.65756e-07,1,
0.22,0.0142499,5.66439e-07,0.0545183,0.40072,3.56185e-09,0.190084,1.67201e-07,0.936677,
0.225,0.0286324,6.37868e-07,0.0549387,0.416723,7.9515e-13,0.187836,5.66466e-08,0.881229,
0.23,0.0465028,1.42842e-06,0.057572,0.417423,3.96912e-14,0.185826,9.832e-08,0.836625,
0.235,0.0676034,4.52582e-05,0.0620968,0.40287,1.48666e-12,0.184314,1.01104e-06,0.802811,
0.24,0.0913033,4.38041e-05,0.0684807,0.374405,7.29645e-09,0.183564,9.27863e-07,0.779154,
0.245,0.11569,0.0117384,0.0499548,0.33521,0.00838652,0.185972,0.000111524,0.75985,
0.25,0.145259,0.00768683,0.0491664,0.300583,0.130175,0.179765,7.53292e-05,0.678749,
0.255,0.171214,0.0136724,0.0330118,0.259485,0.209553,0.180018,0.000116912,0.62852,
0.26,0.194346,0.014976,0.0261041,0.221759,0.292386,0.181411,0.000110185,0.579479,
0.265,0.21291,0.00907215,0.0346656,0.191522,0.372222,0.184238,9.01057e-05,0.534372,
0.27,0.225119,0.0011393,0.0482721,0.172014,0.44253,0.190227,5.54375e-05,0.496459,
0.275,0.229759,0.00119386,0.0450022,0.165393,0.498578,0.201835,0.000172899,0.468397,
0.28,0.226705,0.000336863,0.0448079,0.173251,0.538101,0.217353,0.000422182,0.451274,
0.285,0.216077,0.00152926,0.0426633,0.195979,0.559826,0.237287,0.000148184,0.44575,
0.29,0.198961,0.00149211,0.0446813,0.233378,0.563256,0.260836,0.000124482,0.451151,
0.295,0.176873,0.000581901,0.0508373,0.284611,0.548421,0.287126,9.12617e-05,0.465799,
0.3,0.151602,0.000396869,0.057854,0.348251,0.51717,0.314869,9.65476e-06,0.486848,
0.305,0.125079,0.00108831,0.0647308,0.422482,0.473385,0.342217,0.000180826,0.510312,
0.31,0.09928,0.000261452,0.0766702,0.505262,0.422787,0.366878,0.000196736,0.5315,
0.315,0.0753656,0.0011347,0.0853085,0.593816,0.37176,0.388379,0.000309294,0.546452,
0.32,0.0542932,0.0012402,0.0931395,0.684336,0.326876,0.405706,0.00166341,0.552198,
0.325,0.037071,0.00116999,0.104181,0.771653,0.294003,0.417821,0.000432956,0.546781,
0.33,0.0227404,0.0082228,0.0920409,0.849617,0.27678,0.427468,0.00304991,0.529797,
0.335,0.0140697,0.00110156,0.116686,0.914216,0.279319,0.428072,0.000223552,0.499425,
0.34,0.00707494,0.00452944,0.0917461,0.961004,0.300365,0.429366,0.0129594,0.458389,
0.345,0.00435078,0.0217705,0.0637799,0.989372,0.340141,0.426096,0.00766871,0.406997,
0.35,0.00471406,0.000507956,0.117882,1,0.396638,0.413016,0.00228205,0.346191,
0.355,0.0049004,0.00568227,0.10651,0.991326,0.459383,0.405854,0.00216987,0.283603,
0.36,0.00516749,0.000898044,0.0948886,0.964976,0.520956,0.399865,0.0164804,0.222494,
0.365,0.00597014,0.000301329,0.0774487,0.92247,0.572364,0.395118,0.0304843,0.16718,
0.37,0.0112116,0.00358209,0.117802,0.86764,0.608669,0.38326,0.00502782,0.118712,
0.375,0.0126482,0.000540227,0.102037,0.802695,0.622806,0.379338,0.0257827,0.0813258,
0.38,0.0139523,0.00218018,0.0788398,0.733565,0.615104,0.37628,0.0466897,0.053582,
0.385,0.0169412,0.00209209,0.0834329,0.665276,0.587861,0.370059,0.0533654,0.0337352,
0.39,0.0251441,0.00769245,0.150046,0.601633,0.545249,0.355688,0.013159,0.0197072,
0.395,0.0237241,0.00407417,0.114812,0.541582,0.488063,0.356142,0.0494919,0.0138245,
0.4,0.0262402,0.00688949,0.127298,0.488898,0.425805,0.3498,0.0457181,0.0107544,
0.405,0.0262849,0.00760242,0.119408,0.442737,0.362323,0.345933,0.0561745,0.0109205,
0.41,0.0289195,0.0394107,0.112967,0.403437,0.302624,0.338942,0.0218013,0.0133242,
0.415,0.02923,0.0274633,0.138339,0.370033,0.2502,0.330406,0.0246754,0.0174921,
0.42,0.0285855,0.0225632,0.150231,0.34114,0.20551,0.322996,0.0248715,0.0242638,
0.425,0.02831,0.0423711,0.142525,0.315694,0.168177,0.316667,0.00283516,0.0337018,
0.43,0.0244638,0.0256945,0.140894,0.292506,0.13718,0.312769,0.0259654,0.0454818,
0.435,0.020581,0.000238417,0.154513,0.271034,0.11104,0.307932,0.0518308,0.059203,
0.44,0.0196992,0.0191927,0.155161,0.250523,0.0874632,0.301597,0.0270282,0.0750306,
0.445,0.017431,0.00734993,0.179601,0.2304,0.0656628,0.293844,0.0305867,0.0916293,
0.45,0.0159502,0.0345451,0.166931,0.209801,0.0435494,0.287051,0.00663603,0.109222,
0.455,0.0132133,0.029868,0.177043,0.188894,0.0213898,0.278031,0.0132167,0.125902,
0.46,0.0123853,0.025893,0.201233,0.168043,8.29646e-06,0.265013,0.0111356,0.140154,
0.465,0.0124022,0.023469,0.215126,0.149191,3.49352e-11,0.249585,0.0121848,0.13939,
0.47,0.0131742,0.0150715,0.230074,0.130786,5.80302e-16,0.232535,0.0205812,0.136112,
0.475,0.0161619,0.0183577,0.23485,0.11338,2.30804e-20,0.214359,0.0187792,0.130527,
0.48,0.0219004,0.0219592,0.243526,0.0976984,1.0099e-23,0.194491,0.0126659,0.122891,
0.485,0.0294495,0.0225791,0.242693,0.0839913,2.79704e-26,0.175402,0.0147662,0.11387,
0.49,0.0387956,0.0209977,0.225547,0.0723877,1.92255e-25,0.158276,0.0282696,0.104206,
0.495,0.0533558,0.037714,0.20462,0.0632339,1.75566e-23,0.14021,0.0177629,0.09453,
0.5,0.0710345,0.055297,0.1743,0.0561351,3.39228e-19,0.123651,0.0107887,0.0857874,
0.505,0.0901657,0.0579238,0.134208,0.0507347,1.14591e-12,0.110308,0.0295037,0.0787615,
0.51,0.113218,0.0461876,0.117576,0.0473372,0.000181245,0.0962056,0.0527181,0.0735564,
0.515,0.136644,0.0628235,0.0225893,0.0465331,0.0200021,0.0905957,0.0856501,0.0598196,
0.52,0.167295,0.0214418,0.0582217,0.0490078,0.043987,0.0737853,0.11572,0.0451152,
0.525,0.201755,0.0694618,0.0138668,0.0521077,0.0667854,0.0633762,0.0774822,0.0346711,
0.53,0.235552,0.0599252,0.0247006,0.0566386,0.0907081,0.0522256,0.0847929,0.0258929,
0.535,0.267588,0.0478407,0.0259865,0.0615645,0.113575,0.0450117,0.10446,0.0205252,
0.54,0.299968,0.0814432,0.0017997,0.0666002,0.134736,0.0402195,0.0811526,0.0189468,
0.545,0.321793,0.0187785,0.0139344,0.0710738,0.154848,0.0399568,0.167991,0.0204426,
0.55,0.345762,0.0328047,0.0144765,0.0752595,0.17389,0.0371654,0.160475,0.0253486,
0.555,0.376301,0.142891,0.0361657,0.079613,0.193752,0.0252698,0.0108842,0.0324454,
0.56,0.379648,0.0735536,0.0247627,0.0803519,0.211863,0.03207,0.127338,0.0448222,
0.565,0.383313,0.0373336,0.0344775,0.0804787,0.233024,0.0334198,0.185859,0.0588253,
0.57,0.386404,0.0576567,0.0160187,0.0794837,0.257752,0.0337181,0.185164,0.0746673,
0.575,0.394672,0.108322,0.055482,0.0789507,0.290127,0.0227798,0.105539,0.0886918,
0.58,0.383176,0.0482646,0.0306959,0.0754868,0.32607,0.0282524,0.216796,0.104144,
0.585,0.378878,0.0417208,0.0402985,0.0727533,0.369354,0.0241129,0.234018,0.115933,
0.59,0.372294,0.0274328,0.0407775,0.0696112,0.416532,0.0215011,0.269749,0.124956,
0.595,0.37014,0.0480395,0.0490736,0.0670345,0.466192,0.0154685,0.257386,0.129822,
0.6,0.381763,0.178442,0.0690236,0.0660839,0.516325,1.49655e-07,0.0951441,0.129466,
0.605,0.376214,0.101627,0.0733088,0.0641246,0.562098,0.000102187,0.231971,0.125598,
0.61,0.370015,0.0526106,0.120005,0.0618728,0.59887,0.00360217,0.318082,0.118275,
