iteration,loss,learning rate,
1,285.316,0.02,
2,272.805,0.02,
3,207.292,0.02,
4,173.196,0.02,
5,156.639,0.02,
6,160.114,0.02,
7,166.757,0.02,
8,185.197,0.02,
9,198.256,0.02,
10,214.709,0.02,
11,233.496,0.02,
12,251.693,0.02,
13,263.542,0.02,
14,282.419,0.02,
15,298.018,0.02,
16,310.086,0.02,
17,326.168,0.02,
18,338.064,0.02,
19,345.47,0.02,
20,354.785,0.02,
21,359.486,0.02,
22,364.099,0.02,
23,367.251,0.02,
24,366.999,0.02,
25,365.743,0.02,
