time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
1.385,0.170409,0.0178271,1.27078e-28,0.453987,0.0162095,0.680848,0.853006,1.45674e-08,
1.39,0.176839,0.0233413,2.3876e-27,0.463462,0.00224106,0.673434,0.853081,7.678e-09,
1.395,0.168606,0.0166231,3.48466e-28,0.451873,0.0192783,0.682852,0.853111,1.05638e-08,
1.4,0.165576,0.014597,1.05401e-26,0.448518,0.024294,0.686205,0.853321,1.05334e-08,
1.405,0.166664,0.0153701,1.30094e-25,0.449718,0.0224361,0.684996,0.853248,8.15935e-09,
1.41,0.174923,0.037985,1.74891e-24,0.430168,0.00102321,0.624385,0.889309,9.58e-06,
1.415,0.174738,0.0381153,1.96741e-21,0.430152,0.000859145,0.624547,0.889379,5.798e-06,
1.42,0.177052,0.0467996,9.20666e-16,0.399971,0.00580024,0.57021,0.921656,0.00287448,
1.425,0.179547,0.048297,2.98977e-16,0.40186,0.00249502,0.56754,0.921266,0.00294484,
1.43,0.207434,0.0543664,2.32534e-13,0.381292,0.000210292,0.488559,0.933888,0.024967,
1.435,0.203759,0.0512101,5.82459e-08,0.377592,0.0066693,0.492758,0.933535,0.0259928,
1.44,0.218036,0.0524161,0.0162233,0.340776,0.013926,0.427684,0.942137,0.0521723,
1.445,0.228237,0.0474075,0.00893894,0.347568,0.0184645,0.418409,0.937651,0.0561533,
1.45,0.178302,0.0496348,0.0579692,0.265826,0.0421206,0.416229,0.960468,0.073567,
1.455,0.221872,0.058849,0.0452697,0.299509,0.0128709,0.371393,0.953171,0.0748227,
1.46,0.209903,0.0684011,0.0842166,0.25179,0.00880357,0.329994,0.967263,0.0946149,
1.465,0.209043,0.0689133,0.0846877,0.251376,0.00827347,0.330754,0.967714,0.0942303,
1.47,0.164824,0.0694325,0.134564,0.181767,0.0260748,0.323246,0.983395,0.115509,
1.475,0.18911,0.0733899,0.127349,0.200139,0.01158,0.298437,0.978857,0.116727,
1.48,0.164717,0.0709188,0.171325,0.147435,0.0240384,0.272492,0.985071,0.143472,
1.485,0.165021,0.0764318,0.172968,0.149592,0.0151844,0.271183,0.987436,0.140655,
1.49,0.167352,0.0687877,0.207318,0.118206,0.0235207,0.220692,0.981365,0.174837,
1.495,0.0897284,0.0666821,0.233731,0.0611826,0.053726,0.298106,1,0.166103,
1.5,0.0994316,0.0680158,0.269499,0.0363969,0.0448294,0.240765,0.991203,0.198846,
1.505,0.117402,0.0639318,0.261449,0.0543841,0.0424316,0.223161,0.986405,0.202122,
1.51,0.110371,0.0673718,0.303468,0.0241278,0.0326314,0.183593,0.979812,0.232599,
1.515,0.131506,0.0730553,0.297431,0.0464088,0.014378,0.161129,0.97815,0.231543,
1.52,0.107838,0.064671,0.341289,9.39168e-06,0.0280339,0.142632,0.966292,0.267731,
1.525,0.110973,0.0730406,0.343288,0.000251169,0.0155738,0.13835,0.968083,0.264636,
1.53,0.119172,0.0270437,0.360558,8.96414e-06,0.0624245,0.0948555,0.93568,0.319888,
1.535,0.102695,0.055415,0.374248,2.01876e-10,0.0235887,0.106069,0.952308,0.303243,
1.54,0.104838,0.040686,0.401716,3.58351e-11,0.0263604,0.0663913,0.929115,0.344554,
1.545,0.10784,0.0459749,0.402607,4.07397e-10,0.0186521,0.0626934,0.929789,0.342879,
1.55,0.114444,0.0204335,0.423328,1.13802e-09,0.0363199,0.0233218,0.897088,0.391371,
