mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
grac_l,0.0313545,0.00145701,0.011598,0.00455987,0.00756085,0.0182707,0.0130299,0.00177657,
iliacus_l,0.768951,0.000343636,0.030336,0.0945267,0,0.0752672,0.0954588,0.453564,
perbrev_l,0.858763,0.0264548,0.121336,0.0511295,0,0.177102,0,0.0281076,
perlong_l,0.579304,0,0.598935,0.0277049,0.00315861,0.180933,0,0.000183191,
piri_l,0.0305143,0,0.0232707,0.0626266,0.0114491,0.00104288,0.0696936,0.179592,
psoas_l,0.457762,0,0,0.00998486,0,0.0219353,0.232844,0.61922,
recfem_l,0.0473106,0.138162,0.062352,0.00043251,0.0536957,0.0309118,0,0.00201622,
sart_l,0.537821,0.000310405,0.0104425,0.00226169,0,0.800936,0.0458194,0.0608689,
semimem_l,0.0151297,0.0960589,0.0473376,0,0.031353,0.00144424,0,0.010425,
semiten_l,0.0151334,0.0960627,0.0473381,0,0.0313552,0.00144341,0,0.0104464,
soleus_l,0.866242,0,0.468139,0.250314,0.00295153,0.346728,0,0,
tfl_l,0.000522683,0.0353738,0.110212,0.0617176,0,0.052894,0.00135112,0.101466,
tibant_l,0,0.0520187,0.0260539,0.035231,0.300618,0.00970859,0.268739,0.0892914,
tibpost_l,0.348696,0.131712,0.463615,0.0176099,0.0188275,0.207238,0,0,
vasint_l,0.0276252,0.00147258,0.215654,0.00892622,0.197511,0.00435206,0.00218272,0.00473309,
vaslat_l,0.0240835,0.11582,0.0582541,0.000235705,0.0417369,0.00293297,0.000480156,0.00630302,
vasmed_l,0.0170922,0.0408128,0.053085,0.00401518,0.0162955,0.0001891,0.0346399,0,
