,body,name,location
0,femur_r,knee_r_med,[ 0.00000000000000006 -0.3891606155948025  -0.04295773374795354]
1,femur_r,knee_r_lat,[ 0.00000000000000005 -0.4007285241174814   0.04295773374795356]
2,femur_r,femur_r_center,[0. 0. 0.]
3,femur_r,patella_r_in_femur_r,[ 0.04543757553456587 -0.41757370067727007 -0.002547464627669  ]
4,femur_r,knee_r_center_in_femur_r,[ 0.00001492276307946 -0.3947402866333379  -0.00146909028794744]
5,femur_r,gr_troch_as_r,[ 0.00588708566074854 -0.01916289711573953  0.05260440367858604]
6,femur_r,gr_troch_lat_r,[-0.01161533725681327 -0.02942448506894388  0.06822513410323602]
7,femur_r,femur_r_midshaft_anter,[ 0.02495377300389908 -0.20291233032389627  0.0116746386886267 ]
8,femur_r,femur_r_midshaft_poster,[ 0.00438929095913924 -0.19920597816853217  0.01565061671272136]
9,femur_r,ls_troch_r,[-0.02407767937604159 -0.05091507289590422  0.00849681434471854]
10,femur_r,femur_r_poster_diaph_25,[-0.01337277079170112 -0.09815641622237586  0.03572117376665874]
11,femur_r,femur_r_poster_diaph_75,[ 0.00550621756103757 -0.30077678363802146  0.00604421803430773]
12,femur_r,femur_r_anter_diaph_25,[ 0.01175156935945755 -0.1026999402066267   0.02217000351683438]
13,femur_r,gr_troch_ps_r,[-0.02235686645568458 -0.00160255699102981  0.04856020763564341]
14,femur_r,femur_r_anter_diaph_75,[ 0.02913358873092708 -0.30558583670309886  0.00159185218588376]
