time,Channel_01,Channel_02,Channel_03,Channel_04,Channel_05,Channel_06,Channel_07,Channel_08,Channel_09,Channel_10,Channel_11,Channel_12,Channel_13,Channel_14,Channel_15,Channel_16,Channel_17,Channel_18,Channel_19,Channel_20,Channel_21,Channel_22,Channel_23,Channel_24,1_GLUT_MED_1(3),1_GLUT_MED_1(3)_ACC_X,1_GLUT_MED_1(3)_ACC_Y,1_GLUT_MED_1(3)_ACC_Z,2_BICEP_FEM_1(3),2_BICEP_FEM_1(3)_ACC_X,2_BICEP_FEM_1(3)_ACC_Y,2_BICEP_FEM_1(3)_ACC_Z,3_RECT_FEM_1(3),3_RECT_FEM_1(3)_ACC_X,3_RECT_FEM_1(3)_ACC_Y,3_RECT_FEM_1(3)_ACC_Z,4_TIBIAL_ANT_1(3),4_TIBIAL_ANT_1(3)_ACC_X,4_TIBIAL_ANT_1(3)_ACC_Y,4_TIBIAL_ANT_1(3)_ACC_Z
0.5291666666666667,0.9900589939206839,-0.3169834241271019,1.6186554776504636,-0.1183769479393959,1.4113988354802132,0.9433563798666,2.2704200632870197,-0.15787675976753235,-0.6465588510036469,1.091068061068654,-1.006516395136714,1.2507204385474324,-0.9492248296737671,0.9521865472197533,0.5540016572922468,0.3944878000766039,0.8572353748604655,0.15618002973496914,-2.060947532299906,-2.5366272893734276,-0.5279858037829399,2.2722136601805687,1.4899448584765196,-0.34817542880773544,-2.5705543453166148e-05,,,,6.97365663675112e-06,,,,-7.6226649091909004e-06,,,,1.995340729682479e-07,,,
0.5333333333333333,1.0296613536775112,-0.35660635214298964,1.697614281438291,0.0789179652929306,1.2545767426490784,1.1005824431777,2.1921297162771225,-0.07893837988376617,-0.8486084919422865,0.9294283483177423,-0.9259950835257769,1.2507204385474324,-0.6328165531158447,1.1902331840246916,0.4748585633933544,0.47338536009192467,0.6624091533012688,-0.0,-1.9054043223150074,-2.4195521837100387,-0.26399290189146996,2.1848208270967007,1.0517257824540138,-0.4352192860096693,-2.362866586441562e-05,,,,1.9801750133110856e-05,,,,-6.179501517906559e-06,,,,-2.3372168481945537e-06,,,
0.5375,1.0692637134343386,-0.4358522081747651,1.6186554776504636,-0.0,1.4898098818957806,1.02196941152215,1.8789683282375336,-0.15787675976753235,-0.8081985637545586,1.17188791744411,-0.8857344277203083,1.331412079744041,-0.5537144839763641,1.1902331840246916,0.3165723755955696,0.47338536009192467,0.6624091533012688,0.15618002973496914,-1.8665185198187828,-2.3024770780466497,-0.8799763396382332,2.4469993263483047,1.2270134128630161,-0.9574824292212725,-2.503545754787553e-05,,,,-4.8774371977686626e-05,,,,-7.707042197796228e-06,,,,-8.178325274800017e-07,,,
0.5416666666666666,1.1484684329479933,-0.3962292801588774,1.7370936833322048,-0.1183769479393959,1.4113988354802132,1.2578085064888,2.2704200632870197,0.07893837988376617,-0.8890184201300144,1.0506581328809261,-1.1272983625531197,1.5331411827355623,-0.8701227605342865,1.1902331840246916,0.395715469494462,0.5522829201072454,0.8572353748604655,0.11713502230122685,-1.8276327173225582,-2.3024770780466497,-0.7919787056744099,2.0100351609289646,1.4899448584765196,-0.5222631432116032,-2.674328987998945e-05,,,,-7.388969402731364e-05,,,,-1.0797697993673492e-05,,,,-1.9869685122868535e-06,,,
0.5458333333333334,1.1880707927048206,-0.5547209922224283,1.7370936833322048,-0.0,1.2545767426490784,0.7861303165555,2.1138393692672253,-0.07893837988376617,-0.8081985637545586,1.17188791744411,-1.1272983625531197,1.2910662591457367,-0.7910206913948059,1.0315354261547327,0.4748585633933544,0.3944878000766039,0.7013743976131082,-0.039045007433742285,-1.7109753098338842,-2.26345204282552,0.08799763396382332,2.3596064932644367,1.139369597658515,-0.34817542880773544,-2.75576781530798e-05,,,,-7.542513828308057e-06,,,,-9.888996099300263e-06,,,,-1.1791985482007884e-05,,,
0.55,0.9900589939206839,-0.4358522081747651,1.7370936833322048,-0.1578359305858612,1.4898098818957806,0.86474334821105,1.8006779812276363,0.07893837988376617,-0.8081985637545586,1.2122978456318378,-1.1272983625531197,1.4121037209406495,-1.0283268988132477,0.9521865472197533,0.0791430938988924,0.47338536009192467,0.5455134203657508,0.07809001486748457,-1.7109753098338842,-2.0683268667198718,-0.3519905358552933,2.3596064932644367,1.4023010432720184,-0.5222631432116032,-2.8680166172096377e-05,,,,1.7467176870114706e-06,,,,-8.615145661537422e-06,,,,-8.333164194048674e-06,,,
0.5541666666666667,1.0692637134343386,-0.3962292801588774,1.7765730852261186,-0.2367538958787918,1.4113988354802132,1.2578085064888,2.1138393692672253,-0.07893837988376617,-0.8486084919422865,1.2122978456318378,-1.2078196741640568,1.4121037209406495,-1.2656331062316895,1.5869775786995888,0.1582861877977848,0.6311804801225662,0.6624091533012688,-0.07809001486748457,-1.6720895073376596,-2.146376937162131,-0.5279858037829399,2.709177825599909,0.7887943368405104,-0.2611315716058016,-2.7210756233179327e-05,,,,1.4605675660450874e-05,,,,-7.235356312604063e-06,,,,-1.6328687626620706e-05,,,
0.5583333333333333,1.0296613536775112,-0.3962292801588774,2.0924083003774285,-0.2762128785252571,1.4113988354802132,0.7861303165555,2.348710410296917,-0.15787675976753235,-0.7677886355668306,1.2122978456318378,-1.087037706747651,1.5331411827355623,-1.0283268988132477,1.0315354261547327,0.3165723755955696,0.6311804801225662,0.7013743976131082,-0.0,-1.5943179023452103,-1.9512517610564828,-0.3519905358552933,2.2722136601805687,0.8764381520450115,-0.17408771440386772,-2.775001518872701e-05,,,,4.866552817455567e-06,,,,-9.406755423637921e-06,,,,2.7926767278734855e-05,,,
0.5625,1.0296613536775112,-0.5150980642065406,1.8160524871200323,-0.1972949132323265,1.4113988354802132,1.1005824431777,2.1921297162771225,-0.07893837988376617,-0.9294283483177423,1.17188791744411,-1.2078196741640568,1.331412079744041,-1.0283268988132477,0.8728376682847738,0.1582861877977848,0.8678731601685286,0.7793048862367868,0.039045007433742285,-1.5554320998489857,-1.9512517610564828,-0.7919787056744099,2.621784992516041,1.0517257824540138,-0.7833947148174047,-2.88927516207784e-05,,,,-7.377204876393879e-06,,,,-5.921853050539481e-06,,,,-1.6981374697726736e-05,,,
0.5666666666666667,1.1880707927048206,-0.3962292801588774,1.7765730852261186,-0.2367538958787918,1.568220928311348,1.02196941152215,2.2704200632870197,-0.0,-1.0102482046931982,1.2931177020072937,-1.368862297385931,1.5734870033338666,-0.9492248296737671,1.1902331840246916,0.3165723755955696,0.7889756001532078,0.6624091533012688,-0.11713502230122685,-1.399888889864087,-1.7561265849508345,-0.7039810717105865,2.883963491767645,0.9640819672495127,-0.2611315716058016,-2.8017900396180547e-05,,,,-1.694993014824558e-05,,,,-5.157705770822039e-06,,,,-9.921637510045488e-06,,,
