time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
-0,0.00263242,0,0.00112493,0,0.00205815,0.00973464,-6.35043e-08,0.00342265,6.93215e-08,0,0,0,0.00359636,0.000511153,0.00423436,0.00398397,0.00271414,0,0,0,0.00122075,0,0,8.60883e-05,0.00286715,0.019614,0.00460037,0,0.0103537,0,0.00646424,6.94736e-05,7.41112e-08,0,0.00236303,0,0,0,0,0.00319204,0.0058749,0.00158278,1.07816e-07,4.87876e-05,0.00145744,0.0149813,0,0.00318148,0,0,0,0,0.000101376,0.000297655,0.00380727,0.00363065,0.00235652,0,0,0,0,0,8.519e-08,0.000781798,0.00437363,0.0214452,0.0375508,0,0.0161457,0,0.0150892,0.000178552,0,0,0,0,0,0,0,0.000100515,0,-9.48635e-08,0,0,0.0193626,0,0.0360292,0,0,0.00343764,0,0,0,0,0.019382,0,0.0222462,0,0,0.00688316,
0.005,0.00197194,-0.000103141,0.00072554,-0.000145573,0.00143751,0.00799066,-2.77514e-05,0.00356456,8.24926e-06,4.93671e-05,2.87094e-05,1.80794e-05,0.00332774,0.000438037,0.00458925,0.00403742,0.00230016,7.98544e-05,6.15695e-05,6.55513e-05,0.00166413,0.000415362,0.000242836,5.32524e-05,0.00280366,0.0188703,0.00424381,8.98509e-05,0.00925559,-1.83918e-06,0.00745403,1.32169e-05,-4.02424e-05,-5.70719e-05,0.00265197,9.67918e-05,3.52393e-05,-0.000114715,-8.25084e-05,0.00309808,0.00647903,0.0016876,0.000222208,0.000110562,0.00207835,0.0135629,2.36706e-05,0.00344936,-1.14733e-05,-1.57119e-05,7.30262e-07,3.29023e-06,7.53339e-05,0.000274781,0.0038833,0.00366346,0.00275019,-0.000164844,-0.000109384,-0.000125976,-0.0006189,-0.00037606,-0.000216127,0.000906535,0.00387006,0.0206997,0.0372238,-5.73484e-05,0.0139814,-3.64863e-06,0.0146125,0.000146807,1.28702e-05,1.86703e-05,-4.26006e-05,-2.32101e-05,1.73838e-06,4.01205e-05,3.3104e-05,0.000125077,0,8.41439e-05,9.88148e-05,6.31124e-05,0.0165586,0,0.03522,0,0,0.00248597,0.00131315,1.29765e-05,2.6184e-05,-7.6339e-06,0.0178739,0,0.0214786,3.08602e-05,0.000369466,0.00902626,
0.01,0.00180157,-0.000113823,0.000561635,-0.000171301,0.00120978,0.00693891,-2.78149e-05,0.00357125,8.17994e-06,5.02249e-05,2.86378e-05,1.79294e-05,0.00317772,0.000368804,0.00477867,0.00397517,0.00224982,8.58664e-05,6.4762e-05,6.99016e-05,0.00176056,0.000624468,0.000326572,2.12633e-05,0.00258804,0.01865,0.00398488,9.70665e-05,0.00787561,-1.70781e-06,0.00760875,-4.17971e-05,-4.05388e-05,-5.84846e-05,0.0028557,0.000105414,3.55243e-05,-0.000128325,-8.7623e-05,0.00300503,0.00624363,0.00166581,0.000291965,0.000168475,0.00227448,0.0118355,2.39027e-05,0.00358159,-1.14029e-05,-1.57119e-05,6.57235e-07,3.21371e-06,4.93911e-05,0.000251808,0.00381831,0.00359685,0.00284455,-0.000200058,-0.000121215,-0.000143025,-0.000974035,-0.000554051,-0.000280957,0.000972751,0.00348811,0.0195347,0.0367137,-5.88071e-05,0.0117337,-3.77445e-06,0.0144838,0.000115801,1.29352e-05,1.84778e-05,-4.31164e-05,-2.32101e-05,1.64181e-06,4.06612e-05,3.31884e-05,0.000148169,0,9.00255e-05,0.000107996,6.59957e-05,0.0135497,0,0.0341578,0,0,0.00222432,0.00211392,1.33924e-05,2.63477e-05,-6.75307e-06,0.015268,0,0.0191415,3.57147e-05,0.000541604,0.00936997,
0.015,0.00178567,-0.000115297,0.000530143,-0.000179625,0.00120727,0.00681193,-2.83864e-05,0.00355261,7.90265e-06,6.72266e-05,3.55108e-05,2.063e-05,0.00311158,0.00030352,0.00479687,0.00385652,0.00225556,0.000130426,6.49901e-05,7.1879e-05,0.00177716,0.000813536,0.000464365,-1.35483e-05,0.00241941,0.0186471,0.00387566,0.000133488,0.00707949,-3.02151e-06,0.00763461,-1.81874e-05,-3.85378e-05,-5.69777e-05,0.00297133,0.000148318,4.66375e-05,-0.000132084,-8.8202e-05,0.00291538,0.00583499,0.00162239,0.000359135,0.000221299,0.00237161,0.011491,2.35546e-05,0.00359759,-1.11214e-05,-1.51421e-05,7.30262e-07,3.29023e-06,2.33485e-05,0.000228836,0.00371029,0.00351208,0.00283795,-0.000214604,-0.000121014,-0.000144746,-0.00120764,-0.000675153,-0.00031861,0.000996732,0.00332406,0.0188719,0.0364213,-5.6811e-05,0.0109147,-3.77445e-06,0.0144223,8.52158e-05,1.29352e-05,1.80928e-05,-4.19817e-05,-2.25799e-05,1.73838e-06,4.00123e-05,3.26817e-05,0.000169449,0,8.93614e-05,0.000107814,6.56754e-05,0.0128586,0,0.0336068,0,0,0.00216979,0.00238202,1.38915e-05,2.64295e-05,-4.9914e-06,0.0138027,0,0.0173356,4.69838e-05,0.000656387,0.00926827,
0.02,0.0018659,-0.000112276,0.000497116,-0.000176504,0.00118944,0.00699286,-2.3052e-05,0.00360571,7.48672e-06,8.12646e-05,4.07372e-05,2.23554e-05,0.0031235,0.000242118,0.00471225,0.00373811,0.00228229,0.000171167,6.4534e-05,7.30654e-05,0.0017693,0.000936786,0.000578991,-5.51341e-05,0.00238654,0.0186255,0.00382593,0.000164841,0.00689822,-1.11664e-06,0.00756433,-1.6154e-05,-3.65368e-05,-5.38699e-05,0.00302202,0.000183935,5.52811e-05,-0.000123788,-8.03854e-05,0.0028595,0.00546405,0.0015884,0.000408622,0.000267367,0.00240992,0.0114469,2.28584e-05,0.00354089,-1.06287e-05,-1.44094e-05,8.03288e-07,3.13719e-06,-2.89362e-06,0.000205665,0.00363835,0.0034764,0.00278282,-0.000214667,-0.000114397,-0.000136795,-0.00132102,-0.000743786,-0.000334285,0.000993779,0.00332383,0.018535,0.0363103,-5.32795e-05,0.0107724,-3.90026e-06,0.014356,5.55801e-05,1.28702e-05,1.72267e-05,-4.0125e-05,-2.12146e-05,1.73838e-06,3.81739e-05,3.10772e-05,0.000188125,0,8.56617e-05,0.000102996,6.39667e-05,0.0126392,0,0.033339,0,0,0.00231101,0.00241523,1.48897e-05,2.6184e-05,-2.44676e-06,0.0131614,0,0.0160861,6.17205e-05,0.00071749,0.00892027,
0.025,0.00187888,-0.000108151,0.000504176,-0.000167328,0.00120004,0.00705291,-2.3052e-05,0.00364827,7.07079e-06,9.2495e-05,4.44601e-05,2.32557e-05,0.00310125,0.000184336,0.0045701,0.00364376,0.0023104,0.000209149,6.4876e-05,7.54383e-05,0.00175881,0.00101149,0.000669241,-9.99189e-05,0.0023893,0.0186034,0.00377964,0.0001919,0.00688288,-2.36466e-06,0.00747941,-1.47984e-05,-3.35724e-05,-5.09503e-05,0.00301739,0.000212778,6.2215e-05,-0.000116854,-7.66219e-05,0.0028283,0.00518058,0.00155787,0.000442584,0.000307204,0.00241589,0.0114985,2.23943e-05,0.00345169,-1.01359e-05,-1.37581e-05,8.76314e-07,3.06067e-06,9.978e-06,0.000182494,0.00362034,0.00348962,0.00271638,-0.0002058,-0.000105373,-0.000124091,-0.00135031,-0.000774724,-0.000334882,0.000975614,0.00332497,0.0184218,0.0362928,-4.93642e-05,0.0108389,-4.02608e-06,0.0142791,2.65772e-05,1.30002e-05,1.63605e-05,-3.83715e-05,-2.03744e-05,1.83496e-06,3.67681e-05,2.99794e-05,0.000204651,0,8.17723e-05,9.69966e-05,6.25785e-05,0.0127471,0,0.0332596,0,0,0.00233965,0.00237334,1.62206e-05,2.6675e-05,8.80835e-07,0.0130216,0,0.0154803,8.4779e-05,0.000738932,0.008462,
0.03,0.00186532,-0.000102257,0.000536896,-0.00015191,0.00124669,0.00689914,-2.03849e-05,0.00369786,6.51622e-06,0.000100138,4.625e-05,2.30306e-05,0.00306919,0.000130437,0.00441251,0.00357917,0.00234353,0.000243595,6.41919e-05,7.77123e-05,0.00174133,0.0010426,0.00073074,-7.31986e-05,0.00231737,0.0186291,0.00376794,0.000213031,0.00678685,-3.02151e-06,0.0073652,-1.26521e-05,-2.95704e-05,-4.69007e-05,0.00297949,0.000233409,6.63943e-05,-0.000107391,-7.08318e-05,0.0028206,0.00496742,0.0015314,0.000458649,0.000339407,0.00239007,0.0114846,2.15821e-05,0.00335637,-9.57283e-06,-1.26998e-05,8.76314e-07,2.98416e-06,9.17976e-06,0.000159323,0.00364652,0.00353806,0.00264594,-0.00018781,-9.3242e-05,-0.000106715,-0.00132257,-0.000770557,-0.000319292,0.000948233,0.00330375,0.0184403,0.0363098,-4.4374e-05,0.0109325,-3.90026e-06,0.014208,-1.68744e-06,1.27402e-05,1.52057e-05,-3.56896e-05,-1.86941e-05,1.73838e-06,3.49297e-05,2.84593e-05,0.000218574,0,7.59857e-05,8.87242e-05,6.03359e-05,0.0129147,0,0.0332368,0,0,0.00226158,0.00228677,1.77179e-05,2.67568e-05,4.79566e-06,0.0130994,0,0.0153279,0.000111825,0.000724463,0.0079351,
0.035,0.00194977,-9.57001e-05,0.000528117,-0.000133371,0.00126047,0.00702023,-1.82257e-05,0.00373725,5.96165e-06,0.000104349,4.59636e-05,2.14552e-05,0.00311396,8.04209e-05,0.00425697,0.00354017,0.00237588,0.00027415,6.39639e-05,8.00852e-05,0.00172385,0.0010431,0.000767305,-6.32255e-05,0.00231014,0.0186543,0.0037935,0.000228407,0.00691726,-2.69308e-06,0.00724221,-1.11835e-05,-2.63095e-05,-4.26627e-05,0.00292453,0.000245829,6.8104e-05,-9.50772e-05,-6.32082e-05,0.00283087,0.00483291,0.00152128,0.000459619,0.000364415,0.00234477,0.0115369,2.10019e-05,0.00327086,-8.86894e-06,-1.16415e-05,8.76314e-07,2.83112e-06,8.38152e-06,0.000135955,0.0036948,0.00360423,0.00258304,-0.000164015,-8.01079e-05,-8.76999e-05,-0.00126642,-0.000740692,-0.000291435,0.000916557,0.00336398,0.0185142,0.0363553,-3.9e-05,0.0111654,-4.40352e-06,0.0141446,4.42953e-06,1.31302e-05,1.38583e-05,-3.31109e-05,-1.69087e-05,1.83496e-06,3.24424e-05,2.6517e-05,0.000229441,0,7.01041e-05,7.98154e-05,5.78798e-05,0.0129916,0,0.0332191,0,0,0.00237417,0.00218667,1.92984e-05,2.71659e-05,9.19983e-06,0.0131258,0,0.0152967,0.000147366,0.000682928,0.00740882,
0.04,0.0019912,-9.17955e-05,0.000553041,-0.000116534,0.00129632,0.00720451,-2.40681e-05,0.00373953,5.68436e-06,0.000105831,4.4317e-05,1.91296e-05,0.0031295,3.32345e-05,0.00411396,0.00351748,0.00239916,0.000303715,6.56742e-05,8.53254e-05,0.00171686,0.00103212,0.000788332,-6.74594e-05,0.00233733,0.0186699,0.00380467,0.000240175,0.00710649,8.34199e-06,0.00711434,-1.6154e-05,-3.35724e-05,-3.9649e-05,0.00287046,0.000252808,6.8104e-05,-6.4357e-05,-4.275e-05,0.00287639,0.00475936,0.00151497,0.000452719,0.000384597,0.00229443,0.0117428,2.41348e-05,0.00320729,-8.30583e-06,-1.08274e-05,1.02237e-06,2.67809e-06,8.88042e-06,0.000112289,0.00375003,0.00366951,0.00253462,-0.000140475,-6.86782e-05,-7.06517e-05,-0.00120588,-0.000698641,-0.000257955,0.00088828,0.00341624,0.0186274,0.0364182,-3.44705e-05,0.0114579,-9.93937e-06,0.0140917,8.01535e-06,1.77453e-05,1.2896e-05,-3.30077e-05,-1.58585e-05,1.83496e-06,2.27097e-05,1.92543e-05,0.000230006,0,6.55507e-05,7.29066e-05,5.68119e-05,0.0133268,0,0.0332978,0,0,0.0024334,0.00210921,2.23761e-05,2.8557e-05,1.44848e-05,0.0133376,0,0.01546,0.000198338,0.000628048,0.00694075,
0.045,0.00197515,-8.59754e-05,0.000598283,-9.8562e-05,0.00135492,0.00701038,-2.52747e-05,0.0037733,5.12979e-06,0.000103959,4.07372e-05,1.55288e-05,0.00309039,-1.00691e-05,0.00399222,0.00351563,0.00244018,0.00033031,6.61302e-05,8.95768e-05,0.00170201,0.00100369,0.000791496,-6.68948e-05,0.00225146,0.0186979,0.00380638,0.000246274,0.00704227,1.28743e-05,0.00699476,-1.68318e-05,-3.43876e-05,-3.55051e-05,0.00281838,0.000252192,6.56344e-05,-4.05715e-05,-2.82748e-05,0.00293043,0.00470264,0.00150165,0.000434174,0.000398725,0.00222703,0.0116657,2.54111e-05,0.0031623,-7.46117e-06,-9.60625e-06,1.02237e-06,2.60157e-06,8.38152e-06,8.8326e-05,0.00382513,0.00375131,0.0024961,-0.000114574,-5.58449e-05,-5.20462e-05,-0.00112749,-0.000638595,-0.000215616,0.000860004,0.00340049,0.0187075,0.0364541,-2.85591e-05,0.0115329,-1.29589e-05,0.0140158,1.01246e-05,2.04103e-05,1.16449e-05,-3.11511e-05,-1.3863e-05,1.83496e-06,1.58968e-05,1.4103e-05,0.000224234,0,5.98589e-05,6.39978e-05,5.46761e-05,0.0134202,0,0.0333147,0,0,0.00232592,0.00200809,2.49548e-05,2.96207e-05,2.05528e-05,0.0134568,0,0.0155906,0.000263699,0.00055285,0.00647941,
