time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
-0,0.01414,0.0221382,0.0151129,0.00550825,0.0118184,0.0757826,0.0414115,0.0414089,0.0074547,0.0187021,0.0525342,0.0442241,0.0121534,0.0300144,0.029188,0.029188,0.029188,0.00104638,0.000633466,0.000700058,0.000440544,0.0108301,0.0425316,0.0185181,0.014163,0.0257935,0.0124803,0.0411228,0.0872295,0.0489197,0.0489198,0.0425284,0.0414123,0.0158253,0.0489198,0.0145437,0.0486684,0.118411,0.0543125,0.0543125,0.0408914,0.0122775,0.0191935,0.0147228,0.0395687,0.180489,0.0563511,0.0563511,0.0171892,0.020782,0.0596767,0.047805,0.0252392,0.0645917,0.0665555,0.0665552,0.0665552,0.00165915,0.00247233,0,3.216e-05,0.0261149,0.0400004,0.00940212,0.0292812,0.147029,0.142377,0.0366665,0.157366,0.0539224,0.0538984,0.0563511,0.0563511,0.124684,0.0539156,0.0229536,0.0459777,0.0936916,0.0640258,0.0640275,0.0760191,0.0123724,0.00716298,0.0154862,0.17885,0.184077,0.147088,0.00893407,0.0303893,0.0290856,0.0508425,0.0141929,0.00354787,0.00421178,0.186023,0.144004,0.191322,0.00164532,0.0106931,0.0602028,
0.005,0.00932646,0.0126458,0.00982843,0.0041967,0.007519,0.0460868,0.0159668,0.0159648,0.00469118,0.0101215,0.030444,0.0240445,0.00634939,0.0166599,0.0172142,0.0172142,0.0172142,0.000864423,0.00050394,0.000332159,0.000331411,0.00668209,0.0240603,0.0113292,0.00833995,0.0137512,0.00522876,0.0226472,0.0470278,0.0216528,0.0216528,0.0170574,0.0159674,0.00786621,0.0216529,0.00883938,0.0269825,0.0686493,0.027006,0.0270059,0.0277401,0.00767729,0.011569,0.00850109,0.0244816,0.107646,0.0248729,0.0248729,0.0104751,0.0110458,0.033773,0.0252746,0.0123853,0.0307945,0.0407398,0.0407395,0.0407394,0.000726014,0.00137026,0,2.8471e-05,0.0131973,0.0223254,0.005957,0.0185632,0.0848896,0.0776506,0.0210182,0.0890246,0.032875,0.0328586,0.0248729,0.0248729,0.068001,0.0328704,0.0138889,0.0263315,0.0511884,0.0454609,0.0454643,0.0436441,0.00832062,0.00387556,0.00914444,0.100256,0.103148,0.0799447,0.00472866,0.018152,0.0186325,0.0272178,0.0092723,0.00123107,0.0020241,0.108918,0.0843293,0.110258,0.000960258,0.00536955,0.0378523,
0.01,0.0100204,0.0105,0.00705854,0.00277391,0.00691389,0.0439693,0.014651,0.0146485,0.0038886,0.00911292,0.027638,0.0233663,0.00687214,0.0144875,0.0171301,0.0171301,0.0171301,0.00054877,0.000246745,0.000374383,0.000333761,0.00616343,0.0220118,0.0092504,0.00827933,0.0138277,0.00564534,0.0205477,0.0459733,0.0221913,0.0221914,0.0159695,0.0146517,0.00843515,0.0221914,0.00829631,0.0261724,0.0628639,0.0266255,0.0266254,0.02832,0.00851113,0.00949784,0.00608488,0.0206745,0.0988299,0.0224389,0.0224389,0.00984636,0.0111321,0.0306975,0.0229499,0.0116958,0.0335163,0.0433148,0.0433145,0.0433145,0.000779855,0.00103123,0,1.13692e-05,0.0108093,0.0202574,0.00493191,0.0192063,0.0770226,0.0711828,0.0190318,0.0827068,0.0270094,0.0269868,0.0224389,0.0224389,0.0623008,0.027003,0.0126391,0.0236946,0.0479852,0.0411313,0.041134,0.0335509,0.00516933,0.00263242,0.00747234,0.0875985,0.0882817,0.0692009,0.00446363,0.0144742,0.0192245,0.0204969,0.00823628,0.00115716,0.001925,0.0945248,0.0725304,0.0976125,0.00106787,0.00424244,0.0371392,
0.015,0.0101229,0.012081,0.00955378,0.00394687,0.00796174,0.047908,0.0154553,0.0154529,0.0044278,0.0100232,0.030491,0.0244478,0.00695517,0.0163135,0.0175534,0.0175534,0.0175534,0.000825566,0.000446748,0.000377105,0.000338471,0.00687783,0.0241166,0.0110007,0.00844209,0.0149367,0.00592185,0.0225352,0.0488745,0.0226003,0.0226003,0.0165497,0.0154559,0.00857302,0.0226003,0.00897177,0.0271134,0.0692646,0.0268552,0.0268551,0.0296936,0.00858054,0.0111112,0.00838913,0.0243158,0.109812,0.0232879,0.0232879,0.0109755,0.0114355,0.0336345,0.025832,0.0129227,0.0339706,0.043797,0.0437967,0.0437967,0.000783035,0.00126307,0,2.48815e-05,0.0128729,0.0223213,0.00565802,0.0198554,0.0852113,0.0785998,0.0207569,0.0907085,0.0326582,0.0326374,0.0232879,0.0232879,0.0694323,0.0326524,0.013753,0.0260561,0.0520714,0.0426926,0.0426958,0.0429712,0.00783747,0.00378307,0.00871369,0.100852,0.103845,0.0809102,0.00499324,0.0179944,0.0195304,0.0265718,0.0088439,0.00130857,0.00198263,0.108668,0.0839849,0.111002,0.00107071,0.00532741,0.0397439,
0.02,0.0112387,0.0116903,0.00781218,0.00307319,0.00724323,0.0512331,0.0157037,0.0157012,0.00448977,0.00976538,0.0307967,0.025715,0.00776339,0.0163006,0.0191863,0.0191863,0.0191863,0.000615356,0.000291586,0.000378939,0.00034905,0.00667404,0.0244805,0.0101145,0.0109115,0.0144199,0.0057363,0.0230133,0.0539691,0.0244076,0.0244076,0.0170881,0.0157044,0.0093985,0.0244076,0.00912285,0.0287773,0.0694288,0.0289069,0.0289068,0.0304836,0.00897746,0.010123,0.00671281,0.0233482,0.110829,0.0241978,0.0241978,0.0104285,0.0120974,0.0342533,0.0261654,0.013388,0.0348249,0.0452271,0.0452268,0.0452267,0.000845418,0.00124819,0,1.40836e-05,0.0125513,0.0223879,0.00552987,0.0213284,0.0846395,0.080103,0.0215884,0.0932319,0.0287652,0.0287426,0.0241978,0.0241978,0.0697113,0.0287588,0.0135034,0.0264854,0.0532834,0.0436267,0.0436291,0.0372768,0.00601689,0.00302564,0.0080788,0.0981115,0.0988201,0.0788712,0.00501805,0.0163344,0.0229193,0.0222854,0.00932682,0.00120252,0.00277136,0.104692,0.0805758,0.107463,0.00112668,0.0045679,0.0420286,
0.025,0.010805,0.0125728,0.00882359,0.00369765,0.00743244,0.050458,0.0162023,0.0162,0.00475111,0.0101666,0.031434,0.0258323,0.00711803,0.0173162,0.0191944,0.0191944,0.0191944,0.000768237,0.000417442,0.000347184,0.000347336,0.00684002,0.0251776,0.0111509,0.0104366,0.0141398,0.00513874,0.0238003,0.0537633,0.0229922,0.0229922,0.017403,0.0162029,0.00854661,0.0229922,0.00927909,0.0289639,0.0712622,0.0287882,0.0287881,0.0303527,0.00846315,0.0109792,0.00758973,0.0248543,0.113107,0.0272196,0.0272196,0.0107258,0.0120448,0.0352563,0.0266432,0.0134463,0.0331071,0.0441676,0.0441673,0.0441673,0.000846627,0.0013906,0,2.21591e-05,0.0133127,0.0231556,0.00591892,0.020864,0.0877215,0.0830057,0.022145,0.0951024,0.030679,0.0306583,0.0272196,0.0272196,0.0714392,0.0306732,0.014158,0.0274099,0.0543688,0.045478,0.0454812,0.0412042,0.00750528,0.0035046,0.00873697,0.102306,0.103958,0.0825426,0.00497829,0.0177075,0.0220713,0.0253168,0.00946889,0.00122122,0.00263236,0.109582,0.0845567,0.111732,0.00107603,0.00491466,0.0416847,
0.03,0.0103081,0.0131419,0.00923129,0.00390384,0.00790201,0.046636,0.0175473,0.017545,0.00470873,0.0110644,0.0319311,0.0265512,0.00669218,0.0175384,0.0189621,0.0189621,0.0189621,0.000806133,0.000446693,0.000380535,0.000362589,0.00713869,0.0258601,0.0117372,0.00816422,0.0148905,0.00547516,0.0244079,0.0507542,0.0229682,0.0229682,0.018647,0.017548,0.00821446,0.0229682,0.00941039,0.0299065,0.0731357,0.0317841,0.031784,0.0308865,0.00864775,0.0117394,0.00812684,0.0252545,0.113502,0.0307875,0.0307875,0.0114183,0.0123967,0.0360912,0.0266507,0.013598,0.0351518,0.0469436,0.0469433,0.0469433,0.000907189,0.00137852,0,2.33486e-05,0.0134885,0.0240024,0.00599429,0.020369,0.0909578,0.0847165,0.0222867,0.0961872,0.0327795,0.0327574,0.0307875,0.0307875,0.0726115,0.0327733,0.0150171,0.0282862,0.0558636,0.0480015,0.0480055,0.0433751,0.00786005,0.00377581,0.00935337,0.104688,0.107016,0.0832344,0.0050128,0.018107,0.0195416,0.0277297,0.00921947,0.00132659,0.00192237,0.113298,0.0871568,0.116088,0.00116259,0.00514982,0.0405106,
0.035,0.0115934,0.0130507,0.00739883,0.00281705,0.00748475,0.0505151,0.0183592,0.0183566,0.00469694,0.0112199,0.0329489,0.0290463,0.00804405,0.0175653,0.0210855,0.0210855,0.0210855,0.000528666,0.000243987,0.000440071,0.000380063,0.00711941,0.0270418,0.0109188,0.0104222,0.0152614,0.00612636,0.0256885,0.0569876,0.0271302,0.0271303,0.0197688,0.01836,0.00988572,0.0271303,0.00974537,0.0329534,0.0757099,0.0358283,0.0358283,0.0322181,0.00954743,0.010968,0.00644386,0.0243366,0.116628,0.0345945,0.0345945,0.0113398,0.0136565,0.0377541,0.027782,0.0146555,0.0395939,0.0507666,0.0507664,0.0507665,0.0010394,0.00134543,0,8.73312e-06,0.0135057,0.024839,0.00592666,0.0222508,0.093267,0.0887218,0.0236582,0.101232,0.0298748,0.0298495,0.0345945,0.0345945,0.0755238,0.0298677,0.0151486,0.0297372,0.0591645,0.0496753,0.0496788,0.0378513,0.00560682,0.00295968,0.00875158,0.10501,0.104666,0.0834249,0.00522641,0.0165322,0.0229066,0.0241482,0.00982794,0.00132647,0.00265138,0.112326,0.0855674,0.116193,0.0012817,0.00446418,0.0433682,
0.04,0.0116113,0.0136917,0.00889217,0.00355542,0.00798771,0.0527892,0.0181694,0.018167,0.00494826,0.0114719,0.0340964,0.0290254,0.00791658,0.0184775,0.0209693,0.0209693,0.0209693,0.000723091,0.000383987,0.000419962,0.000367506,0.00745072,0.0278678,0.0118059,0.0107288,0.0155336,0.00593368,0.0264861,0.0590094,0.0262124,0.0262124,0.0193037,0.0181701,0.00964495,0.0262124,0.00996877,0.0326337,0.0781918,0.0350048,0.0350048,0.0327256,0.00936904,0.0115213,0.00790113,0.026513,0.122372,0.0339199,0.0339199,0.0118329,0.0135098,0.0388666,0.0294633,0.015472,0.0384266,0.049697,0.0496968,0.0496968,0.00103343,0.00149168,0,1.85195e-05,0.0147093,0.0256415,0.00619331,0.0224787,0.0964687,0.0926977,0.0243246,0.105483,0.0324057,0.0323815,0.0339199,0.0339199,0.0791156,0.0323989,0.0153607,0.0306161,0.0608275,0.0478073,0.0478108,0.0435897,0.00748839,0.00377341,0.00924191,0.112049,0.113565,0.0905657,0.00554822,0.0186893,0.0231539,0.0276648,0.00980226,0.00138039,0.00278554,0.119167,0.0913628,0.12249,0.00127299,0.00501373,0.0448725,
0.045,0.0108131,0.0136155,0.00932951,0.00388385,0.00842863,0.0466819,0.0185908,0.0185884,0.00467888,0.0119582,0.0332328,0.0282903,0.00690792,0.0181501,0.019752,0.019752,0.019752,0.000819255,0.000446609,0.000424893,0.000370186,0.00761058,0.0274135,0.0121796,0.00757429,0.0159584,0.00581309,0.0259223,0.0535399,0.0237239,0.0237239,0.0194627,0.0185915,0.00848143,0.0237239,0.0097667,0.0317634,0.0770181,0.0360068,0.0360068,0.0329986,0.00931232,0.011854,0.00855814,0.0264505,0.11923,0.0349968,0.0349968,0.0123657,0.0132546,0.0380168,0.028455,0.0151298,0.0385367,0.0512178,0.0512176,0.0512177,0.00106166,0.00141649,0,2.2524e-05,0.014257,0.025487,0.00594003,0.0214225,0.0962064,0.0914227,0.0232631,0.103131,0.0336662,0.03364,0.0349968,0.0349968,0.0774925,0.0336589,0.0156918,0.0300294,0.060005,0.0471456,0.0471499,0.0456262,0.00818663,0.00415391,0.00957851,0.11081,0.11386,0.0887148,0.00544073,0.0188597,0.0194611,0.0298636,0.00877712,0.00144589,0.00178282,0.118968,0.0912297,0.122966,0.00134865,0.00516613,0.0425239,
