time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
-0,18.0271,0,2.34009,0,10.4529,129.037,0,25.7701,0,0,0,0,79.2113,1.6308,62.5441,82.4275,28.9317,0,0,0,1.83271,0,0,0.0113641,34.4202,297.213,83.1748,0,334.814,0,30.5609,0.0590756,0,0,9.13591,0,0,0,0,111.681,66.3147,8.75198,0,0.0114442,4.4157,234.447,0,21.8891,0,0,0,0,0.0636522,0.555172,53.8323,71.3184,21.4607,0,0,0,0,0,0,0.408194,70.3558,339.922,1702.83,0,618.006,0,98.8387,0.179917,0,0,0,0,0,0,0,0.113951,1.80893,0,0,0,69.2213,53.5014,177.122,0,0,10.8456,0,0,0,0,69.1502,120.67,85.0222,0,0,30.8347,
0.005,14.4239,0,2.04111,0,8.71694,103.649,0,25.5685,0,0,0,0,68.9947,1.44074,75.925,89.2512,28.5291,0,0,0,1.80572,0,0,0.0153873,30.6,286.627,74.8509,0,279.007,0,32.4204,0.0258518,0,0,11.3297,0,0,0,0,116.62,67.5651,8.0006,0,0.00851999,6.30733,178.812,0,26.1508,0,0,0,0,0.0390508,0.463162,56.5014,73.4229,25.6107,0,0,0,0,0,0,0.497615,58.8225,312.427,1668.71,0,497.483,0,98.2296,0.135506,0,0,0,0,0,0,0,0.0994423,1.1322,0,0,0,52.9899,41.0745,170.087,0,0.0508871,8.57062,0,0,0,0,57.8457,115.116,75.7663,0,0,36.6762,
0.01,12.402,0,1.19212,0,6.3682,88.4987,0,25.6767,0,0.0603885,0.03451,0.0434307,65.176,1.03634,80.3841,86.9535,27.1891,0.327885,0,0,1.98652,0.0460466,0.261798,0.0109622,26.0072,282.479,68.94,0.544195,224.494,0,33.5164,0,0,0,13.1343,0.33097,0.132665,0,0,110.723,63.509,7.62998,0.0185376,0.0231839,8.28092,144.905,0,27.8226,0,0,0,0,0.0226662,0.401902,54.9175,71.1847,27.5116,0,0,0,0,0,0,0.616988,49.9928,292.28,1640.82,0,397.371,0,97.102,0.102192,0,0,0,0,0,0,0,0.129161,0.769976,0,0,0,41.2201,31.1274,162.183,0,0.049548,7.26831,0,0,0,0,46.102,105.486,62.7905,0,0,38.9426,
0.015,11.9053,0,0.877893,0,5.68234,85.9737,0,25.6538,0,0.00213895,0.0012151,0.0010705,62.8815,0.735301,80.6798,82.7708,26.9606,0.0210353,0,0,2.01562,0.0550283,0.0436736,0.00659622,22.7525,282.07,65.8636,0.0172662,195.398,0,33.767,0,0,0,14.1898,0.0248649,0.00772061,0,0,105.052,57.2865,7.12935,0.0145548,0.0392409,9.30879,139.698,0,28.0133,0,0,0,0,0.00738466,0.347982,52.3579,68.3597,27.3663,0,0,0,0,0,0,0.662604,46.2133,280.057,1623.69,0,360.309,0,96.4862,0.0709529,0,0,0,0,0,0,0,0.159236,0.829987,0,0,0,38.7703,28.3804,158.44,0,0.0462683,6.86371,0.0603169,0,0,0,41.0226,99.2143,54.6243,0,0,38.3755,
0.02,12.5549,0,0.755361,0,5.42035,88.5861,0,26.1423,0,0.00398415,0.00235835,0.00206649,63.0277,0.514514,78.364,78.5154,27.0601,0.0399598,0,0,2.02578,0.0967749,0.0920894,0.00196353,22.3449,281.305,64.3957,0.0315351,188.909,0,33.626,0,0,0,14.6199,0.0451944,0.0154319,0,0,100.926,51.9211,6.84176,0.0264284,0.0568486,9.89019,140.296,0,27.282,0,0,0,0,0,0.296131,50.6249,67.0945,26.3692,0,0,0,0,0,0,0.657899,46.195,273.052,1615.41,0,353.861,0,95.7843,0.0435966,0,0,0,0,0,0,0,0.189089,0.762365,0,0,0,37.9124,26.9531,156.64,0,0.0410646,7.37865,0.093908,0,0,0,38.4094,95.1349,49.8269,0,0,36.4954,
0.025,12.6954,0,0.69844,0,5.31037,89.4227,0,26.9547,0,0.00551894,0.00320229,0.00268807,62.3216,0.353608,74.6295,75.0666,27.2222,0.0593152,0,0,2.03255,0.127322,0.150498,0,22.5679,280.527,63.0444,0.0449574,188.591,0,33.2707,0,0,0,14.6325,0.0637785,0.0210239,0,0,98.6531,47.9627,6.58925,0.0368816,0.0751038,10.136,142.503,0,26.1396,0,0,0,0,0,0.250588,50.1112,67.3885,25.1389,0,0,0,0,0,0,0.626487,46.2643,270.68,1614.15,0,357.137,0,95.0015,0.0196738,0,0,0,0,0,0,0,0.2172,0.804425,0,0,0,38.4689,27.0191,156.238,0,0.035686,7.54312,0.0987045,0,0,0,37.9457,93.1869,47.7323,0,0,33.9937,
0.03,12.3617,0,0.720463,0,5.46039,86.5148,0,27.724,0,0.00674431,0.00378483,0.00299655,61.133,0.2356,70.4756,72.5249,27.3348,0.0798923,0,0,2.04621,0.14694,0.208314,0,21.3045,280.644,62.5628,0.0579511,185.235,0,32.8348,0,0,0,14.3395,0.0804328,0.0255648,0,0,97.6084,45.3096,6.43748,0.0449052,0.0933854,10.1391,143.809,0,24.9304,0,0,0,0,0,0.209846,50.584,68.8047,23.9135,0,0,0,0,0,0,0.58387,45.7989,271.146,1615.48,0,361.747,0,94.2218,0,0,0,0,0,0,0,0,0.243739,0.856042,0,0,0,39.3081,27.5837,156.273,0,0.0284506,7.10587,0.0933661,0,0,0,38.4883,92.5456,47.4043,0,0,31.2859,
0.035,13.032,0,0.715655,0,5.50298,88.0929,0,28.4083,0,0.00761726,0.00408592,0.00293486,62.5399,0.147481,66.397,70.8201,27.4075,0.100612,0,0,2.06274,0.155853,0.253463,0,21.4086,280.757,63.061,0.068652,190.641,0,32.3825,0,0,0,13.895,0.0933851,0.0283057,0,0,97.4445,43.9101,6.49665,0.0489036,0.109995,9.94447,146.496,0,23.8459,0,0,0,0,0,0.17223,51.5695,70.7856,22.848,0,0,0,0,0,0,0.537175,47.2347,272.808,1618.7,0,372.845,0,93.506,0,0,0,0,0,0,0,0,0.26739,0.778586,0,0,0,39.7684,27.5963,156.365,0,0.0209184,7.48354,0.0821739,0,0,0,38.8056,92.1777,47.5591,0,0,28.6876,
0.04,13.4841,0,0.716144,0,5.64849,90.9302,0,28.9562,0,0.00809408,0.00404378,0.00237553,63.3064,0.0789129,62.659,69.6819,27.4247,0.12167,0,0,2.07435,0.15632,0.282381,0,22.1307,280.786,63.2546,0.0770452,198.36,0,31.9591,0,0,0,13.4048,0.101657,0.0295052,0,0,97.914,43.2913,6.55319,0.0492099,0.124075,9.6223,151.845,0,22.968,0,0,0,0,0,0.137121,52.6891,72.737,21.9713,0,0,0,0,0,0,0.49225,48.5694,275.254,1623.17,0,386.909,0,92.8806,0,0,0,0,0,0,0,0,0.286725,0.847505,0,0,0,41.3315,28.7222,157.194,0,0.0144889,7.78534,0.0692094,0,0,0,39.885,92.6317,48.5057,0,0,26.3509,
0.045,13.1247,0,0.776736,0,5.93487,87.3271,0,29.7783,0,0.00828515,0.0037822,0.00160411,61.8797,0.0207049,59.4007,69.1428,27.5827,0.144251,0,0,2.08998,0.153487,0.299745,0,20.627,280.919,63.118,0.0839457,196.332,0,31.607,0,0,0,12.9847,0.10652,0.0295971,0,0,99.7269,43.1399,6.57102,0.0475001,0.136213,9.22122,152.035,0,22.3659,0,0,0,0,0,0.103908,54.2631,75.2091,21.3668,0,0,0,0,0,0,0.454388,48.286,277.037,1625.81,0,390.943,0,91.9981,0,0,0,0,0,0,0,0,0.287768,0.905541,0,0,0,41.9009,29.4231,157.6,0,0.00586057,7.2187,0.0591707,0,0,0,40.6206,93.0656,49.3828,0,0,24.2683,
