EMG01_right_gast_med,EMG02_right_glut_max,EMG03_left_gast_med,EMG04_left_glut_max,EMG05_right_glut_med,EMG06_right_bic_fem,EMG07_right_rect_fem,EMG08_right_vast_lat,EMG09_right_vast_med,EMG10_right_tens_fasc_lat,EMG11_left_glut_med,EMG12_left_bic_fem,EMG13_left_rect_fem,EMG14_left_vast_lat,EMG15_left_vast_med,EMG16_left_tens_fasc_lat
-0.1455002190098239,0.05350450429011346,0.10852077750075738,0.047374600539552995,-0.0023687391330594067,-0.006932659649342837,-0.00198488188801123,0.009214591449367425,-0.01656336334845144,0.03770921375728424,-0.021498158340905706,0.06335096815804424,0.014456473789088424,0.026404257537532245,0.057432183037008235,0.004178188263736987
-0.13097342644643253,0.05360675451845335,0.10987795523951031,0.04672795724648128,0.0006582230706878979,-0.005682049252230001,-0.00023190155487118428,0.010655438688066482,-0.014380119490002391,0.03830650061738343,-0.02041415440132462,0.06731584183546231,0.014781977110959734,0.026409130590304763,0.056999519707608096,0.005068219191584402
-0.1165859096118731,0.053717811088723644,0.11124041347096654,0.046094397902846564,0.0036619405134426073,-0.004436487382698846,0.001521031185460504,0.012067746451116416,-0.012201875308102527,0.03892806676677852,-0.019341293101562806,0.07129967350558736,0.015109813046585227,0.02642134627223875,0.05659038539720524,0.005952516175972722
-0.10236141349336171,0.053837942575657806,0.11260512843796482,0.0454752903152693,0.006637847192794532,-0.0031978507633814257,0.003272023289113474,0.013448307459494846,-0.010031445717100693,0.03957399589442984,-0.018281453436254796,0.07529450196838246,0.015439958448199101,0.02644146978467553,0.05620634701510461,0.006829699091130628
-0.08832239650664246,0.053967332673505425,0.11396909942382712,0.04487193734976759,0.009581707271957013,-0.001967898267892099,0.005019205177716725,0.01479421202488504,-0.007871489271512168,0.04024434315870377,-0.017236358483134373,0.07929343834139446,0.015772376224697078,0.026470067605541266,0.05584894781829864,0.007698483377046581
-0.07448966531029542,0.054106067422529186,0.11532939264954466,0.04428556397833077,0.012489687525817155,-0.0007482346451275834,0.006760746545436538,0.01610291299113928,-0.00572446743456193,0.04093914720042416,-0.01620753726171152,0.08329092052447191,0.016107020649265988,0.02650769327242082,0.055519697465019294,0.008557704695485092
-0.0608821186399732,0.05425413147144059,0.1166831548941447,0.04371731686989401,0.015358402714551711,0.0004597125487265506,0.008494874812971918,0.0173722644928558,-0.003592617457130483,0.04165843201389695,-0.015196300634335838,0.08728279704623165,0.01644385209194762,0.02655487124846501,0.055220062868071476,0.009406335571213035
-0.04751660137377443,0.05441141033151095,0.11802759803461813,0.04316826996463402,0.018184938566660022,0.0016547026361538495,0.010219893617383378,0.018600537585220716,-0.001477937520523807,0.04240219845620577,-0.014203730457944144,0.09126626995713834,0.016782852201948754,0.026612088911431565,0.05495146039580648,0.0102434941112689
-0.03440786049190244,0.05457769443734612,0.11935995658114087,0.0426394285503156,0.020966856268307237,0.002835679451671084,0.011934198880304694,0.019786415528206244,0.0006178171394687435,0.04317040921832593,-0.01323068058412363,0.09523972536291204,0.01712403647959774,0.02667980315808605,0.05471524966721488,0.01106844495858144
-0.021568592556864944,0.054752683237390465,0.12067742155958994,0.04213172934067988,0.023702182117676773,0.004001758625326933,0.013636290171428062,0.020928971720679316,0.0026931285746264405,0.04396297109698967,-0.012277788087524607,0.09920248195688076,0.01746746401899937,0.02675845626245039,0.05451272887999747,0.011880592850013642
-0.009009570468222643,0.05493598978991305,0.12197706621494349,0.041646037228417455,0.026389385721047747,0.005152206521477646,0.015324775412300304,0.02202763348062323,0.004746702505090843,0.04477971905593708,-0.01134549291103369,0.10315448861125961,0.017813244203236208,0.026848491860141783,0.05434513135531507,0.01267946938516349
0.0032601628399400616,0.05512714664818704,0.12325580429991576,0.041183141192665584,0.029027349374235088,0.006286412858191295,0.01699836752767873,0.023082134703323275,0.006777448209158283,0.04562040639147946,-0.01043406417071444,0.10709601438138716,0.018161540122315155,0.02695036710331605,0.054213622824796685,0.013464713775638845
0.015233046561444941,0.05532561349215438,0.12451041616452464,0.040743753928802834,0.031615330716965144,0.007403859039820987,0.01865587227074168,0.024092460369293755,0.008784453327782252,0.0464847010819723,-0.009543631366740963,0.11102741871191518,0.01851256853810152,0.027064560255744816,0.0541192988911867,0.014236048529020846
0.026902713446888958,0.055530786664719035,0.1257376291734962,0.04032851800091353,0.0341529203321306,0.008504084203061316,0.020296167097767454,0.025058785857901725,0.01076695494129702,0.047372185071200286,-0.008674218731745476,0.11494909761565877,0.018866596325373363,0.027191573469895855,0.05406318206943192,0.014993251200840305
0.03826367366433485,0.05574201043210837,0.126934212889477,0.03993801639896713,0.03663999544957256,0.009586653708952782,0.0219181716647218,0.025981413834391058,0.0127243081368401,0.04828235761994982,-0.007825778824859866,0.11886159709306925,0.019223933429401673,0.02733193081534931,0.05404621787466423,0.015736124633562085
0.049310986569701794,0.05595858947782713,0.1280970651669577,0.03957278405065407,0.03907667049045886,0.010651140691222223,0.023520815394501418,0.02686071140673127,0.014655953133941017,0.04921464712058779,-0.006998215589797924,0.1227657808915703,0.019584922509400433,0.027486171902807006,0.0540692695470103,0.016464473114829875
0.06003997434403862,0.05617980189632366,0.12922328074466705,0.03923331887187081,0.041463244940128235,0.011697128156827677,0.025103017824682453,0.027697056322833043,0.016561381911073782,0.050168431480432735,-0.006191386765895863,0.1266629603182541,0.019949925581866635,0.027654841645070614,0.05413311117098847,0.01717809562682283
0.07044609102037121,0.05640491175420282,0.13031019729593135,0.03892009203538891,0.04380014886438788,0.0127242252485416,0.0266636959508307,0.028490811530630544,0.01844010610345636,0.051143063650996155,-0.005405087707472103,0.13055496160072694,0.020319308112355893,0.027838476843976213,0.054238420257657856,0.017876798940641356
0.08052500334515364,0.056633180149455675,0.13135541506684037,0.03863355722669903,0.046087886302420084,0.013732085656452158,0.028201793835855814,0.029242337540703617,0.020291631900428413,0.05213789922726593,-0.004639028739515053,0.1344441328978236,0.02069342258894757,0.02803759073484413,0.054385773641953974,0.01856042047071141
0.0902727919787428,0.05686387364653521,0.1323567876422191,0.038374158717391846,0.0483269777356151,0.014720422338117746,0.02971631876483216,0.029952025366802033,0.022115450635019695,0.05315232344722169,-0.0038928150492740627,0.13833329675753883,0.021072597584975192,0.028252659256193313,0.05457565032259238,0.019228850332983608
0.09968615472883505,0.0570962689919612,0.13331238298385087,0.0381423381275661,0.05051791098173682,0.015689017686507076,0.031206374002329194,0.030620328257019172,0.023911046737473844,0.05418577481576192,-0.0031659316219359536,0.14222565672801896,0.02145713868077494,0.028484116171114033,0.054808440087087525,0.019882048928335855
0.10876257035896111,0.05732965311797481,0.13422041560848108,0.03793853977438964,0.05266112138900206,0.016637729260098114,0.03267118460403194,0.031247785057582484,0.025677914309674376,0.05523776268251302,-0.002457733565086037,0.14612466892527975,0.021847340384610423,0.0287323604537104,0.05508445392865941,0.020520059358140177
0.11750041885383605,0.05756331762362399,0.13507915250245503,0.037763214510431964,0.05475701209596683,0.01756649137825417,0.034110114303216026,0.031835035199618694,0.02741557368305461,0.056307876423928434,-0.0017674419324021048,0.1500338904798727,0.022243502363048152,0.028997770809495803,0.05540393365110313,0.021143014227516098
0.12589905570151577,0.05779654717512165,0.1358868048182711,0.03761682194842831,0.056805998828424915,0.018475313022598843,0.03552267201066839,0.03238282568038489,0.029123585369835427,0.057395784390838735,-0.0010941449335889638,0.15395682620223897,0.02264594498489467,0.02928072068828454,0.05576705958490614,0.021751136656668692
0.13395883943065223,0.05802860157603285,0.13664144497415512,0.037499830957557115,0.058808558716206466,0.019364272575766846,0.03690850707816158,0.032892010752907444,0.0308015612915432,0.05850122144026464,-0.0004368042076071014,0.15789681938093644,0.02305502257214801,0.029581591332270594,0.05617395567014261,0.022344735590856916
0.14168111325180693,0.05825869160947568,0.13734100238803326,0.03741271830452176,0.06076527555804811,0.02023350997318298,0.0382673931412714,0.03336354532143388,0.03244917322414101,0.05962396463150376,0.00020573435036966672,0.16185703222739234,0.02347113381235627,0.029900782412620498,0.05662469126664712,0.022924195760508175
0.14906814314316583,0.058485953242034275,0.13798334689204403,0.037355965305919565,0.06267688003414092,0.0210832168459843,0.03959920103461974,0.03379847324977906,0.03406615844582525,0.06076379747871219,0.0008347258734897659,0.1658405056366845,0.02389472890657284,0.03023871990038011,0.057119279208279854,0.023489962880960637
0.15612301606972148,0.058709434401911884,0.13856641400789452,0.03733005236285466,0.06454428336696869,0.021913625202722737,0.04090386191805974,0.034197911919505664,0.03565232261385691,0.06192046737596616,0.001451508705483422,0.16985024150314587,0.024326313162398822,0.030595860906929114,0.05765766981373557,0.024042524884445256
0.1628495031980054,0.058928106891281445,0.13908832719529918,0.037335451268096995,0.06636860302413433,0.02272499514168538,0.04218132283981954,0.0345630344201948,0.03720753993062482,0.06309365273353751,0.002057484348667097,0.17388926551922845,0.024766446885590102,0.03097269531525189,0.05823974078729831,0.024582390134387934
0.16925189393556322,0.05914089875847709,0.13954749981948603,0.0373726152119743,0.06815117924008567,0.023517602011921643,0.04343150466416049,0.034895050714603394,0.03873175068572662,0.06428296218311781,0.002654096084863991,0.17796065991211996,0.0252157415695314,0.031369744107045204,0.05886528376679782,0.02511006395402674
0.17533480737278206,0.0593467336052419,0.13994271087024962,0.03744196646656876,0.0698935814015601,0.024291723357817582,0.04465428426533568,0.035195189004674034,0.04022495628065658,0.06548797000166051,0.0032428091672649937,0.1820675669846858,0.025674852523415982,0.03178755437339107,0.059533991826521075,0.025626027947168204
0.18110298822589666,0.059544569021982824,0.1402731498964391,0.03754388232136281,0.07159760368243305,0.025047625896764826,0.04584951369719318,0.03546467834207804,0.041687211856009085,0.06670826952133291,0.003825099602005374,0.18621316617722963,0.026144468211456485,0.03222669107975619,0.060245456288748625,0.02613073111155675
0.18656111160130073,0.059733431380159616,0.1405384283256024,0.037678682970892566,0.07326524970998377,0.02578555269800384,0.04701706190462509,0.03570473329442725,0.043118616648081726,0.0679435265102373,0.00440245650576906,0.19040062878866243,0.026625296691675085,0.03268772574050837,0.06099917719624149,0.026624597106758623
0.19171366108150442,0.05991244499042775,0.1407385562099494,0.03784662875982346,0.07489870647645423,0.026505711509923903,0.048156857926153374,0.03591654121419009,0.044519302203406094,0.06919352530346135,0.004976393783788261,0.19463305542896012,0.02711804963959876,0.03317122224428604,0.06179458257209023,0.027108040572709092
0.19656493759886787,0.06008085379389767,0.14087388535852147,0.038047930557521,0.0765003081550403,0.0272082672415062,0.04926892709837481,0.036101252381888875,0.04588941857772767,0.07045820479622499,0.005548463247304485,0.19891340169976077,0.027623424516362387,0.033677720158906084,0.06263104962649352,0.027581483361832845
0.20111917415088912,0.060238034027719524,0.14094502166285194,0.038282768629312625,0.07807249091411451,0.027893341510413935,0.05035341827274185,0.03625997302786917,0.04722911864233181,0.07173768193265251,0.006120265382806409,0.20324439754124807,0.028142087504006454,0.03420771788508737,0.06350792497689929,0.028045367454022176
0.20538068129152673,0.060383496685570276,0.14095271108854548,0.03855131377907963,0.07961774022400869,0.028561018247488783,0.05141062054174781,0.03639376099560098,0.04853854061797108,0.07303226098984728,0.006693457129607749,0.2076284708156614,0.028674664150783784,0.03476166269703067,0.06442454280875583,0.028500164235289765
0.20935397648032728,0.0605168790614824,0.14089770678504196,0.03885374833574032,0.08113853249543854,0.02921135179143968,0.05244096853043265,0.03650362360889722,0.049817788958042744,0.07434242772513894,0.00726975659283753,0.21206769762208785,0.02922174303554051,0.03533995414385166,0.06538023993958128,0.02894638003009954
0.21304388484757994,0.06063792519786493,0.1407806469571613,0.03919028628244003,0.0826372770356931,0.029844375266603367,0.05344503590874774,0.03659051715631272,0.051066913711181355,0.07566882827669949,0.007850944758508796,0.21656379704778433,0.02978388888177046,0.03594295863881403,0.06637436682424429,0.029384557972660038
0.21645560795340826,0.06074645562600263,0.14060200695143968,0.03956119177438257,0.08411627546565457,0.03046010879015896,0.05442351738825796,0.036655347314528,0.052285890732987485,0.07701223353413209,0.008438864397200246,0.2211181595053143,0.030361657865427747,0.03657102799271018,0.06740629365048821,0.02981527647153818
0.2195947583580499,0.060842327356484024,0.1403621604714045,0.0399667952657494,0.0855777176741068,0.03105856745773274,0.055377200051048035,0.036698969800494495,0.05347461019701218,0.0783734904773683,0.009035416438039148,0.22573188293718313,0.030955611541394028,0.03722451743557788,0.06847541081648979,0.030239144655113643
0.22246735914698895,0.06092538574279648,0.14006150538044174,0.04040750647306526,0.08702371223350855,0.0316397690018319,0.05630692538988965,0.0367221905670749,0.05463287994778632,0.07975346267460481,0.00964255416250891,0.23040580288298965,0.03156632861900603,0.03790380175147884,0.06958112325199177,0.03065679527633031
0.2250798089268625,0.06099541808140986,0.13970059184534064,0.04088382344524692,0.08845632990939717,0.032203740958265586,0.05721354389070881,0.03672576493276753,0.055760440914110095,0.08115296701135079,0.010262275607922809,0.2351405147598044,0.03219441425736894,0.03860928879876539,0.07072283823687195,0.031068875601475438
0.22743881417940484,0.06105213391295857,0.13928022869943193,0.04139633709157651,0.08987764333726973,0.03275052711775988,0.0580978684449978,0.03671039515402624,0.05685698710197796,0.0825727273141734,0.010896614585143426,0.23993638975796389,0.03284050664238479,0.03934142973226689,0.07189994658168625,0.03147603681079964
0.22955129217973147,0.06109518837554042,0.1388015633260089,0.041945730638550976,0.09128975760193563,0.03328019299011449,0.05896064361573742,0.036676726098033775,0.05792218611291333,0.08401336987193796,0.011547630707972783,0.2447935859004914,0.03350528069778546,0.04010072531775451,0.0731117972594273,0.031878922403715676
0.23142424889785088,0.06112423322549124,0.13826613181218203,0.04253277364301703,0.09269483052898472,0.0337928299730319,0.05980254778686584,0.036625339817949826,0.058955699153734054,0.08547546167111128,0.012217398807518478,0.24971205563095242,0.03418944886801883,0.04088772783306215,0.07435766588523819,0.03227815603607191
0.233064637354353,0.061138971264205665,0.1376758776979673,0.04315831037734609,0.0940950819768446,0.034288557902630565,0.060624224490738524,0.03655675252166466,0.05995719992603678,0.08695956667351336,0.012907998069247667,0.254691550817156,0.034893758988619114,0.0417030381832013,0.07563672325257965,0.032674329131682674
0.23447921019713186,0.06113920436202736,0.13703313926139093,0.04382324261553127,0.09549279193305484,0.034767525671561314,0.0614263236087174,0.03647141789362873,0.06092639170425041,0.08846629860053354,0.013621501188691904,0.2597316253542367,0.03561898932789547,0.04254729801618664,0.07694802147970146,0.03306798877073992
0.2356744074815471,0.06112487291001441,0.13634060685570923,0.04452850707797692,0.09689028774470439,0.035229909635567005,0.0622095385838905,0.036369736790823885,0.06186302184816727,0.089996362883435,0.014359964795027515,0.26483163471458543,0.036365940941833846,0.04342117680822988,0.0782905106345205,0.033459627877558476
0.2366563350723827,0.06109608495289633,0.13560125327251937,0.045275048026366886,0.09828992132452795,0.03567590958977537,0.06297463533809587,0.036252070232241404,0.06276689295845787,0.09155058582538865,0.015125424240214728,0.26999073093718395,0.037135427532654246,0.044325354086312045,0.0796630770553545,0.033849681569006286
0.23743084120517674,0.061053133764058916,0.13481824137524098,0.04606378598331514,0.09969403764523728,0.0361057421789298,0.06372247159232501,0.036118753314191586,0.06363786988062933,0.09312992969114645,0.01591989448831598,0.27520785079604426,0.03792826304204569,0.04526049716644752,0.0810645876606228,0.03423853125378447
0.23800363734131397,0.06099650318465286,0.13399481427174126,0.04689558860593725,0.10110493624096091,0.03651963170590199,0.06445400578568927,0.03597010904541322,0.06447588180199085,0.09473549316162085,0.016745374545252947,0.28048169435244863,0.03874524724475509,0.04622723563031574,0.08249393373019723,0.03462651332592537
0.23838041157339201,0.06092686063061179,0.1331341774257809,0.04777125826488148,0.10252482775500896,0.036917798413279974,0.06517029531356147,0.03580646141702881,0.06528091877341242,0.0963684973246484,0.017603851970813912,0.2858106908778538,0.039587149639051196,0.04722613846746406,0.08395007247301707,0.03501392876937049
0.23856691668788635,0.06084503824042869,0.1322394011630181,0.048691545292930356,0.1039557900509897,0.03730044442562678,0.06587248433318564,0.03562814702772374,0.06605302212641091,0.09803025808215748,0.01849730627897039,0.29119294930578266,0.04045469240386749,0.04825770579627606,0.08543206463846541,0.03540105253414007
0.23856902890826748,0.06075200316239263,0.1313133906985166,0.04965717755718407,0.10539973556089773,0.037667737647060905,0.0665617818884298,0.03543552462752304,0.06679226844653902,0.0997221465027451,0.019427711155392702,0.29662619096720944,0.04134853588997346,0.04932238117429477,0.0869391064330722,0.03578814263657061
0.23839277477715073,0.06064881843644063,0.13035893940382387,0.05066889235210318,0.10685840353564353,0.038019795710111055,0.06723943155991906,0.03522898202157151,0.06749874700260586,0.10144553920653719,0.020397035453213846,0.3021076737882591,0.04226927322703968,0.050420576276662445,0.08847055407628661,0.036175448872109266
0.23804432521484487,0.06053659629247656,0.12937882399024905,0.05172746510830218,0.10833337655564247,0.03835667627386017,0.06790667423126828,0.03500893988427888,0.06817253081036137,0.10320176131088078,0.021407242957950948,0.307634144790587,0.04321743695007435,0.051552696869739206,0.09002593947379982,0.03656322095513559
0.23752995743898497,0.06041644595028149,0.12837589489242077,0.05283373374532985,0.10982610565348466,0.03867837968989265,0.06856470585938118,0.0347758521684029,0.06881364181743348,0.10499202831116321,0.022460290945658525,0.3132018609939214,0.044193512717407166,0.052719165591389734,0.09160497570560495,0.03695171582521014
0.2368559870644123,0.06028942440565983,0.12735314552952892,0.053988617656288145,0.11133793068058287,0.03898486232588474,0.0692146376207163,0.03453020294623561,0.06942201606578748,0.10681740387555186,0.0235581275947081,0.3188066759076351,0.04519795403364831,0.05392044022015743,0.09320755131632584,0.03734120379221854
0.2360286742400095,0.060156511612896,0.12631375826654107,0.055193130518478274,0.11287009166539792,0.039276053920806825,0.069857476258969,0.034272499683516804,0.06999748592619717,0.10867879284506915,0.02470268835002865,0.324444156779383,0.046231195764765046,0.05515702624313566,0.09483371275074019,0.03773197314264459
0.23505410903717028,0.06001862528543622,0.12526112629513325,0.0564483863659973,0.11442373048598173,0.039551874749751706,0.0704941360578463,0.034003263113081154,0.07053979328662403,0.11057696811950612,0.025895891377404227,0.33010970641049425,0.04729366599293231,0.05642948273439359,0.0964836346872817,0.038124332802903865
0.23393809526591222,0.05987666283208206,0.12419885204379856,0.05775559862401305,0.11599988271088219,0.039812251411923884,0.07112547057650229,0.03372301403618277,0.0710486262299676,0.11251260999495445,0.027139632282179055,0.3357986776482825,0.0483857957774225,0.05773842082825628,0.09815757847236667,0.03851861265865402
0.23268608237028993,0.059731547850486226,0.12313072402014415,0.05911607207600561,0.11759946000129004,0.040057130794569976,0.07175230553382586,0.03343225752658035,0.07152366234880873,0.11448634026633257,0.02843577829887061,0.3415064716094505,0.04950802642237228,0.05908449440516995,0.09985583933059444,0.038915161164315
0.2313031886912006,0.05958427077618308,0.12206067510510735,0.060531188000392276,0.11922322398594272,0.0402864918212341,0.07237546514063192,0.03313146581459167,0.0719646099413331,0.11649874549533905,0.029786162183119677,0.34722861057937404,0.05066081390320742,0.06046838298761662,0.1015786834990965,0.03931433994522092
0.22979429756879122,0.059435921663662836,0.12099272619218934,0.0620023829587104,0.1208717553749037,0.04050035465238978,0.07299579048637111,0.032821064451326,0.07237124443417847,0.11855038835138228,0.0311925760526613,0.3529607771259223,0.051844630169959195,0.06189076725019848,0.10332628319540471,0.03971651519391462
