time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.175,0.124006,0.0924682,0.00199369,0.00682413,0.0113569,0.0869377,0.283606,0.283607,0.146391,0.132311,0.102637,0.0772512,0.0220093,0.00585765,0.101241,0.101251,0.101245,0.00700895,0.011186,0.00588434,0.00027623,0.00925606,0.0200303,0.0330026,0.436784,0.00519422,0.00268185,0.0964641,0.503294,0.0440132,0.0440132,0.283609,0.283607,2.15579e-06,0.0438436,0.11313,0.0697241,0.0759037,0.169182,0.169182,0.0235201,0.030762,0.00404319,0.0133138,0.0185424,0.0120223,0.0795767,0.0819543,0.0541352,0.071638,0.11279,0.092491,0.0734601,0.0465055,0.0760213,0.0758139,0.0759649,0.00344004,0.0448243,0.0369022,0.00583566,0.0139496,0.0905046,0.0252787,0.000969041,0.101411,0.0716299,0.10586,0.00212494,0.0101145,0.0101145,0.0819502,0.0819217,0.0465661,0.0101145,0.0638878,0.079411,0.0511285,0.0171148,0.018053,0.05741,0.140702,0.162221,0.0944584,0.39719,0.424711,0.414091,0.0162006,0.0431946,0.339199,0.0140339,0.091747,0.0905563,0.104697,0.09064,0.0432476,0.0393747,0.0779091,0.0870063,0.0516824,
0.18,0.126104,0.0928805,0.00197534,0.00933302,0.0100076,0.0906199,0.283234,0.283235,0.150047,0.137767,0.109475,0.0835308,0.0197553,0.00685318,0.124953,0.124956,0.124939,0.00712853,0.0112919,0.00659571,0.000835838,0.00912486,0.020417,0.0328126,0.470892,0.00896202,0.00235764,0.101835,0.540789,0.0435355,0.0435355,0.283238,0.283236,0,0.0433657,0.117993,0.0764451,0.081671,0.168549,0.168549,0.021001,0.026165,0.00379837,0.014082,0.0180387,0.0122057,0.100102,0.102126,0.0531426,0.0736118,0.120412,0.0963083,0.0788932,0.052724,0.0838119,0.0835915,0.0837522,0.0051783,0.049,0.0412834,0.00575759,0.0150798,0.0963781,0.0255855,0.0333884,0.103844,0.0766212,0.113981,0.0365392,0.0105672,0.0105672,0.102121,0.102081,0.0505459,0.0105672,0.0665051,0.0864555,0.0599649,0.0178846,0.0189118,0.0650308,0.142891,0.177271,0.0954846,0.422059,0.456062,0.442366,0.0162224,0.048749,0.352606,0.0331692,0.0940287,0.104262,0.111682,0.111521,0.0672905,0.0623234,0.0848714,0.0927634,0.0488417,
0.185,0.11148,0.0830759,0.00198069,0.00640879,0.00898518,0.0784327,0.259465,0.259466,0.132344,0.119982,0.0992888,0.0792311,0.0256921,0.0117643,0.0930889,0.0931052,0.0931075,0.0133301,0.0212781,0.00961305,0.0117304,0.0195647,0.0276938,0.0287143,0.393937,0.0185305,0.0169611,0.0889084,0.44721,0.0398261,0.0398261,0.259468,0.259466,0.00999559,0.0396706,0.103106,0.0696128,0.0693857,0.155121,0.155121,0.0207239,0.023857,0.00376899,0.0131058,0.0173636,0.0107927,0.065054,0.0675674,0.0504124,0.0649854,0.103337,0.0856096,0.0684797,0.0424932,0.0663816,0.0662155,0.0663358,0.0041066,0.0397306,0.033067,0.00621476,0.0137799,0.0843765,0.0229098,0.00167107,0.0936798,0.0670227,0.0978697,0.00312434,0.00994076,0.00994076,0.0675632,0.0675356,0.0423891,0.00994076,0.058493,0.0724291,0.0466329,0.0178287,0.0187024,0.0519519,0.119896,0.139614,0.0852573,0.354137,0.38706,0.369713,0.0131945,0.0408126,0.307394,0.0137692,0.0846253,0.0824187,0.0958459,0.0834119,0.0403327,0.0357581,0.0712003,0.0804681,0.042055,
0.19,0.105117,0.0767524,0.00233378,0.00901372,0.00828923,0.077603,0.245659,0.245661,0.127465,0.118086,0.0939116,0.0736081,0.0166324,0.00903353,0.115813,0.115824,0.11582,0.00882535,0.0152062,0.00684382,0.00650929,0.013536,0.0225427,0.0252117,0.388681,0.0173626,0.0110921,0.0841751,0.430641,0.0376205,0.0376205,0.245663,0.245661,0.00343632,0.0374761,0.100966,0.0643206,0.0689122,0.1478,0.1478,0.0152842,0.0183079,0.00287278,0.0132971,0.0154118,0.0102947,0.0498849,0.0508235,0.0474862,0.0596066,0.101495,0.0832874,0.0675083,0.0442154,0.0699998,0.0698642,0.0699602,0.00844664,0.0383666,0.0331679,0.00856356,0.017033,0.086103,0.0227333,0.0415029,0.0877538,0.064337,0.0960338,0.0446925,0.00917516,0.00917516,0.0508181,0.0507975,0.0415638,0.00917516,0.055264,0.0708062,0.0465766,0.0147891,0.0154296,0.0555133,0.109109,0.142472,0.081274,0.345187,0.397574,0.361594,0.0120709,0.0461235,0.302215,0.033139,0.0777855,0.0894313,0.0945357,0.0963158,0.0602364,0.0516787,0.0690972,0.0781275,0.032085,
0.195,0.104073,0.0745905,0.00417206,0.0119974,0.0102543,0.0828884,0.240685,0.240686,0.130925,0.127412,0.103801,0.0821332,0.0187608,0.0145109,0.158341,0.158345,0.158333,0.0101649,0.0160232,0.00918113,0.00947704,0.0151176,0.0241081,0.0249025,0.407325,0.0245263,0.011163,0.0901625,0.442005,0.037332,0.037332,0.240688,0.240687,0.00709849,0.0372018,0.109027,0.0713247,0.0758052,0.151217,0.151217,0.0139027,0.0157284,0.00278759,0.0137493,0.0147926,0.0105592,0.0404947,0.040867,0.0493102,0.0609,0.110196,0.0882601,0.0729939,0.0509309,0.0851933,0.0850675,0.0851539,0.011455,0.0339441,0.0337782,0.00481734,0.0137621,0.0975864,0.0302264,0.109276,0.0878887,0.0713365,0.103965,0.116662,0.0136273,0.0136273,0.0408599,0.0408973,0.04616,0.0136273,0.0557822,0.076899,0.0526787,0.016296,0.0168683,0.067745,0.121769,0.184643,0.085584,0.370153,0.431335,0.384272,0.0161404,0.0590981,0.313384,0.0618781,0.0759661,0.106419,0.103767,0.123898,0.0940917,0.0834827,0.0795242,0.0823282,0.0288227,
0.2,0.0997196,0.0710289,0.0070615,0.0150325,0.0134615,0.0850224,0.22872,0.228721,0.134915,0.138394,0.1059,0.0791313,0.0124747,0.0144032,0.186897,0.186888,0.186858,0.00527725,0.00909215,0.00623435,0.00294384,0.00795741,0.0178004,0.0243304,0.401531,0.021513,0.00333501,0.094631,0.432634,0.0375447,0.0375447,0.228723,0.228721,7.57924e-05,0.0374389,0.119158,0.069279,0.081872,0.154195,0.154195,0.0106532,0.0138654,0.00258043,0.0143801,0.0131107,0.0103073,0.0394165,0.0386049,0.050902,0.0625235,0.116864,0.0934059,0.0758666,0.0563526,0.0925082,0.0923534,0.0924585,0.0193301,0.0346973,0.0410865,0.00600834,0.0192842,0.105752,0.0390654,0.167645,0.087169,0.0770958,0.110068,0.178336,0.0184572,0.0184572,0.0385975,0.0387409,0.051673,0.0184572,0.0550093,0.0830356,0.0591546,0.0143475,0.0147718,0.0784611,0.149842,0.237356,0.0908351,0.389099,0.437747,0.394136,0.0232199,0.0699567,0.309856,0.0754607,0.0729161,0.115621,0.11186,0.134058,0.111787,0.0964324,0.0864113,0.083021,0.0240156,
0.205,0.0911171,0.0641031,0.00995881,0.0169684,0.0134656,0.0833437,0.210716,0.210717,0.13372,0.145577,0.108058,0.0787198,0.00669831,0.0178776,0.210816,0.210795,0.210751,0.00428717,0.00735847,0.00605288,0.00253844,0.00631872,0.0158752,0.0203809,0.385389,0.0232986,0.000712403,0.0969517,0.409759,0.0358366,0.0358366,0.210719,0.210718,9.54971e-06,0.0357572,0.126163,0.0684599,0.0851735,0.153872,0.153872,0.00356273,0.00367739,0.00175932,0.0138559,0.0107731,0.00943242,0.0397447,0.0388426,0.0499385,0.0626835,0.119904,0.0953078,0.0776043,0.0596284,0.0891501,0.0889708,0.089092,0.0248183,0.0322033,0.0461715,0.00423986,0.02068,0.109919,0.0455976,0.22399,0.0841475,0.0833636,0.11421,0.238262,0.0233638,0.0233638,0.0388349,0.0390864,0.055505,0.0233638,0.0518112,0.0862005,0.0635483,0.0132528,0.0135897,0.0865597,0.166672,0.278989,0.0928326,0.393295,0.430292,0.390984,0.0280779,0.0793681,0.295501,0.0861017,0.0683076,0.120819,0.115961,0.139673,0.125679,0.104531,0.0919011,0.0810104,0.00934912,
0.21,0.0808442,0.0568197,0.0119944,0.019564,0.0164399,0.0801746,0.184678,0.184679,0.129013,0.145975,0.109722,0.0797483,0.00853993,0.0220162,0.22339,0.223362,0.223311,0.00549294,0.0106701,0.00635177,0.00635371,0.00914644,0.01726,0.0200943,0.353299,0.0324836,0.00798852,0.0975974,0.370019,0.0339099,0.0339099,0.184681,0.184679,0.00120167,0.0338592,0.127928,0.0695255,0.0870681,0.145682,0.145682,0.00351575,0.00419288,0.00227485,0.0154808,0.00944022,0.00869686,0.0365791,0.034355,0.050315,0.0608437,0.120846,0.096789,0.077105,0.0624834,0.0949159,0.0947352,0.0948551,0.0329915,0.0329241,0.051662,0.00800069,0.028639,0.113766,0.0521233,0.262043,0.0803662,0.0845135,0.114885,0.278657,0.0272275,0.0272275,0.0343476,0.0346736,0.0583669,0.0272275,0.0497406,0.0889832,0.0686292,0.0131211,0.0133471,0.0917052,0.182535,0.308513,0.0915106,0.384511,0.407877,0.372137,0.0330446,0.0852837,0.271903,0.0952216,0.0631289,0.123052,0.118683,0.143151,0.137103,0.114085,0.0937272,0.07942,0.00873161,
0.215,0.0654063,0.0459796,0.0150359,0.020839,0.020688,0.0739119,0.149113,0.149114,0.11975,0.144062,0.105104,0.073415,0.0085879,0.0252425,0.232279,0.232244,0.232185,0.00413571,0.00899184,0.00529724,0.00607761,0.0076724,0.0143771,0.0184209,0.292129,0.0347826,0.00828316,0.0939093,0.297188,0.0310827,0.0310827,0.149116,0.149114,0.000291181,0.0310728,0.127473,0.0634458,0.0852325,0.136018,0.136018,0.00251525,0.00474944,0.00249305,0.0153801,0.00721521,0.00747247,0.0169356,0.0136587,0.0498613,0.0567455,0.11625,0.0942454,0.0722989,0.0617243,0.0960393,0.0958575,0.0959753,0.0400763,0.0270953,0.053592,0.00847854,0.0323169,0.113985,0.0609836,0.305185,0.0716039,0.083479,0.109705,0.324264,0.0325334,0.0325334,0.0136521,0.0141011,0.0590479,0.0325334,0.0434538,0.0865859,0.0678029,0.0115113,0.0115149,0.0948747,0.202831,0.345725,0.0895268,0.360227,0.361884,0.33358,0.0400373,0.0908496,0.233191,0.0985153,0.0526053,0.118456,0.116722,0.13693,0.140304,0.114903,0.0929036,0.0716977,0.00551184,
0.22,0.0475134,0.0352061,0.0187473,0.0204529,0.0255286,0.0648313,0.103374,0.103374,0.107848,0.1403,0.120355,0.0929718,0.0357729,0.047427,0.227464,0.227431,0.227376,0.0224643,0.0356076,0.0173247,0.0359444,0.0351657,0.0350521,0.020125,0.218929,0.0677927,0.0434158,0.0993393,0.217068,0.0272196,0.0272196,0.103375,0.103374,0.0293082,0.0272589,0.12815,0.0794445,0.0855159,0.12398,0.12398,0.00896575,0.006316,0.00465681,0.0164658,0.0070152,0.00580135,0.0203649,0.018428,0.0523035,0.0577759,0.115473,0.0948849,0.0706532,0.0618789,0.0977968,0.0975963,0.0977262,0.0441762,0.0189388,0.0556473,0.00406845,0.0309136,0.115896,0.07413,0.33493,0.067777,0.0902104,0.109495,0.356748,0.0432881,0.0432881,0.0184226,0.0190179,0.0628181,0.0432881,0.0398358,0.0890989,0.073497,0.0194129,0.0196234,0.0980342,0.235633,0.390598,0.0874636,0.334607,0.285577,0.288513,0.04961,0.0947131,0.178331,0.0931502,0.0477602,0.109398,0.118513,0.127147,0.137502,0.116355,0.10012,0.0683031,0.0119866,
