time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.225,289.286,0.0122867,0,0,1.74848,291.661,0,0.433887,322.08,175.26,43.1648,131.183,142.454,18.2386,174.975,232.651,123.125,143.296,119.694,14.0908,159.458,198.183,403.307,14.8162,83.7112,152.067,346.426,147.353,510.813,29.3776,33.4046,0,50.2229,402.57,120.596,905.232,527.43,8.73572,1057.15,422.545,33.2353,11.3283,8.81002,4.15201,21.1363,54.6333,0,0,6.78075,17.5021,0,0,0,0,22.7806,16.7553,4.54923,0,0,0,0,0,0,0.0872003,257.104,1.36819,0,0,350.841,73.6269,358.819,0,0,0,0,12.8073,0,42.7812,80.8423,0,3.15515,11.9915,9.97731,50.0012,66.5531,36.008,82.2301,1.32156,0.739137,146.711,44.9444,0.225933,2.09823,0,9.69203,13.4446,11.8298,0,13.5496,37.5599,
0.23,259.409,0,0,0,0,244.345,0,0.377736,322.985,175.347,48.4044,149.003,170.183,82.9404,173.629,221.05,101.776,205.214,154.301,195.927,192.335,237.503,491.901,13.4014,86.1082,163.125,368.213,170.271,506.542,29.7367,34.6313,0,42.7633,533.046,130.364,908.763,559.187,6.90015,1007.22,398.755,52.3782,12.9444,10.7675,5.17348,24.8427,73.2272,0,0,7.21809,19.0457,0,0,0,0,26.0968,17.0744,5.32488,0,0,0,0,0,0,0.188533,261.144,0.78747,0,0,377.877,83.7674,355.316,0,0,0,0,13.9837,0,45.3929,86.9375,3.73391,1.00415,11.2979,9.65489,46.0909,62.3612,31.8365,74.8457,1.2116,0.402388,131.438,50.9433,0.319026,2.37852,0,11.0592,15.2126,13.6701,0,15.9486,48.9751,
0.235,223.52,0,0,0,0,210.479,0,0.618874,323.131,175.285,51.9807,159.524,175.336,85.9798,170.681,209.611,56.7947,276.689,190.825,133.258,231.9,283.279,592.071,11.7133,88.535,168.595,373.818,200.787,504.314,29.9335,35.495,0,35.4665,579.828,141.497,911.724,572.435,5.11017,952.899,373.556,78.5949,14.7431,13.1084,6.31529,28.2747,97.0742,0,0,7.67877,20.629,0,0,0,0,27.2218,17.5173,7.12035,0,0,0,0,0,0,0.446523,257.277,0.347124,0,80.2117,394.213,96.1553,350.597,0,0,0,0,15.3718,0,49.9058,94.1232,6.85049,0,10.7215,0,42.41,57.5114,28.0416,68.7101,1.10301,0,117.352,56.3235,0.409654,2.6337,0,12.7506,16.8028,16.1617,0,15.2507,62.5622,
0.24,179.304,0,0,0,0,168.162,0,0.798069,322.865,175.218,56.1562,172.067,190.364,113.417,166.143,199.256,122.348,292.654,218.351,161.521,244.125,283.389,685.278,9.70146,88.1563,172.714,381.73,236.368,503.616,30.0498,35.9993,0,28.4151,645.272,154.311,914.453,587.675,3.42253,895.515,346.348,103.842,16.1841,14.6483,7.60209,32.9466,119.129,0,0,8.11883,22.0096,0,0,0,0,32.9521,20.6556,8.81112,0,0,0,0,0,0,0.632323,231.882,0.090405,0,2.67459,378.747,110.211,344.292,0,0,0,0,16.8919,0,56.1922,102.071,9.97692,0,10.2064,0,38.9411,55.9568,24.6836,61.0284,0.93331,0,100.032,56.0451,0.394218,2.71235,0,14.3917,16.728,18.7104,0,6.94274,72.0219,
0.245,147.837,0,0,0,0,99.9181,0,0.333925,322.442,175.227,59.9396,183.439,203.709,135.876,160.259,190.359,80.946,351.451,250.431,175.779,271.536,310.769,787.477,7.50812,86.9628,176.801,388.089,276.605,504.839,29.9907,36.1666,0,21.6112,705.946,169.256,917.095,601.822,0.27103,836.366,316.823,131.889,16.0758,16.1226,9.07155,38.5983,145.832,0,0,8.57041,23.3603,0,0,0,0,47.1243,29.8012,11.7587,0,0,0,0,0,0,0.650776,193.4,0.0866033,0,0,342.071,124.204,336.04,0,0,0,0,18.6611,0,64.1822,109.891,13.6511,0,9.78541,0,35.6265,50.7828,21.7334,55.3598,0.837342,0,86.2258,62.273,0.278837,2.6523,0,15.6175,18.0032,20.8536,0,5.62593,81.5412,
0.25,114.946,0,0,0,0,149.607,0,0.622662,321.75,175.209,63.8355,193.213,216.829,161.045,153.384,182.969,64.0228,336.51,266.966,179.646,273.809,293.349,835.498,6.65965,85.991,177.997,391.924,315.234,507.083,29.7804,36.1107,0,14.8678,749.019,185.926,918.989,610.905,1.39749,776.492,287.098,155.379,16.4227,18.9729,10.504,44.5842,167.538,0,0,8.93637,24.3952,0,0,0,0,56.8788,35.5573,15.3956,0,0,0,0,0,0,0.753957,155.804,0.341431,0,0,302.84,138.099,325.668,0,0,0,0,20.4515,0,72.9908,116.173,17.5847,0,9.39483,0,32.8358,48.4074,19.1928,50.2266,0.690199,0,71.6015,69.0402,0.179945,2.50053,0,17.3128,19.0131,23.3941,0,3.91292,87.9236,
0.255,52.9115,0,0,0,0,128.757,0,2.85571,319.979,174.786,67.7507,203.41,233.75,189.463,146.238,177.15,49.6833,389.801,290.612,199.449,299.259,312.526,864.204,5.81198,85.4299,180.298,396.851,356.112,508.824,29.341,35.8776,0,7.89507,810.601,203.849,918.758,623.69,0.334446,716.639,258.587,175.587,16.6455,22.5116,12.0058,50.7063,186.83,0,0,9.1813,25.1389,0,0,0,0,66.3587,41.5025,18.851,0,0,0,0,0,0,0.891744,125.742,0.302161,0,0,270.424,150.196,313.108,0,0,0,0,22.1876,0,82.7481,119.8,21.296,0,8.98937,0,30.4095,45.2709,17.0465,45.6634,0.590301,0,49.7322,76.5695,0.104126,2.36371,0,18.9398,19.8663,25.9887,0,3.04737,93.9448,
0.26,142.913,0,0,0,0,113.42,0,4.10435,316.616,173.768,70.9043,208.445,242.95,213.791,139.79,172.775,39.5455,344.651,289.155,190.222,295.587,274.679,833.052,5.34119,83.2171,177.392,394.966,384.376,508.572,28.5998,35.3926,0,3.69866,816.288,223.33,916.224,624.738,0,658.521,231.584,183.693,16.8154,25.9331,13.6865,56.261,196.359,0,0,9.19457,25.0958,0,0,0,0,74.1494,49.0412,22.8874,0,0,0,0,0,0,1.0376,59.2755,0,0,0,217.267,159.441,296.733,0,0,0,0,23.5056,0,91.0918,121.143,24.7874,0,8.54749,0,28.2737,41.6228,15.2248,42.4669,0.41514,0,107.81,83.9126,0,2.13153,0,20.3412,20.2737,28.599,0,1.68901,92.7305,
0.265,90.7194,0,0,0,0,99.9039,0,5.1745,311.644,172.161,74.0924,213.725,259.86,242.967,135.539,169.639,33.2535,341.165,288.497,189.892,303.595,271.114,814.805,4.66723,80.3927,175.746,396.188,410.431,506.488,27.5424,34.6264,0,2.38333,857.688,244.326,911.714,630.089,0,603.42,206.615,189.584,17.7058,29.1983,15.4898,61.071,204.345,0,0,9.05546,24.795,0,0,0,0,80.7308,56.1809,27.2083,0,0,0,0,0,0,1.18276,104.99,0,0,0,177.675,165.012,277.936,0,0,0,0,24.5659,0,100.428,120.849,28.0738,0,8.15985,0,26.4194,44.3489,13.7278,37.7495,0.293096,0,81.8942,91.2372,0,1.92298,0,21.5416,20.4365,30.8646,0,0.898877,91.8199,
0.27,71.5076,0,0,0,0,79.2068,0,6.14685,305.188,170.036,75.506,211.428,257.072,250.476,73.6673,167.632,25.0557,287.466,262.871,166.198,300.902,247.183,764.058,4.87825,78.4986,168.944,387.502,412.231,502.061,26.1524,33.6635,0,1.47878,809.774,266.691,905.611,619.825,0,552.969,184.419,177.43,18.5403,32.1232,16.9941,64.4553,198.989,0,0,8.71052,23.9241,0,0,0,0,89.1911,62.9608,32.0907,0,0,0,0,0,0,1.31647,71.3991,0,0,0,142.419,166.061,258.829,0,0,0,0,25.1729,0,108.274,119.061,30.9953,0,7.7431,0,24.811,37.266,12.4979,43.5069,0.20669,0,68.2594,97.6871,0,1.71241,0,22.3437,20.2277,32.5278,0,0.100524,83.5019,
0.275,62.7875,0,0,0,0,51.7069,0,7.05049,297.3,167.423,73.7413,196.876,220.331,211.099,71.9342,166.529,18.961,178.882,210.409,121.53,283.988,198.162,694.179,3.71994,76.8076,155.264,366.734,385.612,495.837,24.4843,32.5853,0,0.870327,661.529,290.1,897.88,588.59,2.40822,509.214,165.509,159.468,19.1865,34.5865,18.0753,66.3075,187.029,1.4815,0,8.14802,22.4788,0.226807,0,0,0,98.1021,72.3721,37.5405,0,0,0,0,0,0,1.42873,50.7767,0,0,0,109.102,162.279,235.691,0,0.0887211,0,0,25.2207,0,113.536,116.186,33.492,0,7.36775,0,23.4517,42.2564,11.5297,34.0955,0.126596,0,51.06,102.526,0,1.45738,0,22.6675,19.6149,33.4851,0,0,72.4483,
0.28,47.8118,0,0,2.25146,0,40.0266,0,7.89702,289.115,164.81,69.5148,173.111,160.681,122.688,70.6744,166.151,15.6212,78.0259,153.906,77.4221,270.853,164.372,641.64,5.56128,79.2717,140.162,342.562,352.163,489.946,22.5946,31.3454,0,0.53202,443.607,314.086,890.469,545.445,0,473.572,150.373,136.413,19.1862,36.8749,18.7654,66.9217,171.585,1.97939,0,7.53236,21.0039,0.00963336,0,0,0,106.854,84.1054,43.176,0,0,0,0,0,0,1.49103,39.882,0,0,0,57.3092,154.139,215.815,0,0.220676,0,0,25.118,4.59455,119.661,112.703,35.5985,0,7.13583,0,22.3953,36.9866,10.6774,42.9567,0.144709,0,45.6334,105.524,0,1.23661,0,22.4688,18.6485,33.6291,0,0,60.052,
0.285,36.5226,0,0,0,0,32.757,0,8.68305,280.372,162.032,66.0686,157.372,162.903,134.536,99.6449,166.342,14.3429,64.9375,124.271,61.0522,284.601,163.009,597.227,2.66427,81.3857,131.15,331.943,325.113,484.135,20.5591,29.8577,0,0.362351,374.953,337.985,881.966,526.414,0,446.98,139.431,113.106,18.619,39.007,2.71124,66.4314,156.716,5.42007,0,6.8376,19.4808,0.037988,0,0,0,115.841,96.5409,49.1574,0,0,0,0,0,0,1.51572,25.2372,0,0,0,81.6004,142.386,194.768,2.48113,0.509995,0,0,24.764,0.0908984,123.733,108.818,37.2939,0,6.96488,0,21.5779,39.7375,9.53425,32.8648,0.193389,0,43.2725,106.844,0,1.11826,0,21.8301,17.4688,33.1071,0,0,49.5783,
0.29,25.3503,0,0,0,0,26.2773,0,9.39553,269.936,158.525,61.4955,142.238,146.977,99.6127,97.9958,166.979,14.6224,68.2603,99.1095,47.9763,308.957,165.209,533.996,6.84103,83.6924,123.744,317.474,295.666,477.82,18.4733,28.2874,0,0.290433,311.347,361.353,869.571,511.784,0,429.46,132.926,90.413,17.3939,40.2267,133.88,64.7276,142.79,8.51615,0,5.98478,17.801,0.124974,0.0773932,0,0,125.25,109.947,55.2475,0,0,0,0,0,0,1.50653,16.2903,0,21.9576,0,55.0806,127.877,177.852,1.40447,0.792398,0,0,23.8491,0.430336,125.178,104.461,38.5265,0,6.75843,0,20.9323,39.5535,8.63073,48.5966,0.226251,0,41.7897,106.578,0,1.06965,0,20.8476,16.1678,31.9398,0,0,40.727,
