time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.175,0.00286148,0,0.00159169,0,0.00333899,0.0156152,0,0.0059754,0.0322909,0.0370571,0.0119017,0.015307,0.0134179,0.00626163,0.0209608,0.0164858,0.0225897,0.00169244,0.00872426,0.00557107,0.0112329,0.00952299,0.0284352,0.00515937,0.00616055,0.0247785,0.027092,0.0194369,0.0277034,0,0.00643255,0,0.0147274,0.0074666,0.0187064,0.0422034,0.0267591,0,0.0190792,0.0164245,0.0034717,0,0.00074067,0,0.00211509,0.00575752,-6.59794e-08,0.00493846,0.000424877,0.0038131,0,0,0.000233298,0.000408957,0.00666195,0.00350748,0.000258039,0,0,0.000161027,0.0114972,0.00848664,0,0,0.00848171,0.00309158,0,0,0.00407995,0.0013976,0.0836748,-3.56669e-05,0,0.000315974,0.000560062,0,0,0,0,0,0,0.0314646,0.0317791,0.0832974,0.0365035,0,0.0367143,0,0.00740311,0.0199591,0,0.00337532,0.00247594,0.00492862,0.00674623,0,0.00682348,0.00516911,0,0.00581381,
0.18,0.0262531,0.00272975,0.000881508,-0.000600293,0.00487563,0.0250209,-0.00251655,0.00284827,0.0336046,0.0385527,0.0116099,0.014756,0.0111487,0.00445744,0.0156998,0.0146674,0.0204149,0.000136241,0.00506295,-0.00428289,0.0180036,0.00595413,0.0231311,0.00491917,0.0131194,0.024352,0.0268501,0.0146959,0.0336268,0.00270221,0.0071593,-0.00220112,0.0133453,0.00584836,0.0203686,0.044365,0.0261986,0.00302615,0.0275942,0.024565,0.0125066,0.00226833,0.00247364,0.000360097,0.00695445,0.0086916,-0.00132071,0.00311517,0.00178235,0.00532657,-0.000616127,-0.000852497,-0.000384033,-2.33618e-05,-0.000196944,-0.000607528,-0.00056397,-0.00463567,-0.00564084,-0.0101626,0.000957383,-0.0257695,-0.0102164,-0.000522864,0.012744,0.00268537,-0.000294508,-0.00664309,0.00630113,0.00376059,0.0811763,-0.00139629,-0.0018815,-0.00101543,0.000710059,0.00196979,-0.000850947,0.00461737,0.00229411,0.00378122,0,0.0225771,0.0257489,0.072474,0.0446722,0,0.0544076,0,-0.0267031,0.0493727,0,-0.0082948,-0.00313915,-0.00912616,-0.00144512,0,0.00209534,-0.0635424,0,0.0304865,
0.185,0.0276225,0.00389994,0.000676823,-0.00103451,0.00494378,0.0299503,-0.0037638,0.000865277,0.0348498,0.0398483,0.0115988,0.0146842,0.0100599,0.00328729,0.0139632,0.0147344,0.0198142,0.00381861,0.00549593,-0.00677763,0.0201609,0.00729436,0.0213779,0.00536088,0.0149739,0.0246014,0.026921,0.0129148,0.0357184,0.00396753,0.00873654,-0.00336539,0.0127324,0.00524641,0.0214493,0.0461406,0.0260026,0.00428272,0.0309105,0.0275565,0.0141488,0.00325884,0.00328342,0.000620677,0.00801279,0.00985247,-0.00213008,0.00181451,0.0027719,0.00636681,-0.000977715,-0.0013833,-0.00101396,-0.000463496,0.00205236,0.00128676,-6.91708e-05,-0.00603084,-0.00714463,-0.0146946,0.00736687,-0.0408779,-0.0130056,-0.000993714,0.0135623,0.00252347,-0.000424452,-0.00836752,0.00602899,0.00518955,0.0806505,-0.00224198,-0.00292573,-0.00226218,0.000810288,0.0030301,-0.00137526,0.00657605,0.00372827,0.0056229,0,0.0201984,0.0223444,0.0691375,0.0462439,0,0.0619652,0,-0.0473892,0.0573985,0,-0.0134252,-0.00776047,-0.0153287,-5.99599e-05,0,0.00175703,-0.082242,0,0.0346456,
0.19,0.0341722,0.00436189,0.000349499,-0.00151657,0.00428965,0.0331152,-0.00406181,-4.78227e-06,0.0360062,0.0409685,0.0116474,0.0146558,0.00936697,0.00251949,0.0131526,0.0150059,0.0191531,0.0015499,0.00587391,-0.00777054,0.0230832,0.00842691,0.0202554,0.00578294,0.0160309,0.0246708,0.0269107,0.0117435,0.0365261,0.00506737,0.0104424,-0.0036726,0.0123089,0.00489607,0.0222628,0.0475119,0.0258388,0.00519594,0.0314246,0.0277922,0.0146085,0.00383792,0.00377858,0.00110234,0.00855083,0.010585,-0.00241584,0.000878229,0.00332478,0.00713782,-0.0012324,-0.00169856,-0.00129052,-0.000691294,0.000480333,0.00180258,0.00257825,-0.00618926,-0.00726162,0.0351962,-0.000936204,-0.049392,-0.0138309,-0.0014545,0.0126542,0.00241022,-0.000534008,-0.0086578,0.00511015,0.00600269,0.079988,-0.00253131,-0.00318287,-0.00246493,0.000806025,0.00386962,-0.00167741,0.00849671,0.0050027,0.00822263,0,0.0189096,0.0194371,0.0664751,0.0453122,0,0.0633642,0,-0.0566646,0.0613063,0,-0.0156038,-0.0106337,-0.018082,0.0653919,0,0.00118545,-0.0824508,0,0.0360281,
0.195,0.0369531,0.00418532,-0.000152333,-0.00202339,0.00307699,0.0345095,-0.00417314,-0.000289758,0.0370361,0.0418973,0.0116839,0.0146295,0.00885498,0.00195134,0.0129013,0.0152152,0.0181216,0.00199238,0.00669349,-0.00769749,0.0268588,0.0102104,0.0202805,0.00608212,0.0167755,0.0246123,0.0268341,0.0111568,0.0367178,0.00553779,0.0123169,-0.00378052,0.0117771,0.00472755,0.0230135,0.0485119,0.0257024,0.00535496,0.0308028,0.0270237,0.0166318,0.00448125,0.00445514,0.00162231,0.00992138,0.0118853,-0.00255875,0.000296619,0.00361782,0.00771325,-0.00138055,-0.00182363,-0.00148425,-0.000877358,0.00352848,0.00160319,0.00403667,-0.00685366,-0.00775082,0.00274349,-7.73144e-05,-0.0552489,-0.0141858,-0.00156173,0.0137367,0.00226718,-0.000632562,-0.00903141,0.00663375,0.00658749,0.0791705,-0.00268214,-0.00330223,-0.00252029,0.000659162,0.00422741,-0.00178256,0.009674,0.0058107,0.0089176,0,0.0179481,0.017264,0.0634971,0.0432211,0,0.0617099,0,-0.0585888,0.0625605,0,-0.0159657,-0.0123529,-0.0199652,0.00480977,0,0.00794004,-0.0833147,0,0.0414851,
0.2,0.0382321,0.00371656,-0.00128452,-0.00252823,0.00140926,0.034361,-0.00426926,-0.000605702,0.0378851,0.042598,0.0116852,0.0145925,0.00844909,0.00153199,0.0129221,0.0152137,0.0166106,0.0031827,0.00758881,-0.00715832,0.0315221,0.0126738,0.0213059,0.00617796,0.0176756,0.0244948,0.0267189,0.0109162,0.0366154,0.005757,0.0143782,-0.00386021,0.0111159,0.00469969,0.0238443,0.0491721,0.0256326,0.00519293,0.0297808,0.0259879,0.0196309,0.00525445,0.00533262,0.00214653,0.0119249,0.013507,-0.00267137,-0.000244673,0.00377693,0.00814085,-0.00144261,-0.00185624,-0.00161264,-0.00103133,0.000810712,0.0017097,0.00577804,-0.00777803,-0.00843792,-0.00930576,0.00797963,-0.061457,-0.0137533,-0.00141537,0.015498,0.00206861,-0.000725038,-0.0094817,0.00950102,0.00708181,0.0781071,-0.0028102,-0.00341036,-0.00253398,0.000348385,0.00438834,-0.00179307,0.0106446,0.00644193,0.00966351,0,0.0169634,0.0157713,0.0602533,0.0403281,0,0.0585618,0,-0.0600668,0.0619231,0,-0.016044,-0.0132285,-0.0215084,-0.00092404,0,0.0020701,-0.0838065,0,0.048104,
0.205,0.0381531,0.00307349,-0.00409227,-0.00305542,-0.000108609,0.0328639,-0.00437576,-0.00106464,0.038543,0.043083,0.0116727,0.014574,0.00812163,0.00121787,0.013022,0.0149365,0.0145775,0.00489105,0.0086365,-0.00628869,0.0380047,0.0161374,0.023386,0.00604838,0.0188936,0.0243904,0.0266127,0.0109526,0.0363941,0.00587496,0.0166478,-0.00394049,0.0103215,0.00474369,0.024839,0.0495812,0.0256168,0.00486967,0.0285855,0.0248386,0.0244812,0.00618331,0.00643853,0.00268251,0.0144936,0.0153409,-0.00276929,-0.00121433,0.00387758,0.00850168,-0.00145822,-0.00185616,-0.00172313,-0.00117549,0.00271552,0.00171217,0.00786861,-0.00895896,-0.00932253,-0.0164263,-0.0129446,-0.0694575,0.0280619,-0.00109294,0.0175785,0.00182195,-0.00081813,-0.0100206,0.012706,0.00750709,0.0767225,-0.0029312,-0.00350702,-0.00254375,-0.000177013,0.00449139,-0.00176994,0.011481,0.00696811,0.0103834,0,0.0158697,0.0146787,0.0566793,0.0367313,0,0.0543555,0,-0.0625134,0.0596656,0,-0.016054,-0.0135381,-0.0222483,0.0125983,0,0.00677779,-0.0850237,0,0.0560922,
0.21,0.0368889,0.00227257,-0.00643126,-0.00359516,0.00153982,0.0301989,-0.00448602,-0.00168806,0.0389856,0.0433476,0.0116635,0.0145795,0.00786637,0.000985388,0.0131702,0.0144495,0.0120042,0.0069338,0.00973118,-0.00527257,0.0459277,0.0204572,0.0264635,0.00569217,0.0202183,0.0242783,0.0265117,0.0112294,0.0360576,0.00595071,0.0190656,-0.00401867,0.00940654,0.00483511,0.0260137,0.0497778,0.0256319,0.00447087,0.027337,0.023644,0.0294167,0.00721911,0.00774611,0.00325407,0.0170996,0.0171999,-0.00287103,-0.00326933,0.00393937,0.0088184,-0.00144364,-0.00183549,-0.00234264,-0.00130569,0.00108809,0.00176257,0.0103968,-0.0103408,-0.010327,-0.0171491,-0.0261432,-0.0780793,-0.00689419,-0.000635074,0.0191991,0.00153652,-0.000912452,-0.0104905,0.0156439,0.00789448,0.0749516,-0.00305913,-0.00360724,-0.00254398,-0.000969876,0.00456702,-0.001723,0.0121893,0.00743286,0.0110583,0,0.0146651,0.0137001,0.052953,0.0325604,0,0.0493144,0,-0.0650915,0.0540284,0,-0.0159387,-0.0135231,-0.0225538,0.00180028,0,0.00783364,-0.0860624,0,0.064838,
0.215,0.0345507,0.00132267,-0.00769813,-0.00414331,-0.00460787,0.0265342,-0.00459715,-0.00219914,0.0392546,0.0434578,0.0117984,0.0148389,0.00789762,0.00108427,0.0132956,0.0137898,0.00898751,0.0111359,0.0114724,-0.00326943,0.0533354,0.0267938,0.0307874,0.00513313,0.0215401,0.0245016,0.0266236,0.0119746,0.0357049,0.00600425,0.021812,-0.0040923,0.00838697,0.00523651,0.0273752,0.049879,0.0258402,0.00402214,0.0260367,0.0223829,0.0343964,0.0083591,0.00929712,0.00388743,0.0203648,0.0196098,-0.00296234,-0.00551204,0.00398611,0.00917789,-0.00141147,-0.00180488,-0.00284304,-0.00143937,0.00231971,0.0018131,0.0136584,-0.0119632,-0.011459,-0.0185894,-0.0376807,-0.086724,-0.0203875,2.04104e-05,0.0204044,0.00125319,-0.00101085,-0.010709,0.0186283,0.00827827,0.0726678,-0.00317829,-0.00368679,-0.00254303,-0.00184987,0.00464635,-0.00166055,0.0128091,0.00789047,-0.0460644,0,0.0132957,0.0128591,0.0491615,0.0283958,0,0.0435543,0,-0.0675714,0.0466878,0,-0.0157279,-0.0133233,-0.0227108,0.00627641,0,0.0113088,-0.0863549,0,0.0745022,
0.22,0.0312558,0.000176365,-0.00908909,-0.00468082,-0.0109721,0.0219503,-0.00470024,-0.0023535,0.0394152,0.0434951,0.0120726,0.0152558,0.00801494,0.00121606,0.013371,0.0130243,0.00604875,0.0156594,0.0136345,-0.000339785,0.0615886,0.0334186,0.0362397,0.00441068,0.0225351,0.0247887,0.0267858,0.0132262,0.0353573,0.00603883,0.0244981,-0.00415418,0.00728562,0.0056395,0.0289142,0.0499704,0.0260873,0.00354258,0.0246767,0.0210405,0.0412375,0.00958842,0.011143,0.00460038,0.0248787,0.0230292,-0.00303446,-0.00735508,0.00402721,0.00958688,-0.00136539,-0.00176477,-0.00308874,-0.00158935,0.0016357,0.00189494,0.0171813,-0.0136276,-0.0125861,-0.0206166,-0.048067,-0.0958803,-0.02648,0.000769106,0.0206985,0.000979014,-0.00111418,-0.0124847,0.0204456,0.00869743,0.0698729,-0.00328025,-0.00373298,-0.00253952,-0.00268993,0.00473884,-0.00157881,0.0133787,0.00838747,-0.00123372,0,0.0118852,0.0120952,0.0453283,0.024193,0,0.0372148,0,-0.0703825,0.0383744,0,-0.0154513,-0.0130228,-0.0227746,0.00555097,0,0.015168,-0.086505,0,0.0845824,
