mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
glmin3_l,0.0844179,0.0855535,0.0855883,0.0733888,0.0871561,0.0904933,0.088118,0.0870558,
grac_l,0.0114854,0.0923772,0.0560169,0.0188498,0.0836925,0.0735511,0.045823,0.0628024,
iliacus_l,0.0150129,0.19061,0.0243639,0.483448,0.0332645,0,0,0.0972552,
perbrev_l,0.0864422,0.0405114,0.0627179,0.0540021,0.0878105,0.0878783,0.0850182,0.0888265,
perlong_l,0.0453785,0.0377265,0.0185471,0.0496471,0.0688538,0.0233051,0.0545141,0.0686465,
piri_l,0.134008,0.0229945,0.125263,0.0315608,0.00807217,0.0774012,0.142624,0.0461064,
psoas_l,0,0.236231,0,0.498044,0.09156,0.00623424,0,0.0226989,
recfem_l,0.00980318,0.018537,0.00427965,0.0129479,0.0425452,0,0.00176502,0.0122799,
sart_l,0.00980318,0.018537,0.00427965,0.0129479,0.0425452,0,0.00176502,0.0122799,
semimem_l,0.297659,0.0985018,0.410473,0.00928841,0.0198784,0.0198552,0.244182,0.00354554,
semiten_l,0.299304,0.0983889,0.409937,0.00966763,0.0218926,0.0208351,0.245365,0.000570744,
soleus_l,0.0319303,0.0322952,0.0376905,0.0444417,0.0268783,0.0505398,0.0360127,0.0542532,
tfl_l,0.00980455,0.018539,0.00427843,0.0129454,0.0425457,0,0.00176469,0.012281,
tibant_l,0.0412918,0.0321275,0.0587659,0.0477671,0.0540296,0.0625369,0.0475145,0.0702711,
tibpost_l,0.0723528,0.0954255,0.0866067,0.0847623,0.082998,0.0792058,0.0791076,0.0946417,
vasint_l,0.0941489,0.0529313,0.0592529,0.110223,0.03775,0.0489466,0.16248,0.0223587,
vaslat_l,0.027223,0.028543,0.00960678,0,0.105242,0.0103109,0,0.015276,
vasmed_l,0.0296504,0.0277686,0.00919387,0,0.104833,0.0102904,0,0.0152754,
quad_fem_r,0.0115279,0.290426,0.00362393,0.00250477,0,0.0345083,0.0876713,0.104267,
obt_internus1_r,0.113223,0.24121,0.0852888,0.068668,0.00176517,0.0751058,0.120688,0.111987,
obt_internus2_r,0.321332,0.293063,0.353592,0.336301,0.0225944,0.0809309,0.448467,0.388024,
obt_internus3_r,0.0924426,0.101933,0.045281,0.071392,0.0049556,0.0976108,0.0943499,0.0973878,
obt_externus1_r,0.214974,0.26879,0.225803,0.176953,0.0701032,0.291213,0.313392,0.335339,
obt_externus2_r,0.075798,0.279542,0.0760582,0.141557,0.0372898,0.247571,0.327375,0.380732,
obt_externus3_r,0.183555,0.267445,0.124216,0.151062,0.071111,0.239965,0.289678,0.320131,
gemelli_sup_r,0.0718102,0.00986066,0.0889325,0.0830448,0.0886222,0.0680958,0.276651,0.0816142,
gemelli_inf_r,0.0361818,0.000468045,0.00707629,0.075807,0.0235426,0.102211,0.189945,0.30237,
pect_r,0.0511169,0.100766,0.0574783,0.0971182,0.00142903,0.00615883,0.0761209,0.289218,
quad_fem_l,0.00174669,0.352771,0.0816115,0.246243,0.431723,0.169554,0.0747811,0.0685072,
obt_internus1_l,0.161875,0.0796346,0.108264,0.182744,0.309733,0.0261061,0.0881235,0.0521435,
obt_internus2_l,0.140581,0.0507371,0.137238,0.243568,0.333276,0.105538,0.046649,0.0427946,
obt_internus3_l,0.324729,0.0683753,0.252614,0.0845092,0.226177,0.0843584,0.00367653,0.0851562,
obt_externus1_l,0.0306572,0.36326,0.0420061,0.282378,0.368808,0.0125617,0.0605988,0.0623187,
obt_externus2_l,0.0541114,0.340618,0.0257037,0.324606,0.362684,0.072527,0.0815229,0.0687354,
obt_externus3_l,0.0442925,0.43783,0.0318738,0.305963,0.443575,0,0.0769531,0.0728391,
gemelli_sup_l,0.223267,0.0403034,0.158364,0.0163931,0.11201,0.0495617,0.0413314,0.0519755,
gemelli_inf_l,0.0620517,0.04302,0.0407133,0.224213,0.492384,0.0707703,0.0693685,0.0363175,
pect_l,0,0.445731,0,0.0889785,0.170087,0.0205895,0.0431947,0.0452542,
