time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.225,0.679323,0.217255,0.718232,0.258642,0.710125,0.696094,-0.144547,0.536867,1.25146,1.34612,1.08038,1.18908,1.16036,1.05166,1.19623,1.01497,1.15786,1.00995,0.820143,0.76009,1.20675,1.01936,0.803236,0.702734,1.12423,1.3046,1.33158,1.11019,1.30636,0.445217,0.967932,-0.347139,0.578325,1.10372,1.32466,1.41485,1.3357,-0.00660128,1.11247,0.99816,0.792687,0.366641,0.54686,-0.152818,0.617644,0.894445,-0.491488,0.844398,0.523231,0.658251,0.394664,0.299352,-1.83462,-2.78108,0.759715,0.617177,0.483845,-0.310688,-0.542202,-0.223204,0.78406,0.927792,-0.065496,0.451028,1.08041,0.546607,0.263437,0.0289098,1.01036,0.861267,1.57537,-0.919802,0.274849,-2.68898,0.551645,0.503425,0.225734,0.445441,-0.433644,0.425503,1.13027,1.28941,1.16827,1.49819,0.72708,0.642852,1.00999,0.654341,0.694146,0.755372,0.617413,0.576614,0.682003,0.540975,0.659846,0.640997,0.662085,0.555433,0.960108,1.03416,
0.23,0.67647,0.21659,0.710123,0.246781,0.701855,0.691531,-0.153337,0.53372,1.25369,1.34849,1.07584,1.18492,1.15268,1.04321,1.19248,1.01147,1.14812,1.01294,0.81933,0.765252,1.2154,1.0255,0.803835,0.697066,1.12808,1.30197,1.32827,1.10651,1.30821,0.455559,0.970073,-0.358047,0.56793,1.09801,1.33665,1.41775,1.33251,-0.00376307,1.11448,1.00001,0.801574,0.376846,0.557197,-0.146906,0.631559,0.908124,-0.49703,0.829327,0.527933,0.661442,0.387346,0.294022,-1.84556,-2.78659,0.756796,0.616329,0.487879,-0.348146,-0.571355,-0.260405,0.766901,0.907468,-0.0843644,0.45159,1.07945,0.542536,0.261325,-0.13442,1.00985,0.873297,1.57246,-0.928369,0.270089,-2.6981,0.543761,0.508756,0.122744,0.463461,-0.422229,0.428672,1.10695,1.27999,1.15653,1.48839,0.724836,0.637626,1.00802,0.647365,0.677676,0.753726,0.622464,0.570944,0.676212,0.531874,0.659549,0.642246,0.662561,0.540837,0.957868,1.04095,
0.235,0.672601,0.212859,0.700789,0.234042,0.692518,0.685947,-0.162282,0.531088,1.25586,1.35074,1.0709,1.18052,1.14446,1.03355,1.18885,1.00788,1.13205,1.01662,0.81907,0.763462,1.22534,1.03362,0.806006,0.690744,1.13211,1.29911,1.32455,1.10335,1.30996,0.465895,0.972542,-0.369033,0.557331,1.09184,1.34958,1.42049,1.32909,-0.00162806,1.11603,1.00149,0.811333,0.388404,0.569745,-0.13972,0.646796,0.923092,-0.502586,0.812618,0.532438,0.664583,0.380604,0.289215,-1.8575,-2.79313,0.754109,0.615607,0.493199,-0.388371,-0.602547,-0.300191,0.747733,0.885197,-0.104216,0.452813,1.07829,0.538199,0.259127,-0.0823621,1.00938,0.885184,1.5689,-0.937074,0.265688,-2.70715,0.533656,0.514066,0.0446763,0.482515,-0.409884,0.433818,1.08181,1.27022,0.789868,1.47815,0.721988,0.631735,1.00536,0.640262,0.660558,0.751169,0.627846,0.565427,0.670442,0.522839,0.659396,0.643345,0.663328,0.52648,0.95443,1.04855,
0.24,0.6673,0.207481,0.690049,0.22085,0.681276,0.678874,-0.171312,0.528842,1.25783,1.35276,1.06628,1.17686,1.13799,1.02563,1.18538,1.0042,1.12578,1.02221,0.819921,0.763317,1.23706,1.04449,0.810403,0.68361,1.13633,1.29692,1.32161,1.10119,1.31159,0.476134,0.975274,-0.38,0.546502,1.08699,1.36346,1.42298,1.32655,-0.000155992,1.11714,1.0026,0.821746,0.401025,0.583424,-0.131099,0.663895,0.939322,-0.507874,0.794108,0.536764,0.667964,0.374482,0.284941,-1.87047,-2.80082,0.752514,0.615697,0.49949,-0.429659,-0.633984,-0.340286,0.727258,0.861519,-0.125553,0.454509,1.07688,0.53384,0.256889,-0.0804985,1.00901,0.896888,1.5646,-0.945532,0.261844,-2.71611,0.521341,0.519365,-0.0220971,0.502418,-0.396511,0.440497,1.055,1.26024,0.420283,1.46739,0.71897,0.62522,1.00179,0.633086,0.642673,0.747432,0.631636,0.559961,0.664734,0.513811,0.659276,0.643416,0.664263,0.512288,0.945987,1.05655,
0.245,0.660806,0.200785,0.678221,0.207762,0.668023,0.668047,-0.180331,0.526356,1.25953,1.35452,1.06164,1.17333,1.13157,1.01761,1.18214,1.00049,1.11634,1.0287,0.821318,0.762743,1.25005,1.05644,0.817001,0.675503,1.14067,1.29457,1.3185,1.09964,1.31307,0.486158,0.978202,-0.390827,0.535392,1.08211,1.3784,1.4252,1.32411,0.000726376,1.11785,1.0033,0.831828,0.413511,0.597959,-0.120839,0.6828,0.956869,-0.512365,0.773843,0.540864,0.671373,0.368989,0.2812,-1.88436,-2.80952,0.75353,0.618088,0.507579,-0.470105,-0.662187,-0.37671,0.706487,0.837749,-0.148304,0.456252,1.07439,0.529579,0.254671,-0.0916356,1.00807,0.908074,1.55947,-0.952973,0.25885,-2.72493,0.507101,0.52462,-0.0239204,0.522829,-0.382127,0.448707,1.02673,1.25007,0.413609,1.4559,0.715276,0.618134,0.997519,0.625892,0.624429,0.74267,0.635699,0.554096,0.658876,0.504516,0.658896,0.643312,0.665038,0.49817,0.935826,1.06393,
0.25,0.652733,0.193012,0.665693,0.19541,0.653574,0.660615,-0.189243,0.524254,1.261,1.35605,1.05754,1.17059,1.12674,1.01119,1.17916,0.996804,1.10557,1.03709,0.823825,0.762888,1.26465,1.07094,0.82773,0.667157,1.14503,1.29287,1.31618,1.0992,1.31438,0.49588,0.981293,-0.401392,0.523849,1.07847,1.39402,1.4272,1.32253,0.00474486,1.11818,1.00361,0.842374,0.426214,0.614597,-0.10898,0.703101,0.976217,-0.516124,0.751732,0.544775,0.675065,0.364085,0.277979,-1.89891,-2.82141,0.756326,0.621709,0.517605,-0.509917,-0.689468,-0.411063,0.684884,0.813046,-0.171818,0.458246,1.0711,0.525765,0.252535,-0.117202,1.00692,0.918661,1.55354,-0.959515,0.256559,-2.73357,0.490878,0.529854,-0.0270744,0.543395,-0.36693,0.458313,0.997284,1.23991,0.406487,1.44446,0.711289,0.610556,0.992556,0.618752,0.605634,0.736641,0.640048,0.548189,0.653002,0.495259,0.658602,0.643032,0.665909,0.484562,0.923839,1.07159,
0.255,0.638673,0.184429,0.652749,0.184496,0.638518,0.652388,-0.197936,0.524177,1.26242,1.3575,1.05365,1.16806,1.12183,1.00461,1.1765,0.993211,1.09356,1.04526,0.826791,0.763082,1.28004,1.08565,0.844672,0.658595,1.14935,1.29098,1.31369,1.09968,1.31552,0.505208,0.984525,-0.411563,0.511524,1.07473,1.40976,1.42905,1.32101,0.00580347,1.11815,1.00357,0.853202,0.439039,0.633673,-0.0954463,0.724604,0.996653,-0.518996,0.727918,0.548513,0.679012,0.35984,0.275254,-1.91376,-2.83627,0.760888,0.626454,0.528896,-0.548897,-0.715506,-0.443587,0.662716,0.787825,-0.195749,0.460562,1.06706,0.522176,0.25055,-0.141754,1.00557,0.928437,1.54684,-0.965021,0.254956,-2.74197,0.472862,0.535077,-0.0306521,0.563908,-0.351264,0.469009,0.967031,1.22986,0.398863,1.43326,0.706886,0.602586,0.986918,0.611755,0.586755,0.728013,0.644721,0.542282,0.647161,0.486251,0.658376,0.642592,0.666894,0.471745,0.91004,1.07927,
0.26,0.632859,0.175364,0.639561,0.175729,0.622356,0.643609,-0.206294,0.525085,1.26386,1.35889,1.05065,1.16658,1.11876,0.999924,1.17426,0.989783,1.08089,1.05554,0.83113,0.76417,1.29678,1.10328,0.867921,0.650088,1.1536,1.28997,1.31224,1.10167,1.31649,0.514044,0.987834,-0.421207,0.49916,1.07258,1.42526,1.43072,1.32063,0.00590228,1.11779,1.00323,0.864379,0.451776,0.654644,-0.0800374,0.747099,1.0187,-0.520923,0.702606,0.552136,0.683604,0.356308,0.272986,-1.92869,-2.85187,0.766859,0.632577,0.541447,-0.586317,-0.739949,-0.474736,0.640612,0.762463,-0.219772,0.463195,1.05991,0.518004,0.24879,-0.165926,1.00436,0.93727,1.53882,-0.969474,0.254004,-2.75007,0.453262,0.540338,-0.0341937,0.584533,-0.335425,0.480569,0.936341,1.22012,0.390807,1.42237,0.701964,0.594331,0.980767,0.604985,0.567883,0.725059,0.649789,0.53648,0.64155,0.47768,0.658263,0.642022,0.66814,0.459825,0.894545,1.08698,
0.265,0.624172,0.166197,0.626243,0.169705,0.604523,0.634366,-0.214215,0.526698,1.26535,1.36023,1.04838,1.16582,1.11655,0.996074,1.17258,0.986587,1.06825,1.06585,0.836242,0.765553,1.31403,1.12053,0.889803,0.641521,1.15771,1.28917,1.3112,1.10506,1.31727,0.522302,0.991136,-0.430216,0.487823,1.07104,1.44003,1.4322,1.32086,0.000569628,1.11713,1.00263,0.875384,0.464087,0.677029,-0.0626169,0.770349,1.04112,-0.522041,0.676189,0.555566,0.688497,0.353508,0.271116,-1.94364,-2.86775,0.773836,0.639676,0.554965,-0.621506,-0.762445,-0.500095,0.618921,0.737312,-0.243584,0.466114,1.05743,0.509558,0.247323,-0.189506,1.00263,0.945118,1.52983,-0.972807,0.253502,-2.75781,0.432223,0.545588,-0.0373425,0.605405,-0.319626,0.492822,0.905676,1.21063,0.38241,1.41189,0.697561,0.585924,0.973769,0.598545,0.549317,0.720163,0.65532,0.530792,0.636209,0.469621,0.658278,0.641363,0.669605,0.449251,0.877616,1.09443,
0.27,0.614219,0.157388,0.612871,0.166832,0.586282,0.623994,-0.221596,0.528825,1.26687,1.36149,1.04726,1.16628,1.11629,0.994161,1.16371,0.983695,1.05507,1.07719,0.842464,0.767653,1.33187,1.13914,0.915124,0.633541,1.16159,1.28906,1.31121,1.11043,1.31786,0.529898,0.994372,-0.438486,0.477535,1.07114,1.45372,1.43346,1.32232,-0.00858277,1.11619,1.0018,0.886429,0.475725,0.700404,-0.0435185,0.794067,1.06479,-0.522517,0.649043,0.5588,0.693732,0.351607,0.269577,-1.95853,-2.88378,0.782258,0.647289,0.569368,-0.654071,-0.782677,-0.519948,0.597812,0.712766,-0.266835,0.469264,1.05349,0.501313,0.163943,-0.21222,1.00075,0.951957,1.52063,-0.975078,0.253299,-2.76511,0.409948,0.550804,-0.0398055,0.62647,-0.304059,0.505568,0.875469,1.20173,0.3738,1.40198,0.692025,0.577491,0.967816,0.592526,0.531217,0.714051,0.661382,0.525505,0.631244,0.461965,0.658429,0.64066,0.671258,0.440211,0.859591,1.10168,
