time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.0188903,0,0.0176104,0.00725475,0,0.634294,0.0182637,0.543505,
0.18,0.0282896,0.0002447,0.0292595,0.0081047,0,0.620463,0.0578225,0.590421,
0.185,0.017645,0.00379678,0.0527996,0.00911612,0,0.843402,0.0882493,0.842455,
0.19,0.0201138,0.00507333,0.0441803,0.00935534,0,0.821381,0.110729,0.840546,
0.195,0.0213451,4.87829e-05,0.0464275,0.0669719,0,0.66744,0.0461835,0.909357,
0.2,0.0342278,0,0.0374031,0.159157,0,0.494858,0.0416441,0.906949,
0.205,0.0323159,0.00012704,0.0354771,0.263138,0,0.371366,0.0334796,0.918108,
0.21,0.0236911,0,0.0292556,0.362419,0,0.290546,0.0151093,0.884986,
0.215,0.0131598,0,0.0206432,0.452153,0.0412175,0.289267,0.0201486,0.88686,
0.22,0,0.0204888,0.00672037,0.481676,0.0707154,0.3304,0,0.902262,
0.225,0.00385802,0.0403327,0,0.544628,0.277065,0.212997,0.00887863,0.912455,
0.23,0.00569377,0.130808,0.00421555,0.488339,0.288521,0.217031,0,0.96625,
0.235,0.0023486,0.207727,0.00889098,0.459965,0.389881,0.207225,0,0.954307,
0.24,0,0.257094,0,0.364716,0.352684,0.267554,0,0.990126,
0.245,0,0.342275,0,0.292954,0.430284,0.342428,0.000108425,1,
0.25,0.00569728,0.369593,0.00584324,0.208503,0.364794,0.395139,0.00225563,0.992581,
0.255,0,0.406948,0.00235993,0.139895,0.452565,0.363162,0.017711,0.945046,
0.26,0.00153179,0.381663,0.00158419,0.0219434,0.347689,0.394409,0.0195286,0.897058,
0.265,0,0.405238,0.0047042,0.00893307,0.35013,0.410178,0,0.833913,
0.27,0.00192658,0.29524,0.00364577,0.00535498,0.261796,0.435436,0,0.773717,
0.275,0,0.260789,0,0,0.115633,0.469964,0,0.697857,
0.28,0,0.194663,0.0384179,0.0112892,0,0.591062,0,0.667537,
0.285,0.000499231,0.142969,0.0323584,0.000116988,0,0.613677,0,0.595853,
0.29,0.00283113,0.0984259,0.0342354,0.0180605,0,0.584881,0,0.452393,
0.295,0.000233914,0.0434736,0.0357361,0.0797238,0,0.516598,0.0130226,0.307224,
0.3,0.024552,0.00487326,0.0367458,0.207676,0,0.435613,0,0.23114,
0.305,0.0364801,0,0.0517901,0.285423,0.00298611,0.370957,0.00694198,0.197849,
0.31,0.0557858,0,0.0263841,0.438289,0,0.282783,0.0496673,0.178673,
0.315,0.0948207,0,0.0219795,0.525802,0,0.212927,0.057208,0.188931,
0.32,0.106273,0,0.0228471,0.645445,0,0.138341,0.0772147,0.193944,
0.325,0.155928,0,0.000807119,0.742696,0.000367082,0.112573,0.0634448,0.209462,
0.33,0.135955,0,0.0243309,0.835719,0,0.104457,0.0712567,0.214874,
0.335,0.0972457,0,0.00730027,0.892781,0,0.0963732,0.112121,0.22396,
0.34,0.111295,0,0.0116278,0.957495,0,0.107794,0.0758982,0.166168,
0.345,0.066299,0.025013,0.00922524,0.979331,0.023778,0.201225,0.0776587,0.220435,
0.35,0.0531965,0.0571534,0,1,0.0299988,0.226646,0.0628925,0.168292,
0.355,0.0637425,0.0511085,0.0202242,0.971223,0.0213095,0.275646,0.061233,0.12801,
0.36,0.0211912,0.0826645,0.00606693,0.945277,0.0592642,0.325555,0.0425183,0.0687754,
0.365,0.0830004,0.0643102,0.0207782,0.905474,0.096611,0.382472,0.0144987,0.0313665,
0.37,0.074088,0.0757044,0.0130419,0.843334,0.114052,0.415587,0.0126587,0.00410742,
0.375,0.0496065,0.0939438,0.014409,0.759917,0.140567,0.430569,0.010241,0.00943449,
0.38,0.026061,0.120593,0.0318628,0.693008,0.165427,0.389471,0.0258884,0.0479475,
0.385,0.0229676,0.131103,0.0309758,0.639099,0.191733,0.347198,0.00792206,0.0445915,
0.39,0.0411706,0.142982,0.0335795,0.573628,0.212524,0.312688,0.0018797,0.0462357,
0.395,0.0203683,0.157968,0,0.517209,0.230087,0.273399,0.0276954,0.0460296,
0.4,0.00304743,0.173513,0.040819,0.462754,0.243996,0.223629,0,0.0481878,
0.405,0.00531876,0.182406,0.0187921,0.422891,0.251845,0.19159,0.025227,0.0527857,
0.41,0,0.189305,0.0156923,0.377381,0.255753,0.146902,0.0191484,0.0538539,
0.415,0.0062412,0.18609,0.00740884,0.356351,0.254217,0.119074,0.0316616,0.0518504,
0.42,0.00823895,0.178762,0.0237135,0.338898,0.239751,0.103581,0.0331218,0.0405569,
0.425,0.00278079,0.192277,0.018294,0.301635,0.237073,0.10386,0.032961,0.0406911,
0.43,0,0.188136,0.0269616,0.283457,0.224932,0.0895237,0.00228034,0.0276035,
0.435,0,0.192573,0.0329874,0.259023,0.22366,0.0955333,0,0.00892441,
0.44,0,0.196664,0.0471034,0.248928,0.216719,0.069614,0,0.0106337,
0.445,0,0.191151,0.0231218,0.225667,0.261253,0.0255318,0.0041824,0.0388343,
0.45,0.00374587,0.175821,0.000869913,0.222399,0.267473,0.0248823,0,0.0308224,
0.455,0,0.163669,0.0404718,0.179468,0.25332,0.0506218,0.0121936,0,
0.46,0,0.162291,0.0237768,0.155458,0.247624,0.0410277,0,0.0375185,
0.465,0.0131575,0.153167,0.00165468,0.133008,0.244896,0.0296941,0.0177622,0.0108246,
0.47,0.0115729,0.142301,0,0.114523,0.247931,0.0203941,0.00345486,0,
0.475,0.0122238,0.137823,0.00509369,0.102832,0.259398,0.0103502,0,0.00508516,
0.48,0.0160277,0.117644,0,0.0819521,0.278469,0,0,0.0206212,
0.485,0.0488242,0.107724,0.00365109,0.0759098,0.245311,0,0.000383663,0.0016404,
0.49,0.0543157,0.0908572,0.0101539,0.0596473,0.273666,0,0.00153799,0.00515685,
0.495,0.0350204,0.0881675,0.0301557,0.054324,0.295791,0,0,0.00577385,
0.5,0.0814332,0.0379828,0.00168536,0.0397555,0.303905,0,0.0188535,0,
0.505,0.097788,0.0122427,0.0287712,0.0333808,0.313936,0,0.0163072,0,
0.51,0.154503,0,0.0246249,0.0348135,0.321333,0.0105759,0.0238456,0.0123506,
0.515,0.191644,0.00447709,0.0186035,0.0277057,0.319318,0.0115626,0.0073981,0.0127129,
0.52,0.283348,0.0108569,0.00642351,0.0200509,0.306894,0.00836556,0.00274453,0,
0.525,0.27562,0.0107071,0.00281156,0.0126898,0.289784,0.0105956,0.0355414,0.0010645,
0.53,0.283171,0.0126308,0.0107463,0.00196664,0.289284,0.0334811,0.0486966,0.00418671,
0.535,0.290314,0.00345291,0.00364433,0.0154065,0.28066,0.0288865,0.0872995,0.00785007,
0.54,0.353281,0,0.00527307,0.0165615,0.286381,0.0409347,0.0703659,5.4001e-05,
0.545,0.341189,0.0102627,0.00467838,0.0388189,0.295213,0.0180453,0.129339,0.00672211,
0.55,0.342308,0.00894617,0,0.0487453,0.307039,0.00746985,0.126493,0.0340561,
0.555,0.301661,0.00224021,0.00828682,0.0677218,0.330214,0.0357873,0.0804981,0.0408574,
0.56,0.26167,0,0.0341528,0.0734892,0.358491,0.0526019,0.104607,0.0400977,
0.565,0.202372,0.00456605,0.0416802,0.0787116,0.391075,0.110905,0.0942976,0.00871314,
0.57,0.20297,0.0214319,0.054128,0.0707642,0.416911,0.139104,0.0844791,0.0394806,
0.575,0.120386,0.0391292,0.0821963,0.0437646,0.44448,0.191127,0.0648446,0.052174,
0.58,0.143149,0.036913,0.0653458,0.0156104,0.465464,0.28062,0.0851792,0.0376856,
0.585,0.142619,0.0238107,0.0849132,0.00337322,0.480355,0.360222,0.0479561,0.0597038,
