time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.29,-15.2831,-30.7031,-55.8008,-49.834,8.16915,17.1965,25.8852,87.0006,10.1852,20.6872,-1.91259,-24.4135,18.2496,26.5804,-6.95406,-4.03477,10.2128,-16.4785,1.23448,1.10539,
0.295,-11.9821,-18.5573,-54.5885,-51.2235,10.0157,16.1341,26.3478,87.6188,11.569,17.1119,-3.2389,-31.7516,9.18434,20.9683,-6.67564,-1.05086,9.19841,-15.753,1.35464,1.0672,
0.3,-5.94708,-7.54598,-50.5986,-54.0816,10.5199,15.2078,26.7846,87.8917,10.3353,13.1709,-6.01303,-35.0692,8.12764,14.5016,-5.44161,1.68462,8.07974,-13.5069,1.17611,1.14008,
0.305,-8.91212,1.70423,-55.8472,-57.9884,12.2279,14.4541,27.5899,87.7095,7.35298,9.0035,-8.68606,-34.7552,8.13531,7.69887,-4.18657,3.9185,7.46625,-10.0728,0.99471,1.30763,
0.31,-9.59411,8.83825,-58.1427,-62.538,12.9636,13.8814,28.5368,87.0256,3.42039,4.74962,-10.1752,-31.4702,7.43253,1.01065,-2.96652,5.4931,6.96929,-5.85267,0.828098,1.54497,
0.315,-10.0729,13.7285,-60.4664,-67.3129,13.2469,13.464,29.6681,85.8185,-0.655106,0.538249,-12.2219,-25.9946,7.28645,-5.21466,-1.73592,6.34915,6.91392,-1.25511,0.679739,1.8235,
0.32,-10.9777,16.3933,-63.0458,-71.7957,13.5161,13.1457,30.786,84.0274,-4.75883,-3.5345,-11.8311,-19.0121,8.58204,-10.846,-0.708357,6.50979,7.89785,3.39202,0.465937,2.12068,
0.325,-12.1217,16.9228,-65.6221,-75.416,13.5762,12.8645,31.755,81.5475,-8.72709,-7.40983,-12.0069,-11.3439,4.69796,-15.5933,-0.164685,6.05934,6.43784,7.72837,0.394657,2.40386,
0.33,-13.1352,15.4897,-68.0937,-77.7822,13.5367,12.5877,32.4482,78.3144,-12.3707,-11.0528,-12.4092,-3.56292,5.21964,-19.3844,0.47297,5.11416,7.13801,11.5304,0.13076,2.65225,
0.335,-12.3098,12.412,-70.6027,-78.8661,13.6044,12.3183,32.7167,74.3868,-15.4846,-14.4529,-12.4836,3.90572,4.5968,-22.2299,0.993421,3.80384,7.30023,14.6586,-0.154069,2.85162,
0.34,-14.7075,8.18063,-64.8949,-78.9973,8.43417,12.0827,32.4454,69.9665,-18.3588,-17.6104,-12.5695,10.7464,3.8491,-24.1754,1.52928,2.25657,7.32599,17.036,-1.22068,2.99259,
0.345,-5.0569,3.35717,-67.6308,-78.6295,8.49006,11.8997,31.2862,65.3025,-22.076,-20.5311,-13.225,16.7331,1.05287,-25.2885,2.37439,0.590016,7.44005,18.6364,-1.93897,3.07002,
