time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
3.6,0.0799572,0.496562,0,0.105552,0,0,0.448502,0.000421445,
3.605,0.114533,0.537645,0,0.0803398,0,0,0.387902,0,
3.61,0,0.718248,0,0.0474954,0,0,0.0916491,0,
3.615,0,0.911225,0,0.013881,0.00243738,0,0.039002,0,
3.62,0,0.910948,0,0,0.1198,0,0.161261,0,
3.625,0,0.874476,0,0.00109356,0.194282,0,0.181457,0.000771043,
3.63,0,0.748883,0,0,0.194193,0,0.232502,0,
3.635,0.311367,0.761603,0.139746,0,0.201943,0.0497907,0,0.0304964,
3.64,0,0.526207,0,0,0.17844,0,0.395326,0,
3.645,0,0.541715,0,0,0.178463,0,0.417979,0,
3.65,0,0.642949,0,0,0.255143,0,0.309049,0,
3.655,0,0.653144,0,0,0.207043,0,0.374863,0,
3.66,0.254155,0.592446,0.0508186,0,0.0377542,0.0688281,0.186433,0.0575356,
3.665,0,0.57149,0,0,0.227544,0,0.376411,0,
3.67,0,0.490453,0,0,0.260823,5.1055e-05,0.368663,0,
3.675,0,0.634881,0,0,0.248292,0,0.282708,0,
3.68,0,0.513482,0.00819318,0,0.0530145,0.215792,0.322972,0,
3.685,0,0.655236,0,0,0.195058,0,0.34669,0,
3.69,0,0.506994,0,0,0.164219,0,0.50755,0,
3.695,0,0.504027,0,0,0.190168,0,0.483317,0,
3.7,0,0.450393,0,0,0.223285,0,0.511938,0,
3.705,0,0.536373,0,0,0.151725,0,0.490363,0.000664993,
3.71,0,0.455569,0,0,0.168752,0.0136924,0.544895,0,
3.715,0,0.488451,0.0308369,0,0.157884,0,0.485907,0,
3.72,0,0.35983,0.11566,0,0.590097,0.0969336,0.56058,0,
3.725,0.00134726,0.407966,0,0,0.116095,0,0.56132,0.00380304,
3.73,0,0.384189,0.0360336,0,0.0857306,0.00852947,0.547695,0,
3.735,0,0.415502,0.00852913,0,0.151202,0.016216,0.51457,0.0534029,
3.74,0.0140866,0.389556,0.0504534,0.00686794,0.180372,0.0156252,0.496057,0.0121454,
3.745,0,0.412964,0,0,0.258547,0.0522554,0.544197,0.0472787,
3.75,0.0127551,0.35926,0.0523159,0.000241593,0.152017,0,0.625504,0.158674,
3.755,0,0.396084,0.0630874,0.00115593,0.208671,0,0.545934,0.0402596,
3.76,0,0.321097,0.118932,0.0237785,0.18381,0.0315308,0.65504,0.00271999,
3.765,0.0165644,0.330218,0.0854003,0.0132976,0.221859,0.0188956,0.606794,0.11846,
3.77,0.00484715,0.289258,0.119505,0.0207003,0.157149,0.159382,0.598474,0.0300134,
3.775,0.0159734,0.223045,0.0771023,0.0693905,0.26989,0.0478487,0.74605,0.032149,
3.78,0,0.173356,0.103813,0.0242603,0.265639,0.0627324,0.711214,0,
3.785,0,0.224174,0.0731922,0.0509406,0.266975,0.0839714,0.857759,0.0800822,
3.79,0.0404083,0.0923182,0.0415123,0.0500195,0.36179,0.0857761,0.685691,0,
3.795,0.0722042,0.154665,0.073152,0.0360233,0.318633,0.0281301,0.743939,0.0815486,
3.8,0.0348134,0.105878,0.114784,0.067407,0.281573,0.0751373,0.805741,0,
3.805,0.126239,0.186242,0.0689484,0.0271804,0.402695,0.0251655,0.642074,0.166703,
3.81,0.0561906,0.163274,0,0.0856731,0.368186,0.125338,0.745688,0,
3.815,0.288121,0.305188,0.077499,0.169269,0.539365,0.0101556,0,0.0474574,
3.82,0,0.240264,0.0958456,0,0.358035,0.134145,0.668268,0.00406018,
3.825,0.0270622,0.0110073,0.103856,0,0.330758,0.0764568,1,0.175293,
3.83,0.0479562,0.14221,0.0570216,0.00354095,0.505552,0.112455,0.698724,0.183106,
3.835,0.0304019,0.162652,0.00430543,0,0.47124,0.0884516,0.648926,0.212334,
3.84,0.0351889,0.196865,0.113419,0,0.470778,0.0965029,0.570351,0.100507,
3.845,0.0863704,0.181325,0.114499,0,0.474368,0.0524136,0.658097,0.245674,
3.85,0.0662633,0.249013,0.088846,0,0.468662,0.142681,0.560689,0.192359,
3.855,0.0329184,0.229047,0.0705871,0,0.589056,0.143561,0.713936,0.225965,
3.86,0,0.164034,0.118694,0,0.654158,0.143754,0.777669,0.206159,
3.865,0,0.116992,0.129483,0.0333186,0.67653,0.137331,0.756967,0.199913,
3.87,0.0196872,0.190222,0.0587748,0,0.580692,0.145064,0.728107,0.198429,
3.875,0.161303,0.098402,0.232008,0.00389132,0.520683,0.000138565,0.684412,0.249783,
3.88,0.00197292,0.210287,0.0410032,0.000598763,0.561585,0.156595,0.765443,0.221578,
3.885,0,0.0512225,0.192828,0.0480012,0.463126,0.124686,0.867008,0.108468,
3.89,0,0.176632,0.0118693,0.0238566,0.493349,0.128353,0.728469,0.230422,
3.895,0,0.0804714,0,0,0.530032,0.178096,0.865314,0.166689,
3.9,0,0.0557471,0.174956,0.0118191,0.519011,0.133476,0.80543,0.201172,
3.905,0.0351595,0.0619872,0.0251107,0,0.628569,0.210191,0.766828,0.246166,
3.91,0.073396,0.372688,0.011929,0,0.423957,0.136966,0.419534,0.25959,
3.915,0,0,0.142672,0,0.532398,0.224031,0.824589,0.163833,
3.92,0.0291628,0.0127408,0,0.00404665,0.428424,0.202983,0.906434,0.230698,
3.925,0.0182721,0.0183945,0.0440016,0,0.39892,0.178579,0.820191,0.194418,
3.93,0.080907,0.0815275,0.0727896,0.000497842,0.363942,0.106258,0.759982,0.346847,
3.935,0.113304,0,0.180283,0.180833,0.39882,0.172338,0.601373,0.134254,
3.94,0,0,0.10602,0,0.401168,0.273897,0.89078,0.0694551,
3.945,0,0,0,0,0.440121,0.231328,0.907005,0.294377,
3.95,0.0857034,0,0,0.0203594,0.264187,0.174614,0.807995,0.202147,
3.955,0.0676316,0.2849,0.0890852,0.194724,0.325343,0.116041,0.531329,0.164894,
3.96,0.0021012,0,0.303204,0.4004,0.368021,0.241835,0.750116,0,
3.965,0,0.0445195,0,0,0.259242,0.23415,0.766511,0.0845865,
3.97,0.2557,0,0.0932905,0.258877,0.276234,0.0932087,0.666915,0.0628802,
3.975,0,0,0.0468314,0,0.354916,0.182939,0.674549,0.24394,
3.98,0.000508591,0,0,0,0.328991,0.235361,0.813316,0.273003,
3.985,0.0208212,0.162048,0.190736,0.0379927,0.180662,0.14874,0.772747,0.294998,
3.99,0.00677068,0,0,0,0.328041,0.284254,0.798518,0.29498,
3.995,0.0617396,0.0519382,0.0231417,0,0.26942,0.181896,0.748546,0.331333,
4,0.0428951,0,0.189222,0,0.184952,0.175748,0.736362,0.280911,
4.005,0.0628814,0.124657,0.214787,0,0.141058,0.0952648,0.628659,0.270101,
4.01,0.0750189,0,0.066494,0,0.263722,0.168557,0.673359,0.294157,
4.015,0.145286,0.0983425,0.191292,0.00678764,0.231629,0.119117,0.610652,0.253501,
4.02,0.0768973,0,0.0596369,0,0.376419,0.239941,0.758991,0.288021,
4.025,0.0635766,0.0329796,0.173141,0.0545433,0.150507,0.11828,0.790932,0.382494,
4.03,0.0174043,0,0.11072,0.0397559,0.169995,0.187105,0.805567,0.301216,
4.035,0.0526409,0.123592,0.0379927,0.0311077,0.0952189,0.230476,0.659719,0.271893,
4.04,0.0799021,0.0388798,0.030583,0,0.228084,0.167377,0.59761,0.373028,
4.045,0.0863071,0.177664,0.162405,0.0112132,0.119004,0.119048,0.534158,0.263866,
4.05,0.0417695,0.0188569,0.19805,0,0.234578,0.219023,0.669846,0.232635,
4.055,0,0.244629,0.157659,0.0605806,0.0634487,0.206129,0.584146,0.213699,
4.06,0.00292116,0,0.232678,0.106099,0.0770477,0.285659,0.738294,0.239855,
4.065,0.136809,0.215561,0.1254,0.029402,0.0808967,0.173686,0.518954,0.361253,
4.07,0,0,0.18713,0.0373856,0.240654,0.268927,0.726644,0.33321,
4.075,0.14534,0.234316,0.202568,0,0.0844621,0.147362,0.421458,0.316876,
4.08,3.26873e-05,0.0365138,0.176595,0,0.283041,0.230816,0.676366,0.233936,
4.085,0.0330862,0.252833,0.186522,0.020473,0,0.172295,0.404698,0.244392,
4.09,0.07341,0.0506998,0.199364,0,0.146194,0.235571,0.611327,0.32617,
4.095,0.00135997,0.303988,0.307617,0.0336002,0.110598,0.180362,0.498499,0.257607,
4.1,0.148558,0.00798197,0.172545,0,0.235876,0.188519,0.607798,0.434293,
4.105,0.0271305,0.16628,0.257699,0.0432973,0.349214,0.179907,0.562357,0.210896,
4.11,0,0.0615288,0.231991,0.0330634,0.111464,0.261,0.61781,0.246861,
4.115,0,0.182961,0.132777,0.111028,0.00827445,0.273836,0.658676,0.283704,
4.12,0,0,0.314104,0.00775774,0.0856771,0.25939,0.708521,0.398257,
4.125,0.00774999,0.143645,0.330415,0.0471572,0,0.115794,0.580374,0.380047,
4.13,0,0.0222336,0.392149,0,0.0995249,0.266824,0.545294,0.217831,
4.135,0,0.233837,0.214698,0.032535,0.0222208,0.201048,0.448753,0.289122,
4.14,0,0,0.356725,0,0.101849,0.27786,0.789038,0.361935,
4.145,0,0.0278179,0.15596,0.0358148,0,0.240444,0.75289,0.377587,
4.15,0.0159866,0.050506,0.40509,0.022632,0.0253469,0.124339,0.661244,0.312674,
4.155,0.161834,0.0683256,0.125362,0,0.0479293,0.206089,0.482002,0.369443,
4.16,0.0151261,0.07066,0.410641,0.00404723,0.0498748,0.131345,0.627493,0.368827,
4.165,0.0564178,0.145295,0.370431,0.0520854,0.00426998,0.160329,0.657052,0.383128,
4.17,0.0518138,0,0.247217,0.0208518,0.13793,0.274151,0.651506,0.373478,
4.175,0.122787,0.267661,0.00664778,0.0791372,0.219928,0.34401,0.439432,0.351438,
4.18,0.0563424,0,0.243802,0,0.186541,0.266162,0.630129,0.42612,
4.185,0.0524257,0.0101207,0.304524,0,0.164519,0.244464,0.696673,0.322893,
4.19,0.0693004,0.0360518,0.228133,0.0224746,0.108073,0.212511,0.692323,0.43215,
4.195,0.0816846,0.127292,0.232582,0.0260094,0.0187159,0.234656,0.555742,0.412379,
4.2,0.0640202,0.0742733,0.196885,0.00344636,0.169211,0.315097,0.586072,0.380791,
4.205,0.046924,0.139786,0.185205,0.0275352,0.0587549,0.287919,0.610957,0.383691,
4.21,0,0.101913,0.216391,0.037395,0.0691517,0.351749,0.640357,0.313772,
