mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
addbrev_r,0.00301891,0,0,0.000412498,0.000246244,0,0,0.000246894,
addlong_r,0.00103951,0.000179577,0,0,0.002206,0,0,0,
addmagDist_r,0.00050568,0,0,4.56744e-06,0.366551,0,0.897607,0,
addmagIsch_r,0.000134899,2.17184e-05,0.00704152,0,0.0570436,0,0.627247,0,
addmagMid_r,0.0771754,0,0,0,0.0153561,0,0.906774,0,
addmagProx_r,0.812435,0.5238,0,0,0.000796435,0,0.203298,0,
bflh_r,0.48639,0.570459,0.262136,0.131612,0.23715,0.401761,0.206584,0.551343,
bfsh_r,0.477227,0.571601,0.265545,0.137214,0.239159,0.404968,0.203306,0.548503,
edl_r,0.0815484,0.0915153,0.0499204,0.0293133,0.0740093,0.0105705,0.0233471,0.385795,
ehl_r,0.066164,0.0764101,0.101979,0.0315992,0.091697,0.0782421,0.0822987,0.214579,
fdl_r,0.0807928,0.0116003,0.143784,0.123585,0.0554939,0.503456,0.434052,0.125569,
fhl_r,0.0216502,0,0.201201,0.427545,0.00260178,0.0686753,0.770144,0,
gaslat_r,0,0,0.0696589,0.201088,0,0.000310815,0,0,
gasmed_r,0,0.000613614,0.0401148,0.0765914,0.0353328,0.0398186,0.0071363,0,
glmax1_r,0.430083,0.702035,0.649799,0.614223,0.459998,0.594055,0.2419,0.559134,
glmax2_r,0.429509,0.702366,0.649843,0.614272,0.460265,0.594143,0.24185,0.559274,
glmax3_r,0.431526,0.700681,0.650071,0.613513,0.459289,0.593301,0.242214,0.560329,
glmed1_r,0,0,0,0,0,0.000621531,0,0,
glmed2_r,0,0,0.217621,0.200116,0,0,0,0,
glmed3_r,0,0,0.448884,0.390319,0,0,0,0,
glmin1_r,0,0,0,0.000337599,0.000181007,0,0.00121746,0.000245001,
glmin2_r,0,0,0.0121171,0.0186325,0,0,0,0.000120508,
glmin3_r,0,0,0.207529,0.21655,7.44922e-05,8.78169e-05,0.000280651,0,
grac_r,0,0,0.0798591,0.158116,0.000125669,0,0,0,
iliacus_r,0,0.000890281,0.0126783,0.00997336,0.00319926,0.00201718,0.00325515,0.49993,
perbrev_r,0.00144605,0.00766936,0.0386405,0.405883,0.0289011,0.114425,0.912645,0,
perlong_r,0.00855746,0,0.0930542,0.188973,0.00170963,0.0255835,0.775728,0.0152185,
piri_r,0.000146868,0,0.229549,0.25821,0.0547504,0.0348096,0,0.000115392,
psoas_r,0.383293,0.265531,0,0,0.000398006,0,0,0.992426,
recfem_r,0,0,0,0,0,0,0.00093235,0.00117966,
sart_r,0,0,0,0,0,0,0.00093235,0.00117966,
semimem_r,0.477209,0.571584,0.265807,0.137345,0.238975,0.404964,0.203294,0.548144,
semiten_r,0.489685,0.566052,0.258125,0.133143,0.232115,0.397902,0.204296,0.550823,
soleus_r,0.00135396,0,0.0210047,0.125719,0,0.207349,0.423003,0,
tfl_r,0,0,0,0,0,0,0.00093235,0.00117966,
tibant_r,0.0830922,0.081156,0.00321803,0.00463973,0.0755952,0.0115931,0.0660524,0.418955,
tibpost_r,0,0,0.109884,0.283311,0.00201071,0.133021,0.673131,0.0146015,
vasint_r,0.408912,0.368376,0.184105,0.0724759,0.309657,0.332864,0.259887,0.47168,
vaslat_r,0,0,0.781933,0.875426,0,0,0,0,
vasmed_r,0,0,0.781933,0.875426,0,0,0,0,
addbrev_l,0,0,0,0.000302931,0,0.000509207,0,0.024833,
addlong_l,0,0,2.95128e-05,0,0.00213175,0,0,0.0497392,
addmagDist_l,0,0,0,0,0.446003,0,0.96872,0,
addmagIsch_l,0.000129058,0,0.000753915,0.00118947,0.0772734,0,0.763543,0,
addmagMid_l,0.0964195,0.00106692,0,0,0,0.000213339,0.461951,0,
addmagProx_l,0.837695,0.34011,0,0,0.000902828,0,0,0.171052,
bflh_l,0.127499,0.180167,0.132751,0.113367,0.104221,0.141693,0.0636214,0.157442,
bfsh_l,0.127611,0.18024,0.132866,0.113458,0.105332,0.141565,0.0638842,0.157086,
edl_l,0.0966268,0.0158009,0.0751454,0.00026375,0.0809985,0.0186031,0.0735247,0.375941,
ehl_l,0.0929773,0.072385,0.00159203,0.0567252,0.0857676,0.0140476,0.0724305,0.222026,
fdl_l,0.0212897,0.00533999,0.0993487,0.525602,0,0.175864,0.600305,0.0600383,
fhl_l,0,0,0.250335,0.628089,0,0.205744,0.802089,0.00335269,
gaslat_l,0,0,0.00499631,0.000616836,0,0.0872134,0.0231931,0.17989,
gasmed_l,0.000251155,0.000503212,0.1815,0.133,0.00210369,0.155391,0.0011685,0.243162,
glmax1_l,0.511514,0.697352,0.456171,0.351542,0.363279,0.534934,0.243945,0.616772,
glmax2_l,0.511338,0.694258,0.459739,0.353692,0.361842,0.537597,0.242391,0.61573,
glmax3_l,0.513722,0.696281,0.456093,0.351004,0.361775,0.534963,0.244367,0.616217,
glmed1_l,0,0,0,0.000649841,0,0,0,0,
glmed2_l,0,0,0.220567,0.131487,0,0,0,0,
glmed3_l,0,0,0.659459,0.463325,0.223693,0,0,0,
glmin1_l,0,0,9.39987e-05,0.000292894,0.00091171,0.00116322,0,5.59818e-05,
glmin2_l,0.000445582,0,0,0,0.000918021,0,0,0,
glmin3_l,0.00023648,0.000321751,0.194413,0.272286,2.72717e-05,0,0,0,
grac_l,0.00148284,0,0,0.00082023,0,0,0.000881141,0.0017986,
iliacus_l,0,0.00059606,0,0,0,0.000199674,0,0.996468,
perbrev_l,0.00105378,0,0.0905117,0.905799,0.0289884,0.093702,0.855614,0.00822237,
perlong_l,0,0,0.00613959,0.372493,0.000269308,0.126039,0.448335,0.00996663,
piri_l,0,0,0.283719,0.347948,0.14494,0,4.41868e-05,0,
psoas_l,0.00180647,0.000882159,0,0,0,0,0,1,
recfem_l,0,0,0,0,0.132573,0.0686697,0.436573,0,
sart_l,0,0,0,0,0.132573,0.0686696,0.436573,0,
semimem_l,0.127975,0.180557,0.132812,0.113416,0.102771,0.141726,0.0639423,0.158074,
semiten_l,0.127533,0.180159,0.132721,0.113501,0.10429,0.141661,0.0637367,0.157325,
soleus_l,0,0.000591612,0.00547696,0.344023,0,0.115443,0.390823,0,
tfl_l,0,0,0,0,0.132573,0.0686696,0.436573,0,
tibant_l,0.136568,0.0874999,0.000452456,0.000359917,0.0133762,0.00705562,0,0.491732,
tibpost_l,0.0138773,0,0.0817963,0.715489,0.012188,0.279707,0.736977,0.00242773,
vasint_l,0.2813,0.0168706,0.421356,0.104152,0.736459,0,0.500428,0,
vaslat_l,0.0506654,0.0569277,0.0337588,0.0246229,0.0221057,0.0375677,0.0212883,0.05703,
vasmed_l,0.0506941,0.0568785,0.0338847,0.0244992,0.0220719,0.0376067,0.0212581,0.0569477,
