mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
sart_l,0.0117345,0.0289949,0.204111,0.400733,0.216576,0.0140872,0.230714,0,
semimem_l,0,0.0935854,0.203763,0.0999491,0.000256866,0.277958,0.314262,0.194148,
semiten_l,0,0.0935857,0.203763,0.0999491,0.000256438,0.277959,0.314262,0.194148,
soleus_l,0.0958442,0.161024,0.11918,0.0706602,0.0171929,0,0.132622,0.149254,
tfl_l,0.0117426,0.0288686,0.20414,0.400755,0.216549,0.0139979,0.23062,0,
tibant_l,0.270917,0.244476,0.108669,0.098488,0.0664652,0.297803,0.144976,0.0367357,
tibpost_l,0.189423,0.190327,0.343286,0.170098,0.0564785,0.000521804,0.516743,0.211518,
vasint_l,0,0.866605,0.000848482,0,0.441176,0,0,0.409423,
vaslat_l,0.0744934,0.230308,0.00191641,0.0119478,0,0.294456,0.1375,0.0123232,
vasmed_l,0.074692,0.231521,0.000928492,0.0121733,0,0.294756,0.137935,0.0123575,
