time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,
-0,1.09185,1.05936,0.779112,0.727704,0.785918,0.847761,0.657557,1.1503,1.12011,1.08055,1.17343,1.11896,1.21162,0.768831,0.709191,0.723636,0.852566,0.909772,0.685108,0.556142,0.95114,0.684311,0.374063,1.08527,1.14532,1.32528,1.30417,-0.472952,1.12586,0.7148,1.25051,0.657423,1.10676,0.582831,1.32538,1.02459,0.822907,0.797612,0.603612,0.626521,1.05907,1.02743,0.749446,0.704925,0.750085,0.814225,0.639688,1.14479,0.969951,1.03061,1.10239,0.780229,1.3408,1.07334,0.709987,0.73157,0.826423,0.960805,0.71963,0.577799,0.963504,0.743895,0.45097,1.05359,1.148,1.1199,1.22512,-0.443685,1.11682,0.568496,1.25867,0.627882,1.08776,0.762127,1.27599,0.947188,1.21229,0.801066,0.548457,0.612614,
0.005,1.09185,1.05936,0.775356,0.727551,0.785355,0.84762,0.657557,1.15031,1.11938,1.07985,1.17234,1.11813,1.2089,0.761435,0.708646,0.723596,0.852529,0.909763,0.685108,0.556142,0.95114,0.684311,0.374063,1.08488,1.14583,1.32431,1.30459,-0.473101,1.12563,0.714797,1.25052,0.657426,1.10676,0.58216,1.32451,1.02456,0.817814,0.799259,0.603092,0.626106,1.05904,1.02742,0.749151,0.704901,0.750067,0.814102,0.63969,1.14481,0.9682,1.02678,1.10083,0.77825,1.33911,1.07218,0.709997,0.731574,0.825867,0.960797,0.71963,0.577799,0.963481,0.743883,0.45097,1.05313,1.14838,1.11916,1.22512,-0.443685,1.11772,0.568494,1.25866,0.627883,1.08776,0.760504,1.27424,0.944907,1.20952,0.802637,0.547831,0.612358,
0.01,1.09185,1.05934,0.775321,0.727468,0.785428,0.847556,0.65758,1.15031,1.11886,1.07966,1.17087,1.11753,1.20965,0.765279,0.708189,0.723617,0.852569,0.909749,0.685132,0.556192,0.951107,0.684295,0.3741,1.08461,1.14515,1.3232,1.30533,-0.472983,1.12554,0.714795,1.25051,0.657444,1.10678,0.581888,1.32381,1.02411,0.819793,0.80062,0.602643,0.625781,1.05901,1.02739,0.749002,0.704877,0.750027,0.814262,0.63969,1.14482,0.966802,1.02228,1.09938,0.776903,1.33865,1.07156,0.710008,0.731578,0.82537,0.960788,0.719638,0.577818,0.963481,0.743893,0.451026,1.05261,1.14789,1.11818,1.2247,-0.443634,1.11633,0.568506,1.25866,0.627881,1.08776,0.759501,1.27278,0.942878,1.20825,0.803335,0.54727,0.612249,
0.015,1.09184,1.05933,0.775322,0.72743,0.785625,0.847648,0.657614,1.15031,1.11814,1.07848,1.16949,1.11751,1.20777,0.75544,0.707832,0.723656,0.852625,0.909714,0.685156,0.556239,0.951072,0.68428,0.374139,1.08454,1.14501,1.32233,1.3066,-0.472862,1.12558,0.714784,1.2505,0.657472,1.1068,0.581936,1.32331,1.02371,0.817506,0.801496,0.602277,0.625548,1.05897,1.02737,0.748931,0.704855,0.749998,0.814551,0.639686,1.14483,0.965851,1.01787,1.09781,0.775814,1.33749,1.07067,0.710016,0.731583,0.824972,0.960782,0.719651,0.577839,0.963492,0.743913,0.451085,1.05222,1.1478,1.11743,1.22394,-0.443582,1.116,0.568518,1.25867,0.627879,1.08776,0.758958,1.27176,0.941323,1.20758,0.804068,0.546803,0.612224,
0.02,1.09183,1.05931,0.775288,0.727422,0.78577,0.847606,0.657583,1.15028,1.11707,1.07707,1.16769,1.11729,1.20921,0.763297,0.707561,0.723695,0.852684,0.909688,0.685182,0.556287,0.951039,0.684268,0.374182,1.0843,1.14455,1.32119,1.30458,-0.47274,1.12563,0.714708,1.25049,0.657429,1.10677,0.582023,1.32301,1.02238,0.81587,0.799424,0.601986,0.625389,1.05894,1.02735,0.748846,0.704831,0.749959,0.814648,0.639623,1.14479,0.965112,1.01359,1.09627,0.77443,1.33725,1.07013,0.70998,0.731531,0.824655,0.960777,0.719658,0.577861,0.963511,0.74393,0.451145,1.05174,1.14748,1.11647,1.22291,-0.443529,1.11403,0.568555,1.25868,0.627818,1.08769,0.758317,1.27122,0.940179,1.20692,0.80255,0.546427,0.612235,
0.025,1.09183,1.05929,0.775308,0.727432,0.785749,0.847806,0.657522,1.15024,1.11594,1.07576,1.16605,1.11759,1.20781,0.754727,0.707361,0.723732,0.852738,0.909666,0.685211,0.556335,0.951009,0.684259,0.374229,1.08423,1.14523,1.3203,1.30635,-0.472616,1.1258,0.714573,1.25046,0.657353,1.10673,0.58216,1.32287,1.0219,0.814305,0.801082,0.601757,0.625288,1.05892,1.02732,0.748762,0.704811,0.749931,0.814908,0.639532,1.14474,0.964603,1.00952,1.09473,0.773291,1.3364,1.06938,0.709933,0.731475,0.82441,0.960775,0.719667,0.577885,0.963533,0.743956,0.451207,1.05136,1.14802,1.11596,1.22315,-0.443472,1.11415,0.568616,1.25868,0.627732,1.08762,0.757934,1.27112,0.939393,1.20626,0.804218,0.546134,0.612263,
0.03,1.09181,1.05927,0.775274,0.727457,0.785826,0.847555,0.657458,1.1502,1.11516,1.07529,1.16514,1.11591,1.20942,0.763072,0.707219,0.723769,0.85279,0.909648,0.685242,0.556384,0.950985,0.684256,0.374284,1.08457,1.14398,1.32004,1.29603,-0.47249,1.12583,0.714402,1.25044,0.657272,1.1067,0.581601,1.32286,1.02229,0.81295,0.789331,0.601578,0.625235,1.0589,1.0273,0.748763,0.704804,0.749933,0.814744,0.63944,1.14469,0.964238,1.00571,1.09386,0.773072,1.3371,1.06976,0.709894,0.731432,0.824223,0.960777,0.719675,0.577913,0.963558,0.743996,0.451271,1.05147,1.14715,1.11551,1.22106,-0.443413,1.11434,0.568689,1.25868,0.627646,1.08755,0.756749,1.27138,0.938942,1.20556,0.792666,0.545915,0.612297,
0.035,1.0918,1.05924,0.775358,0.727489,0.785789,0.847703,0.657403,1.15017,1.11429,1.07441,1.16487,1.11661,1.20772,0.754168,0.707124,0.723805,0.852836,0.909636,0.685276,0.556434,0.950966,0.684258,0.374345,1.08472,1.14483,1.3202,1.30087,-0.47236,1.12596,0.714211,1.25043,0.657201,1.10667,0.581761,1.32293,1.02182,0.812318,0.795407,0.601441,0.625215,1.05888,1.02727,0.748807,0.704804,0.749933,0.814866,0.639363,1.14465,0.964104,1.00219,1.09344,0.773251,1.33695,1.06979,0.709866,0.731406,0.824086,0.960782,0.719688,0.577944,0.963585,0.744039,0.451339,1.05175,1.14782,1.11579,1.22179,-0.443351,1.11404,0.568763,1.25868,0.627574,1.08749,0.757195,1.27191,0.938795,1.206,0.798496,0.545761,0.612336,
0.04,1.09179,1.05922,0.775437,0.727525,0.785685,0.847964,0.657363,1.15014,1.11332,1.07371,1.16423,1.11765,1.20919,0.762871,0.707068,0.723838,0.85288,0.90962,0.685314,0.556485,0.950955,0.684267,0.374417,1.08454,1.14571,1.31991,1.30681,-0.472225,1.12618,0.714012,1.25041,0.657141,1.10666,0.581974,1.32305,1.02079,0.812061,0.801215,0.601338,0.62522,1.05887,1.02725,0.748819,0.704805,0.749914,0.81517,0.639304,1.14462,0.964072,0.999006,1.09308,0.772942,1.33733,1.06987,0.709856,0.731395,0.823991,0.960792,0.719702,0.577978,0.963614,0.744073,0.451408,1.05175,1.14836,1.1157,1.2237,-0.443286,1.11294,0.568834,1.25869,0.627522,1.08745,0.757642,1.27264,0.93879,1.20612,0.804201,0.545663,0.612377,
0.045,1.09176,1.05919,0.775429,0.727563,0.785713,0.847481,0.657277,1.1501,1.11305,1.07408,1.16425,1.11587,1.21057,0.763122,0.707043,0.723872,0.85292,0.909605,0.68535,0.556538,0.950951,0.684283,0.374497,1.08486,1.14325,1.32018,1.29097,-0.472086,1.1261,0.71376,1.25039,0.657037,1.1066,0.581261,1.32321,1.02162,0.811253,0.787784,0.601258,0.625243,1.05886,1.02722,0.748897,0.704819,0.749926,0.814929,0.63922,1.14456,0.964144,0.996169,1.09316,0.773282,1.33837,1.0706,0.709825,0.731353,0.82393,0.960805,0.71972,0.578016,0.963642,0.744116,0.45148,1.05209,1.1467,1.11567,1.22021,-0.443216,1.11328,0.568923,1.25868,0.627442,1.08738,0.756775,1.27348,0.939012,1.20571,0.790938,0.545614,0.612421,
