time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
-0,0.365071,0.0230421,0,0.000838557,0.0503248,0.0271198,0.00895776,0.0201215,
0.005,0.451675,0.0189023,0.0869603,0.0454226,0.00956965,0.0205148,0,0.0010989,
0.01,0.48524,0.0133665,0.0346812,0,0.00124786,0.0444858,0.00361991,0.0333644,
0.015,0.479689,0.00332781,0.00352673,0.0573078,0.0111276,0.0415666,0.00226436,0.0267495,
0.02,0.536038,0,0,0,0.0579188,0.0815611,0,0.0421362,
0.025,0.529601,0,0.0193527,0.0499877,0,0.0619614,0,0.00309792,
0.03,0.441126,0.0903409,0,0,0.0958963,0.0266232,0,0.0643821,
0.035,0.440399,0.000850444,0.0194676,0.0514891,0,0.0875675,0,0,
0.04,0.493948,0,0.0309261,0,0.00229998,0.118445,0.00513354,8.36058e-05,
0.045,0.395763,0.0608426,0.0131264,0.00338491,0.0924428,0.00954778,0,0.0875275,
0.05,0.490169,0,0.0222952,0.0369264,0,0.0787219,0.0124201,0,
0.055,0.464014,0.00182047,0.0664444,0.00222022,0.00511293,0.122436,0,0.0282287,
0.06,0.469876,0,0.0474113,0.0180667,0,0.0716678,0,0.0559583,
0.065,0.489914,0,0.0499899,0.0236643,0,0.10567,0.000374808,0.0370435,
0.07,0.480808,0,0.0193964,0.0423594,0.0126161,0.117146,0,0.0324454,
0.075,0.357032,0.150754,0,0,0.160802,0.0149679,0.000777918,0.0630339,
0.08,0.43221,0,0.0148042,0.0565412,0,0.101323,0.00606318,0,
0.085,0.430581,0,0.0238163,0.0257438,0,0.109201,0.00711912,0.0512911,
0.09,0.379376,0.0579528,0.0187853,0,0.0682587,0.0138113,0,0.0904314,
0.095,0.509277,0,0.0267794,0.0425624,0,0.087293,0.00132455,0.00312799,
0.1,0.459152,0,0.0377192,0,0.00906528,0.0931944,0,0.0411641,
0.105,0.47825,2.30348e-05,0.0370708,0,0.00474076,0.0283862,0.00220334,0.0583842,
0.11,0.390879,0.106347,0,0,0.0676741,0.0107424,0.000314956,0.078989,
0.115,0.399179,0,0.0223274,0.035315,0.0015534,0.0943704,0.0117937,0.0169681,
0.12,0.480292,0,0.0183835,0,0.0212286,0.124261,0,0.00966243,
0.125,0.523157,0.00124698,0.00319056,0,0.023776,0.0958823,0,0.0656893,
0.13,0.54206,0.00561754,0,0,0.00910587,0.10088,0,0.0405325,
0.135,0.528931,0,0,0,0.0216039,0.093707,0.00285676,0.0309638,
0.14,0.341529,0.101946,0.0004787,0,0.0551516,0.0518675,8.46676e-05,0.0446085,
0.145,0.436865,0.00577594,0.0152061,0.0156981,0.00709686,0.13395,0.00185725,0.00735157,
0.15,0.438343,0,0.0410885,0,0.011927,0.0848857,0.0108711,0.0275771,
0.155,0.488542,0.00151253,0.0264143,0.00753019,0.0270231,0.0541695,0,0.0606462,
0.16,0.520513,0.00444987,0.0163746,0.00704376,0.0186818,0.0635976,0,0.0471702,
0.165,0.510463,0.00935656,0,0.0210689,0.0320428,0.0659578,0,0.0557023,
0.17,0.48322,0.00315393,0.000123996,0.00316847,0.0219566,0.0746561,0,0.0832894,
0.175,0.432903,0.012394,0.0204895,0,0.0207971,0.081641,0.000493241,0.0573815,
0.18,0.358523,0.014392,0.0314358,0,0.00935737,0.0695874,0,0.0563759,
0.185,0.331808,0,0.0360329,0,0.0117411,0.0475558,0,0.0710796,
0.19,0.362601,0,0.0191508,0,0.0157667,0.0352942,0,0.0601661,
0.195,0.399667,0,0.0178698,0.0170472,0.0137891,0.0257421,0,0.0533993,
0.2,0.403627,0.00599594,0.00361757,0.0159118,0.00686461,0.0482514,0.00239923,0.0502761,
0.205,0.379343,0.00295981,0.018003,0.011507,0,0.0687012,0.00270391,0.0711242,
