time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
-0,0.127059,2.8026e-45,1.4013e-45,0.00654094,0.0803147,0.0644599,2.8026e-45,0.0565497,
0.005,0.127059,2.8026e-45,1.4013e-45,0.00654094,0.0803147,0.0644599,2.8026e-45,0.0565497,
0.01,0.127059,2.8026e-45,1.4013e-45,0.00654094,0.0803147,0.0644599,2.8026e-45,0.0565497,
0.015,0.127059,2.8026e-45,1.4013e-45,0.00654094,0.0803147,0.0644599,2.8026e-45,0.0565497,
0.02,0.125458,2.8026e-45,2.8026e-45,0.00819595,0.0760955,0.0676575,4.2039e-45,0.0594505,
0.025,0.122785,4.2039e-45,2.8026e-45,0.00977376,0.0723554,0.0703319,9.80909e-45,0.0616797,
0.03,0.11801,4.2039e-45,2.8026e-45,0.00951315,0.0702164,0.0716591,0.00366835,0.0636993,
0.035,0.113302,5.60519e-45,4.2039e-45,0.00956294,0.0684678,0.0729152,0.00523602,0.0650986,
0.04,0.108372,8.40779e-45,4.2039e-45,0.00903813,0.0676587,0.0736452,0.0066506,0.0661212,
0.045,0.101053,1.26117e-44,5.60519e-45,0.0081156,0.0648351,0.0762859,0.00993347,0.0697779,
0.05,0.0932995,2.86107e-16,9.80909e-45,0.00634185,0.063968,0.0775479,0.0127282,0.0721533,
0.055,0.0836029,0.0148137,3.09267e-42,0.00376659,0.063841,0.0738506,0.0109721,0.0711046,
0.06,0.0763201,0.0185721,3.3411e-25,0.000748373,0.0658404,0.07179,0.0118204,0.0706165,
0.065,0.0709025,0.0221103,3.13995e-17,8.37409e-08,0.066795,0.0690855,0.0121277,0.0685918,
0.07,0.0682571,0.0251433,1.92515e-10,7.01331e-17,0.0675333,0.0659578,0.0120914,0.0658517,
0.075,0.0691544,0.0272669,1.23304e-07,4.13662e-29,0.0683402,0.0627262,0.0118844,0.0629628,
0.08,0.0742264,0.0280762,8.99195e-09,1.03161e-39,0.0689541,0.0597996,0.0116296,0.060234,
0.085,0.0838766,0.027248,2.02547e-13,1.54143e-44,0.0691462,0.0575442,0.0114404,0.0579517,
0.09,0.0982434,0.0245921,6.10368e-20,4.69435e-43,0.0687027,0.0562889,0.0114108,0.0563639,
0.095,0.117135,0.0200239,1.37074e-26,6.4505e-32,0.0674875,0.056278,0.0115921,0.055666,
0.1,0.141864,1.69557e-43,1.7532e-26,9.575e-15,0.0664584,0.0609847,0.015723,0.0579926,
0.105,0.1665,4.2039e-45,2.58966e-13,0.00142753,0.0620478,0.0617002,0.013921,0.0576252,
0.11,0.193051,2.8026e-45,0.00477251,0.013819,0.0468706,0.0630004,0.0106669,0.054615,
0.115,0.218847,2.8026e-45,0.00671092,0.0271083,0.0318605,0.0655404,0.00747271,0.0516354,
0.12,0.244044,1.4013e-45,0.0143162,0.0544157,6.1793e-10,0.0691808,1.09006e-21,0.045091,
0.125,0.261416,1.4013e-45,0.0118725,0.056035,7.00649e-45,0.0716975,8.40779e-45,0.0449677,
0.13,0.27283,1.4013e-45,0.009793,0.057724,4.2039e-45,0.0741335,5.60519e-45,0.0445117,
0.135,0.277003,1.4013e-45,5.60519e-45,0.0612454,4.2039e-45,0.0783504,4.2039e-45,0.043194,
0.14,0.274388,1.4013e-45,5.60519e-45,0.06243,2.8026e-45,0.0798036,4.2039e-45,0.0420001,
0.145,0.264615,1.4013e-45,5.60519e-45,0.0633969,4.2039e-45,0.0808901,4.2039e-45,0.0404264,
0.15,0.248309,1.4013e-45,5.60519e-45,0.0639794,4.2039e-45,0.0816303,4.2039e-45,0.0386009,
0.155,0.226629,1.4013e-45,6.61114e-40,0.0640721,5.60519e-45,0.0821343,5.60519e-45,0.0367312,
0.16,0.201566,2.8026e-45,0.00737838,0.0619888,9.80909e-45,0.0807436,9.80909e-45,0.0355021,
0.165,0.174224,2.8026e-45,0.00816528,0.059353,0.00209946,0.0809457,0.000560054,0.0348588,
0.17,0.14431,5.60519e-45,1.26853e-09,0.0359806,0.029191,0.0806352,0.00791407,0.0405303,
0.175,0.116409,0.0168547,1.96182e-44,0.0240257,0.0404068,0.0767013,0.00727997,0.0420403,
0.18,0.0935702,0.028637,8.40779e-45,0.0133145,0.0509543,0.0752962,0.00831427,0.0456887,
0.185,0.076403,0.0386819,5.60519e-45,0.00486501,0.059664,0.0761872,0.010012,0.05101,
0.19,0.0654367,0.0464041,5.60519e-45,0.000276709,0.0651698,0.0802188,0.0124164,0.0578272,
0.195,0.0606206,0.0513688,4.2039e-45,1.14925e-05,0.0669553,0.0881093,0.0156196,0.0661306,
0.2,0.0614061,0.0533326,4.2039e-45,0.000506897,0.0676301,0.100129,0.0199414,0.0768982,
0.205,0.0671183,0.0522596,4.2039e-45,0.00552078,0.0642628,0.116912,0.0251666,0.0886561,
0.21,0.0767291,0.0483314,4.2039e-45,0.0146019,0.0572224,0.138572,0.0312818,0.100836,
0.215,0.0889428,0.0419565,5.60519e-45,0.0263667,0.0476242,0.164777,0.0382525,0.112823,
0.22,0.102332,0.0337619,5.60519e-45,0.0397252,0.0363752,0.194735,0.045938,0.123729,
0.225,0.115593,0.024579,5.60519e-45,0.0535609,0.024363,0.22716,0.0540186,0.13271,
0.23,0.130214,4.61736e-05,4.2039e-45,0.0781686,2.12766e-26,0.265225,0.0656135,0.138397,
0.235,0.139014,1.11615e-23,5.60519e-45,0.079823,1.4013e-44,0.294071,0.0710011,0.143004,
0.24,0.145718,5.86188e-37,5.60519e-45,0.0804355,9.80909e-45,0.32042,0.0753809,0.144234,
0.245,0.149811,3.92364e-44,5.60519e-45,0.0801137,8.40779e-45,0.343244,0.078545,0.14209,
0.25,0.150809,3.08286e-44,7.00649e-45,0.0791293,8.40779e-45,0.361773,0.0804619,0.13677,
0.255,0.148628,3.22299e-44,8.40779e-45,0.0778054,9.80909e-45,0.375286,0.0811796,0.128726,
0.26,0.143728,8.15556e-43,1.26117e-44,0.0764656,2.10195e-44,0.382993,0.0807659,0.118703,
0.265,0.137096,5.80348e-34,2.52234e-44,0.0753928,8.29263e-26,0.384184,0.0792873,0.107687,
0.27,0.129521,1.58264e-24,1.54395e-41,0.0605192,0.0169353,0.377255,0.0775361,0.100403,
0.275,0.122775,8.20684e-14,2.8026e-44,0.0500491,0.0294125,0.364598,0.0746943,0.0929953,
0.28,0.117288,0.00182304,2.10195e-44,0.0404052,0.0416787,0.346886,0.0707262,0.0866557,
0.285,0.112295,0.0137172,1.68156e-44,0.0324456,0.052184,0.32415,0.0636935,0.0801198,
0.29,0.110799,0.0157628,1.4013e-44,0.0264421,0.0618385,0.30323,0.0596707,0.0762217,
0.295,0.11184,0.0160788,1.4013e-44,0.0226241,0.0694745,0.283621,0.0568338,0.0734334,
0.3,0.115377,0.0146927,1.26117e-44,0.0209103,0.0747415,0.266626,0.0555276,0.0714376,
0.305,0.122479,4.62511e-06,1.4013e-44,0.0209887,0.0783671,0.25644,0.0592592,0.071668,
0.31,0.128278,6.40048e-18,1.82169e-44,0.0225808,0.0783377,0.247586,0.0605325,0.0696438,
0.315,0.133545,9.23379e-31,5.60519e-44,0.0252686,0.0760057,0.245295,0.0635732,0.0673534,
0.32,0.136849,7.09735e-38,4.48659e-30,0.0286914,0.0717893,0.250885,0.0684732,0.0647236,
0.325,0.136938,4.44634e-39,1.07866e-15,0.032506,0.0662123,0.264881,0.0752108,0.0618834,
