time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,piri_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,piri_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,quad_fem_r,obt_internus1_r,obt_internus2_r,obt_internus3_r,obt_externus1_r,obt_externus2_r,obt_externus3_r,gemelli_sup_r,gemelli_inf_r,pect_r,quad_fem_l,obt_internus1_l,obt_internus2_l,obt_internus3_l,obt_externus1_l,obt_externus2_l,obt_externus3_l,gemelli_sup_l,gemelli_inf_l,pect_l,
0.175,199.946,0,3.22814,0,12.7224,171.982,0.0184071,269.124,0,0,0,0,0,1.48451,587.611,1112.4,750.624,6.37993,17.3172,2.68752,0.269651,31.3389,18.0272,16.7161,819.34,18.861,62.0964,0,1974.5,120.502,324.368,0.350333,0,0,79.3268,0,0,0,0,1106.01,52.6381,52.6452,1.03565,0,6.97771,20.9709,0,0.535409,0,0,0,0,0.277398,1.3855,106.841,22.535,1.68101,0,0,0,32.1132,2.3477,0,0.0110153,1.92693,0,0,0,8.04303,2.59899,917.479,0.185749,0,1.81018,0,0,0.00530954,0,0,0,4.59383,19.1674,27.0987,2.41288,116.138,78.5818,98.4504,2.31945,6.44266,126.218,10.1927,0.0706379,0,0,13.4724,15.3065,12.6981,0.770938,8.0027,38.218,
0.18,214.838,0,3.23353,0,12.4155,235.304,0.00568927,321.928,0,0,0,0,0,1.30277,588.206,1368.57,822.872,6.40178,17.38,2.79033,0.587978,31.2006,18.0357,19.7026,840.111,20.8481,61.6854,0,2023.08,162.925,333.698,0.314294,0,0,90.7821,0,0,0,0,1215.28,66.1982,51.7374,1.32106,0,9.0827,22.6695,0,0.694439,0,0,0,0,0.233906,1.23567,106.726,22.1278,1.90669,0,0,0,32.0359,2.43906,0,0.0127147,25.8889,0,0,0,19.9947,2.90834,917.443,0.141683,0,1.58168,0,0,0,0,0,0,0.664826,19.2852,27.832,2.38011,151.7,127.616,127.461,0,0,148.982,6.80147,0.0836493,0.0179304,0,18.1491,19.3622,16.9526,0.798873,8.04141,45.1215,
0.185,288.154,14.4374,4.00448,0,19.4647,379.122,0,270.288,3.63542,0.646495,0,0,0,0,478.289,1246.94,767.852,0.426009,13.7013,0,5.92632,25.8789,0.74499,19.106,865.489,25.1616,70.2386,0,2126.01,313.717,337.086,0,0,21.0608,104.282,6.62019,0,32.6366,87.109,1536.01,78.4676,52.8521,1.71639,0,11.7929,22.4651,0,0,2.11497,1.71471,0,0,0,0.218227,72.7542,15.5676,0.946349,0,0,0,30.1455,0.278948,0,0.00873847,30.8424,0,0,0,29.621,38.3667,920.724,0,0,0,0.891248,6.97616,0,38.7296,56.1713,48.7872,0.0999893,11.2044,16.0345,0.931242,191.372,128.546,167.608,0,0,200.621,5.07384,0,0,0,19.1017,20.9275,18.2891,0,5.60285,42.9436,
0.19,291.463,17.4462,4.04211,0,19.3594,468.338,0,229.91,1.43693,0.540323,0,0,0,0,428.483,1234.9,729.099,0,2.18271,0,3.41286,18.5359,0,17.979,828.375,28.8069,77.6751,0,2080.99,412.121,342.226,0,0,0,114.338,6.22682,0,36.9438,101.706,1653.96,77.6087,44.1991,1.67097,0,11.2993,17.9747,0,0,3.11888,2.06998,0,0,0,0,86.0223,3.83292,0.566742,0,0,0,31.7426,0,0,0,65.6926,0,0,0,40.4004,66.4594,923.11,0,0,0,0.0332259,10.2089,0,46.0189,77.9983,61.0953,0,4.86704,11.4951,0.18348,197.812,128.48,175.084,0,0,201.572,7.02226,0,0,0,20.4073,23.4976,19.4889,0,3.46635,41.2105,
0.195,273.536,20.8246,3.86185,0,18.2893,520.086,0,194.665,3.55216,1.06567,0,0,0,0,401.7,1224.57,687.129,0,0,0,5.00355,15.5909,0,16.2228,811.021,33.0782,77.6199,0,2019.26,484.008,347.061,0,7.63122,0,122.6,11.7798,0,47.9252,133.246,1651.98,78.9873,38.5488,2.02446,0.448304,12.2403,17.5839,0,0,4.90252,3.42803,0,0,0,0,85.9751,27.9856,0.648031,0,0,0,27.8994,0,0,0,153.237,0,0,0,79.8908,83.1211,925.222,0,0,0,0.0478588,14.6957,0,59.301,117.834,84.6738,0,10.5291,10.7812,0,198.758,127.366,171.515,0,0,189.728,9.19386,0,0,0,21.4301,25.5514,20.3262,0,2.61274,38.567,
0.2,252.431,20.9258,2.48572,0,17.5765,539.823,0,164.591,5.38644,1.42667,0,0,0,0,391.162,1218.67,639.304,0,0,0,1.9083,11.8311,0,14.102,804.465,34.7003,68.7261,0,1970.09,530.742,352.085,0,0,0,129.789,15.154,0,50.0751,139.832,1603.11,79.6812,35.5897,2.74548,0.0622781,13.7669,18.8683,0,0,5.87584,4.18039,0,0,0,0,85.6541,20.3958,0.925482,0,0,0,15.2446,0,0,0,264.627,0,0,0,147.394,93.5014,926.973,0,0,0,0.029763,16.7517,0,65.8065,140.702,96.7369,0,8.69719,17.7448,0,197.801,125.177,162.782,0,0,175.47,11.6961,0,0,0,21.437,27.2613,20.993,0,2.18059,35.6051,
0.205,229.266,19.7276,0.674577,0,15.9257,536.766,0,140.845,6.57242,1.62253,0,0,0,0,387.495,1210.57,586.462,0,0,0,1.76926,10.462,0,11.7262,795.915,35.5143,59.3147,0,1918.81,555.178,357.535,0,0,0,136.559,16.89,0,48.5227,135.721,1545.93,79.4304,30.2436,3.91895,0.328702,15.7869,21.2567,0,0,6.45631,4.57565,0,0,0,0,84.7525,18.2186,0.904253,0,0,0,26.0343,0,0,0,369.257,0,0,0,235.45,100.868,928.253,0,0,0,0,17.8382,0,70.2691,155.952,104.669,0,9.32741,8.50496,0,196.045,121.919,151.666,0,0,161.155,14.6033,0,0,0,21.4208,28.7447,21.5679,0,2.03533,32.0707,
0.21,204.115,17.8109,0.534056,0,13.8829,515.535,0,123.447,7.18656,1.7109,0,0,0,0,385.432,1196.81,535.998,0,0,0,1.86613,12.2654,0,9.16209,772.368,39.5752,60.2013,0,1838.62,565.016,363.675,0,0,0,143.369,17.6417,0,45.2337,126.544,1490.09,79.3937,26.9731,5.52097,1.21845,18.1846,24.6633,0,0,6.85562,4.80165,0,0,0,0,83.4554,19.1563,2.51913,0,0,0,19.8541,0,0,0.253057,458.877,0,0,0,336.531,106.948,928.923,0,0,0,0,18.5809,0,73.9014,167.788,110.904,0,8.72991,43.2712,0,193.382,117.63,139.455,0,0,147.192,17.9637,0,0,0,20.982,30.0815,22.1438,0,1.97312,28.5721,
0.215,176.319,15.3722,6.32853,0,3.66812,478.239,0,111.342,7.39977,1.7396,0,0,0,0,382.731,1176.86,487.819,0,0,0,10.1188,13.8096,0,5.95597,714.745,43.7743,63.093,0,1686.76,567.119,370.509,0,0,0,150.361,17.8337,0,41.0266,114.73,1434.27,76.2535,26.7618,7.47938,3.04648,20.6985,28.7896,0,0,7.17019,4.95238,0,0,0,0,82.0174,18.3774,3.99228,0,0,0,12.1702,0,0,0.201928,539.889,0,0,0,446.914,112.923,928.79,0,0,0,0,19.2134,0,77.424,179.044,116.857,0,4.02216,13.8677,0,189.957,112.368,126.474,0,0,132.226,21.779,0,0,0,20.4631,31.2948,17.2049,0,1.83897,25.2542,
0.22,146.925,12.5378,5.15189,0,13.2487,427.502,0,103.497,7.34253,1.73423,0,0,0,0,377.838,1150.64,431.666,2.4599,19.9933,0,36.5844,15.1015,2.64004,3.89477,619.214,56.0164,78.717,0,1452.89,565.081,378.033,0,0,0,157.732,17.7134,0,5.12534,101.509,1376.56,74.6931,29.8592,9.77303,5.47997,23.4697,32.9614,0,0,7.44543,5.07417,0,0,0,0,80.6851,18.9394,5.51484,0,0,0,3.27437,0,0,0.648941,612.08,0,0,0,558.363,120.001,927.599,0,0,0,0,19.8441,0,81.3615,191.387,123.233,0,29.8489,35.6355,0,184.094,106.303,113.308,0,0,115.749,26.0238,0,0,0,19.7979,32.3896,27.4563,0,1.69918,22.6795,
