time,hip_flexion_r,hip_flexion_r_id,hip_adduction_r,hip_adduction_r_id,hip_rotation_r,hip_rotation_r_id,knee_angle_r,knee_angle_r_id,ankle_angle_r,ankle_angle_r_id,hip_flexion_l,hip_flexion_l_id,hip_adduction_l,hip_adduction_l_id,hip_rotation_l,hip_rotation_l_id,knee_angle_l,knee_angle_l_id,ankle_angle_l,ankle_angle_l_id,
0.29,-41.2539,-44.1115,-62.0388,-36.1612,13.123,13.4717,22.1342,78.8975,-2.58332,19.24,27.5641,3.27395,19.9364,22.5353,-5.87414,-10.3354,32.2629,-9.00588,0.720917,1.75101,
0.295,-57.6901,-32.202,-63.8634,-35.7838,13.3187,12.1295,19.9189,78.7663,-3.1622,16.0497,20.3648,-6.83435,21.8668,21.6751,-5.51386,-9.24136,31.3049,-10.7025,0.589498,1.56175,
0.3,-51.6956,-20.2468,-64.9134,-37.5236,14.1885,10.8853,18.1858,78.5889,-4.09223,12.4415,12.6027,-14.5592,24.4609,19.5968,-4.1858,-7.7741,29.369,-11.29,0.49587,1.43206,
0.305,-51.1978,-8.99096,-66.0359,-41.0892,15.1316,9.80445,16.9598,78.2786,-5.14725,8.54228,3.92233,-19.5013,26.1187,16.5056,-2.7651,-6.09311,26.9874,-10.7256,0.316939,1.37498,
0.31,-45.2538,1.03204,-66.7974,-46.1283,16.9549,8.91181,17.7858,77.7812,-6.18155,4.48935,-4.50542,-21.592,26.7143,12.6633,-0.97266,-4.36917,24.5571,-9.08735,0.213433,1.39372,
0.315,-42.4669,9.38825,-68.763,-52.1395,20.1977,8.19774,15.8372,77.0014,-7.09333,0.416244,-11.4498,-21.0586,23.0851,8.35967,0.469595,-2.75884,22.1263,-6.55656,0.0438506,1.48189,
0.32,-40.6051,15.7772,-70.4214,-58.4406,22.0333,7.6244,15.7417,75.7875,-7.82023,-3.56918,-27.741,-18.3478,45.703,3.88202,4.70718,-1.38505,19.8383,-3.38651,-1.31099,1.62526,
0.325,-38.7919,19.9801,-73.5267,-64.2321,23.8181,7.15214,15.7882,73.9286,-8.37969,-7.39186,-25.8659,-13.9647,21.5508,-0.590784,4.3258,-0.317313,17.979,0.164776,-0.427098,1.8087,
0.33,-36.9815,21.891,-77.5092,-68.8634,26.3447,6.76334,15.8514,71.2489,-8.74453,-10.999,-30.6199,-8.57305,20.8054,-4.77448,6.16171,0.402845,13.6087,3.77994,-1.14734,2.00704,
0.335,-34.3245,21.6011,-83.6802,-72.0579,30.57,6.45824,15.8096,67.7029,-8.93657,-14.3627,-39.5271,-2.76605,22.4247,-8.45413,6.30825,0.770833,16.7145,7.18536,-2.64717,2.19666,
