name,r,a,s
bflh_r-P2,144.51361320851723,-53.456262313566995,281.70713645668394
bflh_r-P3,148.78110115322184,-46.72765946783192,267.4511588008142
bfsh_r-P2,145.21008805580263,-45.05494778864883,285.072897498975
edl_r-P1,141.02678326883105,-33.08890633801165,202.7396888658811
edl_r-P2,139.28213357831694,-18.365103584747928,-62.34057670879811
ehl_r-P1,137.78942317609304,-34.602891981330544,164.5228405370308
ehl_r-P2,138.82503181134638,-28.87889188218194,27.142359236826056
ehl_r-P3,130.81320729431644,-5.703168139691266,-54.17418105641443
fdl_r-P1,124.48314778775323,-11.722580375928027,136.61156928417563
fdl_r-P2,94.38088895204316,-31.84640677613315,-45.93624289562008
fhl_r-P1,121.01144198377278,-57.53431805902481,105.58560884366351
fhl_r-P2,93.35156986791512,-40.85809252460419,-48.614013733625846
grac_r-P2,96.89044483861038,8.577080648367495,270.4599370200897
grac_r-P3,124.06218533685364,14.772564820308519,246.8173450469808
perbrev_r-P1,127.09256347676326,-59.14671601476679,67.72848798167392
perbrev_r-P2,112.40522380266309,-71.81497111012986,-73.90902154316329
perbrev_r-P3,117.45198117539516,-67.81330178327455,-85.2343949721251
perlong_r-P1,143.32817131591582,-44.82740778946234,181.8600438881842
perlong_r-P2,113.09411190269968,-69.06645784874571,-74.6438000826038
perlong_r-P3,117.32435215436698,-65.67603901245711,-86.10471461742613
recfem_r-P5,161.77556585046372,30.946823351524714,251.396188884105
sart_r-P3,85.69318094167373,7.909489924950357,278.8008366678682
sart_r-P4,101.27011606889047,7.681988774508896,257.8271846723571
sart_r-P5,144.60361000473637,14.089277602244605,234.9315364813597
semimem_r-P2,99.52589714330418,-6.062589257234558,277.5365837759013
semiten_r-P2,93.08528632089212,-8.03531739443643,268.0726193913401
semiten_r-P3,127.50790447088993,11.073471727779081,239.28613832004422
soleus_r-P1,139.27503121611934,-14.931978313588157,225.71993032554963
tfl_r-P4,177.86608381209084,-12.186194390366596,274.0791060043729
tibant_r-P1,159.24761595683208,-4.050514916904498,185.71887611551512
tibant_r-P2,157.0540709871761,0.8409520470689906,126.52868619637859
tibant_r-P3,124.63703369655782,4.300230725623589,-49.88508122355046
tibpost_r-P1,139.45607746568749,-16.68710127329251,187.96310033359012
tibpost_r-P2,91.14155219459492,-27.33772579335372,-46.505950551331885
vasint_r-P5,162.57306352199942,30.247651197810306,251.3033529201142
vaslat_r-P5,166.81814501352375,26.73960054492221,251.0485809115746
vasmed_r-P5,155.4499498405301,34.95197122800822,251.09668470709855
