name,r,a,s
addbrev_r-P1,13.493445502940126,2.8601913861796473,682.6942297664106
addlong_r-P1,17.417594701579223,13.58782600795332,685.6390862064583
addmagDist_r-P1,41.73128422485131,-49.745055546808224,653.2263603188064
addmagIsch_r-P1,46.84883144600327,-64.96292845506044,650.7825637461669
addmagMid_r-P1,27.68294792135742,-28.940646967471427,659.7016039286214
addmagProx_r-P1,11.371309729869319,-8.173524046367397,671.2767460679316
bflh_r-P1,70.15635335910773,-78.22045597563614,663.8889838135783
glmax1_r-P1,60.10370676752998,-87.63957427034349,828.9120567989172
glmax1_r-P2,80.5181168795797,-95.4237550567195,778.2933334078224
glmax2_r-P1,47.83448839659987,-99.74441701563048,810.7000059000426
glmax2_r-P2,86.71524609792911,-105.51480890988923,737.568463865792
glmax3_r-P1,6.309566743605497,-106.14434151309781,738.589322592677
glmax3_r-P2,54.86701653136752,-102.48314689439806,655.4642112027235
glmed1_r-P1,118.87558539333668,-12.792594362560655,813.6417463343978
glmed2_r-P1,70.96557637252984,-50.372475685766375,818.1557095722649
glmed3_r-P1,52.58864644307607,-84.00315707670329,791.1124052707551
glmin1_r-P1,106.32404053492665,-14.431590237778874,776.912864058073
glmin2_r-P1,100.10875776613746,-29.68018159474781,779.498946117918
glmin3_r-P1,81.75566690181843,-47.076394406445324,778.7175117177524
grac_r-P1,23.12691715756322,-24.073078022083887,650.7320908801304
iliacus_r-P1,87.61880273902933,-27.437283849910838,816.0664489650513
iliacus_r-P2,78.24215970888854,14.264891179121127,727.1210486835745
piri_r-P1,10.638812298489478,-70.50497919761956,784.0724153295658
piri_r-P2,59.58763876367987,-71.37547366267638,764.4955337867208
psoas_r-P1,39.496334487952936,-20.877257369688213,825.0510922352266
psoas_r-P2,68.71722254348369,5.987592240333216,717.3589087218298
recfem_r-P1,96.00786875857749,6.684831869051181,748.453387725191
sart_r-P1,104.26357036745682,12.290734488471033,770.5395633501643
semimem_r-P1,72.09145562866797,-72.56459852917266,669.7970591587571
semiten_r-P1,61.86530183165254,-78.55308646677778,656.3250475092394
tfl_r-P1,123.24330651180709,0.5900241781823696,808.8431315054206
addbrev_l-P1,-19.923599829781885,3.4151386175138705,683.3080454797864
addlong_l-P1,-23.25475965734373,14.137726236605301,686.349990047649
addmagDist_l-P1,-47.49097089024006,-46.96992692887046,654.8541112692059
addmagIsch_l-P1,-52.073453387515976,-62.40905665166724,652.0201328359306
addmagMid_l-P1,-34.16050279847644,-26.988973569602514,661.0270751065469
addmagProx_l-P1,-18.186629185058344,-7.46203953568941,671.871623089988
bflh_l-P1,-74.56921635207223,-76.24773848374747,664.6159783063272
glmax1_l-P1,-63.96213384413787,-87.68535505356246,830.4563804449195
glmax1_l-P2,-83.93331392128354,-97.06884464810378,779.6546029532693
glmax2_l-P1,-51.143838807106,-99.96550849726374,812.1927015963888
glmax2_l-P2,-90.2468988535514,-107.11992318315862,738.3030483884401
glmax3_l-P1,-11.788146418584898,-106.67178946932819,738.6745845533043
glmax3_l-P2,-58.600958374095505,-101.12092158458002,655.6324179492458
glmed1_l-P1,-120.25118342352718,-13.682930647849984,814.3708016233966
glmed2_l-P1,-75.71976887595909,-51.21843915767396,819.4874888601247
glmed3_l-P1,-57.08449068055987,-85.17180744846156,792.4886327219115
glmin1_l-P1,-109.47068389801662,-15.634526673586896,778.6540395536415
glmin2_l-P1,-103.7616844129506,-31.051986897085996,781.2758164495143
glmin3_l-P1,-86.418274641876,-48.69076071682026,780.3972615995108
grac_l-P1,-29.48412170301841,-22.2304239620342,651.9395067216036
iliacus_l-P1,-91.40610317730626,-28.565765792427097,817.1844292444692
iliacus_l-P2,-82.83821044747108,14.295693590499596,729.3281276288338
piri_l-P1,-16.953814313789206,-70.90650539349184,784.4980232781813
piri_l-P2,-65.10492971207789,-73.4378174815964,765.7205086736622
psoas_l-P1,-46.89370655349153,-21.342445139917697,825.5858010958168
psoas_l-P2,-73.80863513960134,6.492256213978829,719.4212847050328
recfem_l-P1,-100.07273023197352,5.846177210917919,750.7981716829867
sart_l-P1,-106.90198329652642,11.362485548503644,772.0011465172362
semimem_l-P1,-76.72219258166068,-70.71373890775367,670.6413239242339
semiten_l-P1,-66.36305761767778,-76.36045171084406,657.0986355509035
tfl_l-P1,-124.00744229665865,-0.0839682332569012,809.2848165863292
