time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.075,1,1,0.660565,0.643692,0.748563,0.749583,0.107473,0.112634,0.000813615,0.00434566,0.168409,0.256365,0.193076,0.459456,0.0126858,0.00963629,0.00654024,0.450885,0.4293,0.310637,0.519042,0.375756,0.391406,0.55918,0.888494,0.368875,0.36776,1,0.121142,0.822919,0.179525,0.178094,0.275459,0.788956,0.601064,0.181283,-0,-0,-0,0.285453,0.251705,0.358824,0.254431,0.152202,0.352844,0.330216,0.254428,0.228763,0.170362,0.146475,0.151017,0.122537,0.153753,0.962349,0.849914,0.924367,0.610656,0.521385,0.768932,0.865448,0.543815,0.455252,0.330842,0.573736,0.150085,0.147471,0.385053,0.170211,0.557788,0.418616,0.353152,0.1563,0.382021,0.415094,0.157199,0.15737,0.515246,0.411617,0.0175526,
2.08,1,1,0.648164,0.641963,0.727653,0.730205,0.150667,0.160464,0.000850828,0.00433572,0.221509,0.33331,0.240374,0.648283,0.017284,0.0126739,0.00646439,0.546677,0.407835,0.292809,0.656437,0.430099,0.369855,0.613347,0.888892,0.482002,0.486295,1,0.120835,1,0.250954,0.246959,0.319163,1,0.792973,0.225224,-0,-0,-0,0.279102,0.262058,0.457147,0.29054,0.146829,0.342963,0.319631,0.249426,0.257799,0.173997,0.146497,0.150958,0.119775,0.148907,0.958974,0.845372,0.920358,0.705651,0.611256,0.762915,0.938925,0.644906,0.548131,0.324089,0.654898,0.150022,0.147398,0.381713,0.164016,0.54056,0.484512,0.356334,0.152714,0.472317,0.501811,0.157111,0.196331,0.607701,0.527888,0.0178599,
2.085,1,1,0.643394,0.641724,0.696493,0.69616,0.187774,0.203246,0.000825455,0.0042604,0.259735,0.386944,0.266928,0.813141,0.0209439,0.0148316,0.00613569,0.590657,0.368016,0.2627,0.738984,0.440414,0.330646,0.611038,0.89303,0.562832,0.574004,1,0.1208,1,0.311829,0.304436,0.332161,1,0.930845,0.250098,-0,-0,-0,0.268836,0.253133,0.524408,0.299988,0.14137,0.328553,0.307977,0.242113,0.263124,0.165469,0.138075,0.142068,0.117212,0.140275,0.958048,0.843978,0.919195,0.754886,0.658776,0.760118,0.970673,0.702276,0.602256,0.315119,0.691773,0.141166,0.138666,0.361067,0.157348,0.511419,0.513469,0.340025,0.148805,0.529372,0.551863,0.147795,0.219116,0.653477,0.610913,0.0154094,
2.09,1,1,0.642082,0.641724,0.675266,0.671476,0.21945,0.241395,0.00119251,0.00446733,0.286133,0.422543,0.278926,0.956356,0.0238057,0.0162897,0.00584914,0.597523,0.273216,0.19783,0.779685,0.422215,0.24053,0.584408,0.902768,0.618624,0.637199,1,0.120798,1,0.363344,0.351956,0.327868,1,1,0.261015,-0,-0,-0,0.251077,0.237149,0.569785,0.294145,0.134481,0.301601,0.293776,0.232375,0.255546,0.153247,0.127834,0.13101,0.113338,0.130977,0.959511,0.845932,0.920908,0.7793,0.68188,0.760539,0.985276,0.734356,0.632634,0.301423,0.703736,0.130128,0.127745,0.333722,0.148928,0.447279,0.520722,0.317945,0.141901,0.564664,0.57882,0.136127,0.229985,0.670248,0.671235,0.0129306,
2.095,1,1,0.660208,0.665633,0.673211,0.666289,0.246231,0.275292,0.00322909,0.0058836,0.303231,0.444277,0.280071,1,0.0260062,0.0172213,0.0060177,0.579769,0.2161,0.153649,0.789712,0.388394,0.187858,0.551989,0.931999,0.655014,0.680927,1,0.146346,1,0.40657,0.390711,0.312187,1,1,0.262053,0.00092448,-0,0.00184832,0.247329,0.221881,0.599397,0.280797,0.13321,0.291126,0.290107,0.23894,0.242357,0.142779,0.120243,0.122536,0.115344,0.125774,0.9703,0.864744,0.935459,0.789027,0.689978,0.779238,0.991585,0.750798,0.647713,0.30336,0.700589,0.121638,0.1193,0.310671,0.145431,0.409336,0.514986,0.301695,0.142611,0.585183,0.590669,0.127065,0.232288,0.668508,0.715638,0.0122401,
2.1,1,1,0.67875,0.684295,0.681405,0.67243,0.268651,0.305293,0.00790272,0.00913995,0.312968,0.455188,0.273347,1,0.0276824,0.0177936,0.00708807,0.544597,0.116503,0.0906869,0.776671,0.34449,0.100023,0.522377,0.955855,0.676082,0.708917,1,0.17783,1,0.442344,0.421774,0.28953,1,1,0.255811,0.0026778,-0,0.00536609,0.244656,0.209318,0.617302,0.264157,0.132747,0.279453,0.289346,0.256485,0.227308,0.134536,0.114966,0.116241,0.117928,0.122477,0.982215,0.887909,0.952205,0.789241,0.688193,0.803506,0.993177,0.756843,0.652346,0.310142,0.687099,0.115287,0.112918,0.289925,0.14124,0.356779,0.501061,0.294378,0.142633,0.595178,0.592141,0.120136,0.228191,0.654009,0.748574,0.0151451,
2.105,1,1,0.690079,0.693358,0.691024,0.681135,0.287225,0.331726,0.00721428,0.0091863,0.316991,0.457921,0.261148,1,0.0289635,0.0181598,0.00920354,0.501067,0.12358,0.0844264,0.748635,0.299863,0.105414,0.498728,0.976828,0.685333,0.724475,1,0.212308,1,0.47156,0.44622,0.262998,1,1,0.244998,0.00439925,-0,0.00876461,0.24801,0.200727,0.62642,0.247344,0.135271,0.281567,0.293442,0.260805,0.212976,0.129569,0.112565,0.113084,0.121296,0.12231,0.988955,0.898837,0.961216,0.783011,0.67976,0.816105,0.991696,0.75567,0.649684,0.315618,0.667039,0.112074,0.109649,0.278021,0.142751,0.353215,0.482722,0.291404,0.146469,0.59757,0.586459,0.116564,0.219878,0.631646,0.773031,0.0136719,
2.11,1,1,0.691987,0.692523,0.696559,0.686501,0.302343,0.354896,0.00993253,0.0109817,0.316535,0.454308,0.245375,1,0.0299676,0.0184525,0.012322,0.452382,0.0629058,0.0502623,0.70996,0.255314,0.0538485,0.481628,0.987991,0.685209,0.729939,1,0.248642,1,0.494992,0.464882,0.234915,1,1,0.230987,0.00671045,0.00150919,0.011865,0.246173,0.194757,0.628757,0.231428,0.135895,0.275475,0.295096,0.270119,0.20006,0.126167,0.111155,0.110966,0.122941,0.121987,0.99444,0.910017,0.969119,0.772125,0.666659,0.828398,0.987922,0.749191,0.641694,0.319319,0.642179,0.109891,0.107391,0.267884,0.141434,0.323163,0.461865,0.292613,0.146666,0.594214,0.575662,0.114054,0.208514,0.603834,0.79107,0.0144605,
2.115,1,1,0.684653,0.682447,0.695348,0.685607,0.314458,0.375083,0.0117746,0.0123797,0.312631,0.445898,0.227523,1,0.030798,0.0187799,0.0162579,0.402143,0.0335494,0.0296923,0.664731,0.213339,0.0290491,0.470286,0.992307,0.677776,0.727325,1,0.285657,1,0.513296,0.478536,0.206952,1,1,0.215088,0.0110459,0.00735502,0.0146673,0.245491,0.190746,0.625827,0.217114,0.136088,0.272003,0.296066,0.277653,0.188941,0.123864,0.11033,0.109553,0.123909,0.121691,0.997435,0.916526,0.973532,0.75783,0.650325,0.835789,0.982272,0.738721,0.629794,0.322302,0.61418,0.108418,0.105845,0.259888,0.139864,0.305451,0.440008,0.296101,0.146653,0.586487,0.561268,0.112305,0.195216,0.57275,0.804136,0.0155206,
2.12,1,1,0.669032,0.664381,0.686625,0.677319,0.323878,0.392542,0.0130178,0.0133631,0.3061,0.4339,0.208739,1,0.0315437,0.0192268,0.0208091,0.352501,0.00457298,0.0116265,0.61588,0.174833,0.00496995,0.463591,0.992733,0.664658,0.718249,1,0.322007,1,0.527129,0.487837,0.180181,1,1,0.19821,0.0155568,0.0139114,0.0172311,0.243812,0.187813,0.618767,0.204539,0.135355,0.267445,0.295222,0.282194,0.179527,0.122025,0.109542,0.108269,0.123792,0.120928,0.998695,0.919563,0.975453,0.741018,0.631792,0.839267,0.974988,0.725182,0.615008,0.323121,0.584242,0.107087,0.104453,0.252735,0.13772,0.287472,0.418137,0.299714,0.145544,0.575386,0.544378,0.110727,0.180788,0.539916,0.813264,0.016997,
