time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.175,95.5423,96.5135,87.8909,85.9479,65.557,28.2601,15.4999,2.52666,86.8581,46.7792,77.1105,214.235,0,20.5752,57.9502,77.2201,71.0196,58.3105,7.97061,20.3076,135.478,19.9474,9.12303,8.76784,399.815,158.445,329.865,1046.36,1695.33,53.9266,0,15.5528,238.861,467.226,340.992,114.979,202.075,674.766,332.78,70.9009,79.0209,87.8841,76.456,0,0,416.359,197.516,63.6513,22.6906,40.8455,79.1878,150.42,279.198,191.777,265.489,141.308,139.053,68.9643,125.97,79.6442,58.2308,56.1695,58.1867,215.746,34.9946,83.6087,191.988,187.906,58.5906,1054.59,90.5325,596.641,147.486,186.893,862.844,201.569,818.167,659.861,17.9795,
2.18,88.4413,92.6017,82.0061,80.9431,62.2517,24.6548,90.0279,4.51821,80.3755,43.347,77.9315,213.894,0,17.9257,62.9265,85.8713,74.7193,52.2939,9.65527,23.585,125.446,19.6866,11.1098,9.9758,327.742,154.884,334.552,952.129,1619.62,153.895,0,169.159,252.769,438.229,303.859,109.059,213.898,710.688,352.899,74.4502,78.5093,47.5209,69.5936,0,0.0412627,383.687,194.296,57.1029,19.8334,41.2315,81.002,154.349,282.545,190.626,261.014,140.023,105.142,61.442,128.13,62.6932,46.6213,49.4928,56.4565,205.255,35.1657,84.6775,185.374,187.706,58.6372,974.088,84.11,648.474,143.335,149.666,873.744,203.516,844.491,708.599,21.5351,
2.185,81.2007,89.9262,76.7913,76.7686,59.4787,20.5528,89.2364,6.52873,73.6908,39.8093,77.9646,210.807,0,16.1571,68.4785,95.6715,79.6478,47.3115,10.2057,26.1778,116.608,19.7009,12.221,11.4142,267.199,150.025,336.639,867.245,1509.87,98.4844,18.127,90.7171,267.598,405.293,268.711,104.508,225.202,744.525,373.753,78.7065,78.6206,42.7191,63.5396,0,0.159047,353.66,191.351,50.7734,17.1003,41.5894,82.6903,159.499,289.227,189.615,256.511,132.776,71.0653,54.3638,129.904,32.4434,37.1011,42.8845,55.3251,195.391,35.2805,85.6782,179.072,186.026,58.2441,894.965,78.55,696.931,139.362,117.46,885.673,205.269,865.992,757.528,27.3717,
2.19,76.2315,88.162,72.4673,73.4898,57.0708,17.6669,129.673,7.21741,66.9993,36.2134,77.1013,205.471,1.68394,13.748,74.6477,106.623,85.4376,43.1653,11.0784,29.7685,108.788,19.8958,14.4208,12.0635,150.89,144.118,335.557,809.891,1391.22,90.2421,4.59873,111.014,282.665,368.659,235.858,101.256,236.493,776.298,394.635,83.8947,79.3065,40.5729,58.2891,0,0.598241,325.756,188.905,44.6338,14.6302,41.9116,84.2336,166.013,299.094,188.695,251.957,140.4,27.9611,46.6691,131.039,103.488,15.9376,36.8805,54.8292,186.2,35.3499,86.6021,173.395,184.293,57.8727,819.104,73.1333,737.809,135.586,88.7942,898.289,206.579,880.018,803.871,36.0622,
2.195,71.8015,87.1594,69.0213,71.0088,54.7652,15.9551,172.044,9.85008,60.4022,32.679,75.363,198.66,0.876959,5.00743,81.5559,118.706,92.5824,39.9445,12.2296,32.4693,101.778,20.6966,16.8218,14.0522,295.619,137.584,331.165,764.564,1263.02,84.1227,26.6054,142.261,297.342,328.545,205.721,99.1484,247.532,807.058,415.549,90.1164,80.4934,38.8739,53.6665,0,1.04311,299.713,187.218,38.924,12.4866,42.1853,85.6017,173.536,311.717,187.672,247.139,114.751,142.962,36.7229,131.287,59.1952,71.1527,31.9052,54.9926,177.714,35.3711,87.4231,168.391,182.573,57.6566,747.342,68.0667,779.639,132.059,63.7122,911.269,207.266,884.928,843.681,48.3264,
2.2,68.7097,86.8691,66.3694,69.2018,53.8329,14.8917,215.735,13.8642,54.0673,29.2873,72.9206,191.138,0.695288,3.26385,88.9971,131.527,101.233,38.0311,13.7842,35.7938,95.6486,22.2534,19.3323,15.9175,214.603,130.743,322.99,707.568,1130.25,69.2411,65.4529,174.819,311.079,285.395,180.116,98.0208,258.276,837.119,436.273,96.4891,82.0446,37.5543,49.5661,0,1.42469,275.686,186.586,33.9481,10.6321,42.4061,86.7914,181.967,326.765,186.373,242.015,163.544,72.8801,32.7198,130.605,52.3724,33.7732,27.4601,55.8285,170.031,35.3489,88.1325,164.158,182.281,57.7714,681.082,63.8285,823.536,128.889,43.8353,924.306,207.185,880.157,873.755,65.1256,
2.205,65.6519,86.9733,64.3229,67.8613,53.7452,13.8878,256.62,14.5332,47.9634,26.0798,70.0227,183.324,9.11443,32.1758,97.0393,145.248,111.15,37.2127,15.6764,38.3619,90.1682,23.7697,22.7628,7.10293,205.075,123.857,311.388,640.973,994.297,63.2407,104.878,204.285,323.4,242.025,161.135,97.7028,268.646,866.604,456.404,102.424,83.6653,36.5898,45.9202,0,1.90241,253.804,186.37,29.8255,9.02578,42.5611,87.773,190.734,343.353,184.598,236.3,78.42,46.9907,23.5968,128.426,39.7595,24.7524,22.907,57.0645,163.067,35.2662,88.6905,160.315,182.207,57.0687,623.529,60.3562,866.412,126.136,28.1008,936.969,206.145,865.938,892.308,84.7188,
2.21,64.0085,85.3218,62.6626,66.7497,53.2852,13.3794,294.037,20.5222,42.1148,23.0464,66.9157,175.414,17.6944,46.0162,105.518,160.206,122.033,37.2566,18.3073,40.2448,84.8607,25.3272,27.927,69.3809,186.494,117.11,297.766,585.811,856.282,62.1354,148.686,224.103,334.497,201.389,145.867,98.0344,278.424,895.02,475.537,109.181,85.1464,35.9672,42.6641,0,2.48503,234.276,187.135,26.4801,7.66299,42.6433,88.5255,199.657,360.686,182.089,229.818,317.764,39.627,38.0341,124.401,31.0318,22.3276,16.8638,58.8318,156.755,35.1099,89.065,156.83,183.267,56.5926,574.029,57.5772,907.598,123.842,11.8541,948.86,203.986,843.134,898.525,106.272,
2.215,61.8896,82.3958,61.0931,65.6267,52.8729,14.709,329.111,23.8314,36.552,20.1678,63.7542,167.516,25.9809,69.0373,114.753,175.13,134.468,38.0145,22.066,42.0005,79.6994,26.9047,33.8297,33.3451,150.621,110.634,283.12,539.943,718.205,61.1588,202.859,234.899,344.173,161.744,131.743,98.8668,287.237,921.203,493.023,113.334,86.5377,35.5052,39.7485,0,2.81523,217.204,188.815,23.8337,6.56762,42.6452,89.0169,208.508,377.997,178.756,222.64,143.85,28.4912,32.3619,118.226,27.7361,16.931,9.95732,61.0347,151.034,34.8694,89.221,153.61,184.865,56.1272,531.377,55.4853,945.95,121.94,3.9726,959.69,200.566,812.831,892.209,124.942,
2.22,60.9663,79.2516,59.4419,64.2717,52.3697,14.9379,356.631,16.2726,31.2528,17.445,60.6018,159.689,33.5098,93.7784,124.519,190.603,147.67,39.4467,26.079,45.0653,74.6433,28.4175,40.0978,45.2445,142.698,104.474,268.771,487.748,587.204,58.7739,261.539,235.493,352.415,124.364,119.256,100.072,294.692,943.795,508.12,116.909,88.0061,34.3856,37.1151,0,3.53637,202.622,191.599,21.8743,5.78625,42.562,89.2058,217.023,394.548,174.434,214.13,122.269,22.0372,29.1793,110.019,25.8134,14.4572,17.2125,63.7243,145.807,34.5283,89.1157,150.574,186.547,55.9943,494.582,54.0433,980.372,120.372,14.4934,969.197,195.811,776.161,873.725,143.605,
2.225,59.8372,76.3477,57.5552,62.4981,51.7267,15.5736,381.878,61.6373,26.2548,14.8704,57.4735,152.029,40.1681,123.676,134.982,206.768,161.803,41.1735,30.2407,49.1089,69.2872,29.8481,46.6999,52.2546,114.457,98.666,255.278,424.027,468.931,56.7352,326.134,231.242,364.211,93.7568,108.877,101.529,300.395,961.342,520.228,120.084,89.7752,20.9217,34.7343,0,4.46712,190.468,195.425,20.6439,5.36132,42.3909,89.0569,225.043,409.79,168.332,204.507,119.393,19.0601,23.7995,100.912,24.1078,11.5362,12.808,66.7932,141.02,34.0782,88.7156,147.702,187.835,56.1461,463.452,53.2007,1009.31,119.037,15.4517,977.117,189.741,734.211,843.977,160.874,
