time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.075,1.04808,1.01386,0.75481,0.66797,0.756997,0.852904,0.95038,1.1619,1.27521,1.2915,0.904943,0.80733,1.05776,0.998731,0.952013,0.954215,0.943914,0.777882,0.831327,0.879278,0.815886,0.851125,0.84101,1.15201,1.06864,1.01077,1.02881,1.11259,0.721801,1.09432,1.05919,1.0685,0.705081,0.871777,1.26147,1.01428,0.801796,0.81588,0.863729,0.82243,0.93309,1.1558,1.47532,-0.116844,0.510282,1.4438,1.1023,1.13975,1.11904,1.1823,1.16873,0.834569,0.709879,1.3191,1.37659,1.42037,0.98103,1.12427,1.161,0.855475,0.987893,1.1254,1.25035,0.6079,1.11613,1.13924,0.753034,0.922811,0.924743,1.42364,1.26433,1.19444,0.759439,0.978875,1.48255,1.45603,1.41998,1.42724,1.11058,
2.08,1.0473,1.01184,0.736792,0.667974,0.745605,0.839146,0.946924,1.16026,1.27521,1.2915,0.900014,0.802531,1.05397,0.992912,0.951901,0.954112,0.943914,0.760255,0.831598,0.87948,0.814972,0.850218,0.841359,1.15075,1.06862,1.00664,1.02405,1.11157,0.721711,1.09323,1.05479,1.06598,0.701903,0.865487,1.25804,1.01039,0.801796,0.81588,0.863729,0.81905,0.932016,1.15448,1.47482,-0.116844,0.510304,1.44378,1.10233,1.13704,1.11762,1.1811,1.16756,0.834336,0.709024,1.3191,1.37842,1.42037,0.979252,1.12246,1.161,0.844727,0.986426,1.12285,1.25039,0.606308,1.11516,1.13805,0.737323,0.922295,0.924842,1.42206,1.26375,1.19451,0.75494,0.975188,1.48226,1.45515,1.41881,1.4258,1.11052,
2.085,1.04516,1.00938,0.748022,0.667378,0.749581,0.845792,0.938474,1.15201,1.27845,1.29498,0.893974,0.796499,1.04724,0.983905,0.952784,0.954243,0.942352,0.774402,0.834897,0.882512,0.818818,0.854252,0.845756,1.14669,1.0688,1.00134,1.01784,1.11083,0.728833,1.09153,1.04546,1.05832,0.697205,0.860544,1.25517,1.00557,0.819314,0.833816,0.880419,0.818457,0.93201,1.14877,1.47004,-0.121917,0.507903,1.44622,1.11601,1.13592,1.11863,1.18015,1.16636,0.837791,0.713277,1.31539,1.37349,1.41255,0.984702,1.12308,1.15947,0.865635,0.994317,1.12461,1.25469,0.612014,1.11426,1.13703,0.752644,0.921533,0.933379,1.42431,1.26727,1.19205,0.754196,0.97286,1.48153,1.44771,1.41399,1.41993,1.11454,
2.09,1.04214,1.00668,0.736032,0.666401,0.745407,0.838832,0.925019,1.13401,1.28246,1.29924,0.887587,0.790081,1.03723,0.972616,0.953825,0.954477,0.940004,0.76997,0.841358,0.887515,0.824264,0.861225,0.855769,1.14066,1.06905,0.995922,1.01126,1.11026,0.746252,1.08947,1.03001,1.04307,0.691665,0.856884,1.25336,1.00055,0.837682,0.852209,0.89867,0.818107,0.933136,1.14128,1.46355,-0.12883,0.504416,1.45036,1.1476,1.1365,1.12227,1.17952,1.16524,0.845514,0.723967,1.30993,1.36655,1.40212,0.995916,1.12494,1.15666,0.878517,1.00964,1.12904,1.26191,0.622829,1.11352,1.13629,0.756711,0.920392,0.947928,1.42993,1.27431,1.18781,0.755707,0.971802,1.48061,1.43624,1.40623,1.41055,1.12099,
2.095,1.03866,1.00374,0.742437,0.664903,0.742705,0.838143,0.912147,1.12898,1.28621,1.30329,0.881107,0.783569,1.02258,0.960016,0.954982,0.954876,0.937578,0.77698,0.849451,0.893015,0.830427,0.869522,0.870162,1.13325,1.06915,0.990577,1.00456,1.10979,0.76976,1.08705,1.01127,1.03051,0.68567,0.854338,1.25251,0.995568,0.858941,0.874943,0.919324,0.8179,0.935222,1.13329,1.45622,-0.136055,0.500769,1.45508,1.17436,1.13896,1.12856,1.17906,1.1641,0.858209,0.744545,1.30398,1.35872,1.39278,1.01227,1.12745,1.15271,0.89406,1.0264,1.13592,1.26987,0.636105,1.11279,1.13568,0.76533,0.918502,0.961658,1.43951,1.28355,1.18159,0.760361,0.97213,1.47956,1.42237,1.39549,1.39832,1.12771,
2.1,1.03484,1.00053,0.736965,0.663209,0.739423,0.834699,0.897252,1.11924,1.2892,1.30672,0.874729,0.777182,1.00618,0.946576,0.956282,0.955515,0.93536,0.784694,0.859552,0.898727,0.836904,0.877927,0.886789,1.12463,1.06911,0.985465,0.997937,1.10933,0.791218,1.08428,0.98914,1.01095,0.679592,0.852779,1.25245,0.990831,0.880771,0.898531,0.940285,0.817862,0.93798,1.12524,1.44845,-0.143371,0.497196,1.45961,1.19994,1.14342,1.13722,1.17861,1.16283,0.874838,0.768181,1.2979,1.35117,1.38327,1.02713,1.13008,1.14769,0.908813,1.04101,1.14461,1.27736,0.649318,1.11197,1.13508,0.775671,0.915877,0.974806,1.45284,1.29242,1.17357,0.768971,0.973932,1.4784,1.40785,1.38275,1.38465,1.13295,
2.105,1.0307,0.996992,0.736523,0.661574,0.736049,0.830862,0.880403,1.10768,1.29243,1.31001,0.868596,0.771079,0.988223,0.93114,0.957763,0.956469,0.933469,0.79284,0.866293,0.902875,0.843497,0.886131,0.897441,1.11514,1.0689,0.980688,0.991517,1.1088,0.811603,1.08115,0.962821,1.00419,0.673786,0.852105,1.25301,0.986484,0.903176,0.922651,0.961591,0.817883,0.94109,1.11712,1.44021,-0.150736,0.493786,1.46349,1.22474,1.14997,1.14678,1.17802,1.1613,0.891711,0.791581,1.29166,1.34343,1.3736,1.04052,1.13244,1.14159,0.922476,1.05428,1.15351,1.28438,0.66268,1.11095,1.13431,0.785363,0.912294,0.986819,1.46533,1.30033,1.16411,0.785016,0.977216,1.47713,1.39285,1.369,1.37024,1.13783,
2.11,1.0262,0.99307,0.734944,0.660195,0.732674,0.8268,0.862345,1.09536,1.29479,1.31257,0.862817,0.765387,0.967155,0.913095,0.959491,0.957806,0.93211,0.801474,0.874452,0.907339,0.850109,0.894048,0.909584,1.10404,1.06852,0.976321,0.985411,1.10814,0.83113,1.07764,0.926602,0.993071,0.668581,0.85223,1.25403,0.982651,0.926157,0.946985,0.983457,0.818006,0.944332,1.10893,1.43145,-0.158145,0.490518,1.46668,1.24771,1.15853,1.15589,1.17725,1.15954,0.908619,0.814397,1.28521,1.3357,1.36337,1.05267,1.13429,1.13474,0.934954,1.06629,1.16141,1.29084,0.676156,1.10975,1.13337,0.794783,0.908023,0.998816,1.47547,1.30726,1.15399,0.812521,0.981987,1.47582,1.37754,1.35464,1.35525,1.14115,
2.115,1.02124,0.988718,0.733513,0.659233,0.729347,0.822487,0.843575,1.08132,1.29658,1.31449,0.857477,0.7602,0.932478,0.892616,0.96155,0.959573,0.931263,0.810556,0.882201,0.910928,0.856722,0.901616,0.920792,1.09051,1.06791,0.97242,0.979694,1.10727,0.850061,1.07371,0.889862,0.980421,0.664269,0.853072,1.25532,0.979443,0.94934,0.970869,1.00585,0.818122,0.947564,1.10067,1.42235,-0.1656,0.487373,1.46906,1.26874,1.16826,1.16423,1.17633,1.15759,0.925167,0.836299,1.27847,1.32796,1.35303,1.06355,1.13549,1.12742,0.946173,1.0769,1.16817,1.29655,0.689582,1.10843,1.13227,0.803991,0.903237,1.01026,1.4839,1.31314,1.14378,0.838766,0.988267,1.47453,1.36202,1.33987,1.3399,1.14289,
2.12,1.01572,0.983891,0.732359,0.658824,0.726104,0.8178,0.824421,1.06723,1.29776,1.31574,0.852642,0.755596,0.901396,0.86989,0.964007,0.961818,0.930072,0.820049,0.890495,0.913846,0.863281,0.908806,0.931654,1.08165,1.06702,0.969038,0.974425,1.10614,0.868844,1.06924,0.852597,0.966766,0.66111,0.854545,1.25669,0.976966,0.972672,0.994403,1.02844,0.818184,0.950706,1.09232,1.41303,-0.173103,0.484339,1.47056,1.28771,1.17778,1.17179,1.17531,1.15554,0.941229,0.857173,1.2715,1.32019,1.3425,1.07315,1.13595,1.11956,0.956081,1.08617,1.17375,1.30146,0.702865,1.10709,1.1311,0.813017,0.89823,1.02116,1.49069,1.31796,1.1339,0.865932,0.996019,1.4733,1.34673,1.32514,1.3247,1.14297,
