mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
addbrev_r,0,0,0.000184726,0.0249915,0,0.175588,0.0398793,0.173091,
addlong_r,0.0276468,0.00403569,0.00418551,0,0.0350665,0.173761,0.00422544,0.0973172,
addmagDist_r,0.0115627,0,0.0035723,0.0432748,0.0226803,0.109751,0.110766,0.0786676,
addmagIsch_r,0.0217195,0.0475208,0.00931253,0.0465947,0.0322153,0.0808722,0.0353557,0.0282298,
addmagMid_r,0.00129023,0.0278055,0.00771108,0.0376339,0.0279364,0.0992757,0.0588767,0.180555,
addmagProx_r,0.0311545,0,0,0.0130249,0.0573763,0.320549,0.00912434,0.211911,
bflh_r,0.011078,0.209993,0.0563948,0.0845464,0.0138388,0.330278,0.00393474,0.0142429,
bfsh_r,0.011078,0.209993,0.0563948,0.0845464,0.0138388,0.330278,0.00393474,0.014243,
edl_r,0.00491532,0.0694607,0.124516,0.357808,0.00573215,0.470905,0,0.0355192,
ehl_r,0.0648679,0.163896,0.185171,0.332549,0.0337165,0.434032,0.0690473,0.0033547,
fdl_r,0.276112,0.0857639,0.0866725,0.0763113,0.402266,0.0734373,0.170909,0.0891416,
fhl_r,0.0666644,0.0666506,0.0753903,0.0596878,0.433318,0.031329,0.00272712,0.0686551,
gaslat_r,0,0.00284513,0.000778619,0.0071168,0.501306,0.000330292,0,0.0232394,
gasmed_r,0.0634359,0.0626517,0.0590433,0.0573327,0.191791,0.0479891,0.0828219,0.0296636,
glmax1_r,0.0310908,0,0.560391,0.0332883,0.00166194,0.218875,0.0141899,0.0629296,
glmax2_r,0.00299025,0.000826155,0.556535,0.0400498,0.0162668,0.219633,0.00966549,0.0600513,
glmax3_r,0.00321321,0.000896945,0.556577,0.0399285,0.0162742,0.219568,0.00954432,0.0600787,
glmed1_r,0,0.0304359,0.0869444,0,0.0783927,0,0.0661225,0,
glmed2_r,0.0137318,0.0485959,2.69786e-05,0.0890963,0.0443009,0.00261036,0.114596,0,
glmed3_r,0.00552721,0.10811,0.000112633,0.144785,0.0164251,0.102068,0.157039,0.00556152,
glmin1_r,0.121972,0.0126111,0.234671,0,0.168873,0,0,0,
glmin2_r,0.20293,0.0333156,0.14904,0.0310958,0.158174,0,0.0745178,0,
glmin3_r,0.183802,0.110367,0,0.0945363,0.174213,0.00585497,0.289473,0,
grac_r,0.00293485,0,0.0447218,0.0595668,0.093558,0.0974904,0.0495589,0.103772,
iliacus_r,0.372248,0.162767,0.239015,0,0.27889,0.00620446,0.0188939,0.244882,
perbrev_r,0.142738,0.0768374,0.0998861,0.0699647,0.409832,0.0515725,0.240946,0.0945717,
perlong_r,0.0676318,0.0408678,0.0465633,0.0209361,0.473921,0.026236,0.307071,0.0790121,
piri_r,0.0628388,0.068329,0.0484824,0.264246,0.00994994,0.0868421,0.0590569,0.032806,
psoas_r,0.305848,0.188861,0.197243,0.171593,0.149275,0.139442,0.0930439,0.28658,
recfem_r,0.00458797,0.00590866,0.0016573,0.0259724,0.000651067,0.0647404,0.0322199,0.0304307,
sart_r,0.00458796,0.00590865,0.00165734,0.0259722,0.000651043,0.0647405,0.0322198,0.0304306,
semimem_r,0.011078,0.209993,0.0563948,0.0845464,0.0138388,0.330278,0.00393474,0.0142429,
semiten_r,0.0110779,0.209993,0.0563948,0.0845465,0.0138388,0.330278,0.00393475,0.014243,
soleus_r,0.122007,0.0600871,0.057732,0.0737783,0.191137,0.0535896,0.0367029,0.0326839,
tfl_r,0.00458796,0.00590865,0.00165734,0.0259722,0.000651043,0.0647405,0.0322198,0.0304306,
tibant_r,0.00202382,0.193325,0.324671,0.33622,0,0.448806,0,0,
tibpost_r,0.128596,0.0724657,0.0737302,0.0758126,0.322047,0.0670609,0.0448253,0.0847496,
vasint_r,0.0593692,0.0882044,0.00949056,0.0613055,0.0479363,0.0507417,0.0636492,0.0714383,
vaslat_r,0.00357015,0.00141855,0.0457591,0.112901,0.0140139,0.279299,0.020102,0.0111039,
vasmed_r,0.00357015,0.00141855,0.0457591,0.112901,0.0140139,0.279299,0.020102,0.0111039,
addbrev_l,0,0,0.198503,0,0.00170356,0,0.206954,0.136772,
addlong_l,0,0,0.243092,0,0.00399073,0,0.185503,0,
addmagDist_l,0.0488359,0.0509942,0,0.096196,0.0525542,0,0.0606567,0.0682428,
addmagIsch_l,0.0262657,0.0473242,0.0192676,0.0528036,0.0124056,0.00360447,0.0167113,0.0306597,
addmagMid_l,0.000981998,0.0015878,0.0416451,0.0781768,0.0398108,0.000331585,0.102292,0.0128724,
addmagProx_l,0.015344,0.0389609,0.125164,0.0737416,0.0463861,0.000485076,0.354215,0.394957,
bflh_l,0.914726,0.0219796,0.0533505,0.497698,0.10918,0.0366394,0.0198698,0.0422664,
bfsh_l,0.914726,0.0219797,0.0533505,0.497698,0.10918,0.0366395,0.0198698,0.0422664,
edl_l,0.00666935,0.0141658,0.0681119,0.0898099,0.0153118,0.0763796,0.0643174,0.0434589,
ehl_l,0.0644048,0.100993,0.127635,0.155196,0.0350525,0.089501,0.0687781,0.0754173,
fdl_l,0.0943858,0.0777044,0.0819025,0.0828045,0.0787709,0.072456,0.0670229,0.0725315,
fhl_l,0.0742946,0.0825612,0.084096,0.0868247,0.0893446,0.0857386,0.00431845,0.0778569,
gaslat_l,0.0438111,0.0838171,0.0393029,0.0677091,0.0508172,0.0703686,0.0252228,0.0424867,
gasmed_l,0.0391306,0.0426729,0.0487897,0.038036,0.0538146,0.0602992,0.0512463,0.06582,
glmax1_l,0.119485,0.0465651,0.205968,0.0221265,0.075009,0.0862221,0,0.478523,
glmax2_l,0.119482,0.0465898,0.205949,0.0221121,0.0750034,0.0862138,0,0.478527,
