time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
0.175,0.00159891,0.582517,0.143117,0.0412495,0.017325,0.927571,7.96001e-27,0.156649,
0.18,2.63143e-05,0.584613,0.143464,0.0442815,0.0175645,0.926228,7.52739e-27,0.156423,
0.185,0.00665988,0.575819,0.142008,0.0314988,0.0165467,0.931867,8.53845e-27,0.157372,
0.19,1.53203e-06,0.584646,0.143469,0.0443293,0.0175683,0.926207,1.07797e-26,0.156419,
0.195,0.017234,0.423886,0.174748,0.0111479,0.01326,0.946377,2.28112e-25,0.142094,
0.2,0.0267895,0.273557,0.212927,2.01381e-07,0.00771675,0.952542,9.70854e-24,0.12307,
0.205,3.24335e-14,3.23693e-13,0.240555,0.0724429,0.0224266,1,1.71304e-15,0.106816,
0.21,2.13866e-40,8.16693e-31,0.293858,0.0776097,0.0148431,0.934382,1.00145e-05,0.078739,
0.215,7.00649e-45,3.36312e-44,0.338604,0.080028,0.00630456,0.87353,0.0523056,0.0475418,
0.22,5.60519e-45,9.80909e-45,0.371463,0.083448,0.000186806,0.819058,0.0954546,0.0247527,
0.225,5.60519e-45,8.40779e-45,0.39104,0.0832618,7.26535e-07,0.772418,0.167329,2.25525e-07,
0.23,7.00649e-45,7.00649e-45,0.391613,0.0838079,1.34928e-14,0.734239,0.223284,4.51469e-21,
0.235,9.80909e-45,8.40779e-45,0.377854,0.0815012,5.76569e-16,0.704045,0.308704,4.01074e-26,
0.24,2.34017e-43,2.24208e-44,0.351134,0.0765638,2.15011e-11,0.681365,0.420453,9.29172e-26,
0.245,1.85877e-27,2.90514e-33,0.313786,0.0678268,0.00867146,0.665695,0.548827,1.98899e-17,
0.25,1.81885e-08,3.6195e-11,0.269888,0.0562471,0.0235519,0.655761,0.686438,5.08194e-06,
0.255,0.0207148,0.189024,0.238348,2.66382e-05,0.00413272,0.572155,0.757664,0.0296433,
0.26,0.0130454,0.300682,0.206173,2.00848e-09,0.00700174,0.518545,0.854132,0.0424132,
0.265,0.00622291,0.406301,0.18089,2.8379e-13,0.00835817,0.470502,0.931279,0.0567002,
0.27,4.24286e-26,0.5002,0.165881,9.15757e-37,0.0108987,0.430262,0.985659,0.0707676,
0.275,8.40779e-45,0.56473,0.16209,5.60519e-45,0.000157881,0.405579,1,0.0893715,
0.28,4.2039e-45,0.610108,0.172144,4.2039e-45,2.6876e-10,0.392018,0.985783,0.104972,
0.285,4.2039e-45,0.638325,0.196853,4.2039e-45,8.59334e-14,0.388588,0.950163,0.118,
0.29,5.60519e-45,0.649169,0.236009,4.2039e-45,4.84311e-13,0.394546,0.896759,0.127986,
0.295,1.26117e-44,0.643325,0.288849,8.40779e-45,7.27497e-07,0.40807,0.830892,0.133971,
0.3,0.0066174,0.602771,0.352189,1.86632e-07,0.01959,0.43497,0.722486,0.136788,
0.305,0.0208349,0.529611,0.422851,0.000621269,0.000639606,0.474277,0.597322,0.145565,
0.31,0.00906074,0.496078,0.50864,0.0425735,0.00107184,0.485655,0.488309,0.137362,
0.315,0.0329791,0.418359,0.592468,0.0157719,9.31868e-05,0.52126,0.3837,0.126734,
0.32,0.0472211,0.363723,0.68052,0.00671644,5.60418e-05,0.540002,0.289063,0.108844,
0.325,0.0567892,0.331276,0.766542,0.00451043,0.000138231,0.54451,0.20706,0.0866243,
0.33,0.0656682,0.319457,0.843974,0.000368211,0.000223604,0.537264,0.13896,0.0633132,
0.335,0.0704752,0.334547,0.9087,0.00017931,0.000432618,0.515139,0.0850094,0.0409341,
0.34,0.072812,0.374448,0.957179,0.000335949,0.00184794,0.480116,0.0440339,0.0215152,
0.345,0.0734435,0.436162,0.987865,0.000260826,0.0055527,0.434132,0.0031376,0.0086026,
0.35,0.071895,0.514527,1,2.17952e-05,0.00243107,0.379895,3.09433e-09,0.000365935,
0.355,0.068272,0.600377,0.994077,3.50935e-07,0.00779887,0.321219,5.19133e-12,2.77924e-05,
0.36,0.0641365,0.686406,0.973331,7.7805e-07,0.0147695,0.260348,2.31822e-12,0.00143429,
