time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
4.275,0,0.00458699,0.0117482,0.165881,0,0.00413418,0.0573776,0.0547115,
4.28,0.119315,0.0138937,0.0487154,0.0851953,0,0,0.040126,0.0293901,
4.285,0.271376,0.00592908,0.00785492,0,0,0.0578958,0,0,
4.29,0.268465,0,0.00371897,0,0,0.0516987,0,0,
4.295,0.31508,0.00139928,0,0,0.0836033,0.0562952,0,0,
4.3,0.339306,0.00577135,0.0148153,0,0.241935,0.0325544,0.0175419,0,
4.305,0.411528,0,0.00374374,0,0.354623,0.047085,0,0,
4.31,0.516349,0.00389411,0.0444457,0.028497,0.38957,0.042491,0.0102713,0,
4.315,0.609319,0.00259057,0.004697,0.0021891,0.47426,0.0544632,0,0.00160788,
4.32,0.73044,0.019834,0.0138646,0,0.525989,0.0756193,0.0147838,0,
4.325,0.791345,0.0116129,0.0230748,0.00216816,0.593109,0.0665985,0,0,
4.33,0.898377,0.0242823,0.0106806,0,0.639599,0.0767101,0,0,
4.335,0.920298,0.0182264,0.0652955,0.0076447,0.695671,0.0280544,0,0.0364231,
4.34,0.998527,0,0.0932609,0,0.746361,0.0232377,0.018227,0,
4.345,0.996028,0.00903764,0.0492051,0,0.797107,0.0500701,0.0231897,0.00446387,
4.35,0.995238,0.010262,0.0601568,0.0074803,0.832967,0.0252701,0,0.00706948,
4.355,1,0.024364,0.04543,0.00726827,0.853039,0.0053767,0,0,
4.36,0.974528,0,0.0315874,0,0.881828,0.0430679,0,0,
4.365,0.921969,0.00571112,0.0313453,0.0198756,0.943213,0.00364418,0,0,
4.37,0.904154,0,0,0.00193125,0.962943,0.00363855,0,0,
4.375,0.828808,0.00615763,0.00537863,0,0.993383,0.0115714,0,0,
4.38,0.762612,0.0146286,0.0052508,0.00196448,0.994753,0.00171489,0,0,
4.385,0.704307,0,0.00765681,0,0.997079,0,0,0,
4.39,0.64301,0.00257626,0.00102507,0,0.998186,0.00772662,0,0,
4.395,0.581818,0,0.00291357,0,1,0.00485503,0,0,
4.4,0.505693,0,0.00123269,0,0.986498,0,0,0,
4.405,0.445928,0,0.00312226,0,0.959228,0.00911683,0.00484497,0,
4.41,0.275857,0.00452446,0,0.0462207,0.869541,0.0496968,0,0,
4.415,0.336463,0,0.0615206,0.00477214,0.891312,0.0162763,0.00387976,0,
4.42,0.269527,0,0.00306859,0,0.890906,0.0959584,0.0395696,0,
4.425,0.194877,0.0130851,0.0683538,0.0294749,0.855811,0.0329787,0.0518098,0.00322941,
4.43,0.133487,0.0279342,0.149055,0.0127791,0.838413,0.0252757,0.0198382,0.0788864,
4.435,0.0141528,0,0.291243,0.0278922,0.809501,0.0198079,0.0355336,0.0495568,
4.44,0.00860901,0.000969068,0.408448,0.027199,0.789958,0.0835606,0.0114952,0.0434699,
4.445,0.0227979,0.0242727,0.438208,0,0.765937,0.1852,0,0.0179918,
4.45,0.030591,0.0531611,0.428419,0,0.713947,0.202708,0.00224639,0.00059866,
4.455,0.0280862,0,0.341486,0.00688101,0.625412,0.314191,0,0,
4.46,0.0153222,0,0.315985,0.00311246,0.604861,0.377972,0,0,
4.465,0.0112021,0.00236072,0.373305,0.0155609,0.582476,0.4367,0,0,
4.47,0,0,0.29223,0,0.546913,0.520766,0,0,
4.475,0.0150171,0.00339371,0.186924,0,0.490478,0.584547,0,0,
4.48,0.0357147,0.00321141,0.0537891,0.0012597,0.409564,0.689713,0.00119609,0,
4.485,0.0469273,0,0.00342273,0,0.339334,0.767333,0,0,
4.49,0.0339413,0.00222081,0.00683424,0.000318934,0.227079,0.808501,0,0,
4.495,0.0911911,0.00075156,0,0,0.145729,0.853326,0,0,
4.5,0.132337,0,0.000870886,0,0.0291578,0.912045,0,0,
4.505,0.0859373,0.00278751,0,0,0,0.911016,0,0,
4.51,0.0766354,0.00426513,0,0,0,0.948278,0,0,
4.515,0.0466094,0,0,0,0,1,0,0,
