time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
4.275,0.249963,2.32391e-38,0.0128191,2.39363e-25,0.0772117,0.0193088,0.00925269,6.38413e-38,
4.28,0.249963,6.03195e-37,0.0128191,1.20015e-25,0.0772117,0.0193088,0.00925269,4.67026e-38,
4.285,0.249963,1.63856e-39,0.0128191,3.53421e-25,0.0772117,0.0193088,0.00925269,1.64359e-37,
4.29,0.249963,2.43684e-40,0.0128191,4.09794e-25,0.0772117,0.0193088,0.00925269,6.91363e-37,
4.295,0.333251,3.85342e-33,0.0152643,1.10878e-16,0.114409,0.024658,0.00928469,1.49834e-30,
4.3,0.427651,6.32777e-26,0.017699,1.99275e-10,0.158808,0.0305048,0.00871356,7.46028e-27,
4.305,0.531358,2.42633e-20,0.0199842,4.67287e-05,0.210343,0.0366444,0.00732885,1.60059e-22,
4.31,0.631178,1.54477e-17,0.0202281,0.00947809,0.266784,0.0402064,0.00669143,1.98519e-20,
4.315,0.728108,2.06114e-19,0.0179263,0.0227899,0.32807,0.042626,0.00619012,1.15296e-20,
4.32,0.823011,4.71057e-18,0.0184679,0.0364339,0.392065,0.0443426,0.000291773,6.32716e-21,
4.325,0.895796,2.65013e-20,0.00968883,0.0553419,0.457457,0.0432044,0.00158978,2.76634e-21,
4.33,0.952702,1.09535e-16,0.00369807,0.0735924,0.521552,0.0403907,1.79674e-06,3.24538e-19,
4.335,0.986475,3.02138e-13,0.000657397,0.0901652,0.584664,0.0344673,1.24003e-06,5.6335e-17,
4.34,1,1.1861e-07,0.000120472,0.102236,0.646667,0.0275729,6.00577e-08,5.91658e-14,
4.345,0.996369,0.0116753,9.9301e-06,0.113936,0.70816,0.00408199,6.30132e-07,4.65521e-11,
4.35,0.979883,0.0137552,2.70543e-09,0.113142,0.766828,1.28075e-06,1.50465e-10,2.13558e-12,
4.355,0.952816,0.0138198,6.91759e-13,0.106358,0.821948,1.2623e-12,3.96613e-13,1.63109e-14,
4.36,0.918038,0.014291,8.81515e-16,0.0950228,0.872734,1.08876e-15,1.78841e-14,3.56016e-11,
4.365,0.877329,0.0150802,1.13666e-17,0.0800833,0.917265,1.93595e-20,8.93222e-18,2.18928e-06,
4.37,0.833655,0.0120763,6.37641e-19,0.0609067,0.95397,9.38855e-24,6.40606e-21,0.00394718,
4.375,0.788287,0.0079464,1.96872e-19,0.0393625,0.980498,7.48778e-28,3.39397e-20,0.00817996,
4.38,0.75873,0.00347829,1.74701e-15,1.59656e-08,1,1.6323e-30,3.7407e-14,0.0169761,
4.385,0.687859,0.00506712,2.17619e-09,7.55341e-17,0.996826,8.83157e-31,0.000623458,0.0150777,
4.39,0.61068,0.000300732,2.18191e-09,1.5398e-20,0.984058,7.98211e-31,0.00872287,0.0147573,
4.395,0.535533,6.55848e-10,2.18457e-06,6.91216e-26,0.961893,8.76143e-29,0.0165343,0.0150926,
4.4,0.462251,1.23798e-15,0.0278887,1.58597e-26,0.930165,1.60141e-25,0.0187924,0.00993393,
4.405,0.393642,2.76024e-13,0.0530276,2.15996e-26,0.892744,3.8786e-16,0.0219583,0.00843593,
4.41,0.331579,2.24642e-10,0.0845282,4.5464e-24,0.850498,1.69229e-08,0.0236987,0.00853217,
4.415,0.277663,3.1435e-10,0.119229,3.12703e-17,0.803275,0.00520675,0.0234898,0.00891759,
4.42,0.232372,3.52914e-05,0.151429,2.92695e-07,0.75035,0.024257,0.0210821,0.00699851,
4.425,0.160629,2.5514e-06,0.182536,0.0318618,0.68847,0.041523,0.0239622,0.00103509,
4.43,0.112875,2.049e-13,0.218483,0.05107,0.629698,0.0631406,0.0222667,4.02931e-06,
4.435,0.0725731,7.33855e-15,0.256196,0.0709971,0.573497,0.0888817,0.0194181,1.92651e-09,
4.44,2.38856e-07,1.71643e-18,0.288534,0.105694,0.525723,0.117741,0.0237091,3.30747e-09,
4.445,4.99525e-14,8.20085e-16,0.344469,0.114043,0.475406,0.154548,0.00293236,2.05772e-07,
4.45,6.57291e-22,1.48212e-23,0.371653,0.124113,0.429246,0.196872,8.63235e-13,2.14955e-05,
4.455,4.7088e-26,1.03606e-30,0.388706,0.134255,0.387525,0.242969,9.45699e-19,8.18627e-05,
4.46,5.57785e-28,2.94264e-35,0.396803,0.143293,0.349668,0.292485,2.84453e-20,2.62494e-05,
4.465,4.35221e-27,9.72994e-40,0.394033,0.15014,0.315067,0.344498,1.35658e-21,3.00999e-07,
4.47,2.02476e-24,1.51626e-40,0.380063,0.154199,0.283174,0.398044,2.62745e-21,1.68845e-08,
4.475,6.25534e-21,7.12154e-41,0.355379,0.155832,0.253908,0.452199,8.31046e-19,2.41445e-10,
4.48,3.15032e-16,5.08422e-37,0.321371,0.155642,0.227214,0.50614,6.17163e-14,3.63163e-12,
4.485,8.78125e-11,9.11608e-32,0.280732,0.153908,0.203298,0.55978,2.6227e-08,1.40467e-13,
4.49,2.17629e-06,1.97355e-24,0.230049,0.150895,0.182273,0.614643,0.00375171,5.65988e-15,
4.495,0.000224264,4.48293e-19,0.168319,0.146932,0.163958,0.672416,0.0124718,4.78869e-12,
4.5,1.83826e-05,4.18234e-12,0.102169,0.142436,0.148013,0.734604,0.0223202,3.70602e-08,
4.505,0.000185944,0.0176243,0.0465018,0.136795,0.13417,0.793818,0.0276574,2.97493e-05,
4.51,0.00348,0.050288,0.00189,0.12816,0.121405,0.851583,0.0287097,5.1468e-08,
4.515,0.00944249,0.105134,7.75848e-06,0.114817,0.110727,0.892357,0.0199494,5.60474e-09,
4.52,0.0105769,0.166615,5.28385e-06,0.100364,0.102186,0.933568,0.0130237,4.19756e-09,
4.525,0.00563095,0.232341,1.43094e-05,0.0864374,0.0968608,0.973231,0.00966273,7.4135e-07,
4.53,0.000450904,0.302273,0.012806,0.0723079,0.0957484,1,0.00783048,0.00360833,
4.535,0.000359612,0.375266,0.0649292,0.0558082,0.102538,0.990781,0.00218673,0.0231533,
4.54,0.000298894,0.444352,0.115655,0.0428813,0.111553,0.973185,0.00411495,0.0462063,
4.545,6.37648e-05,0.51953,0.185493,0.0345095,0.121036,0.940954,0.00824455,0.0691436,
4.55,0.00114137,0.606127,0.279097,0.0309188,0.128161,0.896438,0.0126024,0.0874397,
4.555,0.00730589,0.688405,0.375516,0.0302469,0.132978,0.843561,0.0250797,0.108116,
4.56,0.0232128,0.771424,0.481634,0.0306023,0.133749,0.781324,0.0434407,0.126304,
4.565,0.0430623,0.845703,0.586792,0.0334215,0.131248,0.710785,0.0732359,0.143394,
4.57,0.0664051,0.902705,0.681179,0.0377702,0.125845,0.633104,0.118024,0.160905,
4.575,0.0942649,0.945273,0.767309,0.0419743,0.117511,0.548906,0.175438,0.175101,
4.58,0.125821,0.97578,0.846247,0.0450018,0.107942,0.458778,0.24285,0.18399,
