mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
vaslat_r,0.00588544,0.274686,0.0423188,0.0357187,0.327667,0.00374439,0.00116343,0.0728709,
vasmed_r,0.0058858,0.274686,0.0423187,0.0357187,0.327666,0.00374432,0.00116346,0.0728707,
addbrev_l,0,4.68969e-05,0,0,6.20423e-05,0,0,0.00118274,
addlong_l,0,0,0,0,0,0.00415777,0,0,
addmagDist_l,0,0.000578348,0,0,0,0.000574131,0.381903,0,
addmagIsch_l,0,0,0,0,0,0,0.156926,0,
addmagMid_l,0.000108413,0,0.000304416,0.000143874,0,0.0783583,0.000889665,0,
addmagProx_l,0,0.0117715,0.572624,0,0,0.902146,0.000838568,0.624739,
bflh_l,0.36263,0.179817,0.0121517,0.101922,0.0650188,0.00996946,0.019963,0.0167196,
bfsh_l,0.362593,0.179796,0.0122302,0.101961,0.0649757,0.00990973,0.0199901,0.0167199,
edl_l,0.176139,0.19419,0.0499446,0.0609505,0.319471,0.179128,0.0866756,0.0832888,
ehl_l,0.248879,0.189713,0.081309,0.0925111,0.299645,0.148284,0.0915608,0.118651,
fdl_l,0.0340814,0.0528307,0.132865,0.0228183,0.051108,0.0916918,0.169918,0.0310413,
fhl_l,0,0.0231555,0.116448,0.104761,0.0443643,0.00144149,0.0152577,0.0395196,
gaslat_l,0.00853412,0.0156059,0,0.103128,0.000110315,0.000369109,0.222098,0.000326989,
gasmed_l,0.000268689,0.0070824,0.00997587,0.27228,0,0.00911205,0.0309649,0,
glmax1_l,0.00799254,0,0.444717,0.214713,0.106561,0,0.0171167,0,
glmax2_l,0.00533811,0.000642196,0.449144,0.214982,0.107483,0,0.0164022,0.000285592,
glmax3_l,0.00451525,0,0.45084,0.215567,0.110623,0,0.0167176,0,
glmed1_l,0,0,0.000236198,1.90438e-05,0,0,0.00368928,0.000206092,
glmed2_l,0,3.00975e-05,0.000523703,0,3.96466e-05,7.68354e-05,0.00367108,0,
glmed3_l,0.000103808,0,0.000139841,0,2.95435e-05,0,0,0,
glmin1_l,0.00012232,0.000418435,0,0,0,3.7233e-05,0.00397465,0,
glmin2_l,0.000122893,0,0.000103151,0,0,0.000102203,0.0302579,5.74224e-05,
glmin3_l,0,0,0,0.000486606,0.000427399,0.000346457,0.00396985,0.000546462,
grac_l,0,0,0.000747996,0,0,0,0.00241738,0,
iliacus_l,0.000268072,0.00172629,0.17587,4.11533e-05,0,0,0,0,
perbrev_l,0.123281,0.0741898,0.0718512,0.10324,0.0598413,0.00671398,0.156154,0.0902562,
perlong_l,0.0653223,0.0293427,0.0413727,0.184614,0.110201,0.00389766,0.0949809,0.195309,
piri_l,0.027919,0.00861005,0.0918629,0.0720046,0.0735537,0.00185566,0.0274405,0.0482975,
psoas_l,0.404843,0.001194,0.615216,0,0.249468,0,0.00114586,0.00150555,
recfem_l,0.0032938,0.0489957,0.00103511,0.376877,0.114217,0.0755569,0.000432134,0.0979988,
sart_l,0.00833296,0.0471321,0,0.378513,0.109605,0.0780421,0.00039799,0.0952806,
semimem_l,0.362628,0.179806,0.0121842,0.10193,0.0650027,0.00995601,0.0199578,0.0167045,
semiten_l,0.362632,0.179863,0.0122133,0.101933,0.0649214,0.00995305,0.0200078,0.0166977,
soleus_l,0,0.0105837,0.195037,0,0.164253,0.00351696,0.0263336,0.142321,
tfl_l,0.00129307,0.0497847,0,0.376567,0.114482,0.075314,0,0.0997434,
tibant_l,0.192474,0.335942,0.027637,0.00680972,0.295666,0.210552,0.0946425,0.265399,
tibpost_l,0.00675168,0.00550934,0.144395,0.0808073,0.127946,0.0111142,0.00599006,0.0584274,
vasint_l,0.02179,0.0135594,0.14986,0,0.119382,0.00945453,0.00157479,0.895157,
vaslat_l,0.133841,0.0213975,0.0398542,0.0270096,0.281881,0.0122998,0.045404,0.0433678,
vasmed_l,0.132536,0.0227932,0.0387768,0.0280988,0.28062,0.0140867,0.0460427,0.044335,
