mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
tibant_r,0.0494619,0.0273465,0.019339,0.0424969,0.016844,0.0558777,0.0681533,0.0535682,
tibpost_r,0.0310921,0.00831632,0.0613662,0.0555773,0.0106824,0.0437421,0.0551809,0.0438708,
vasint_r,0.0451098,0.0217807,0.0645558,0.0604108,0.0233182,0.0335494,0.000925857,0.0651998,
vaslat_r,0.00221309,0.131894,0.000132829,7.41061e-06,0.376807,0.00436232,0.0397919,0.155773,
vasmed_r,0.00221284,0.131894,0.000133668,7.09389e-06,0.376807,0.00436249,0.0397918,0.155773,
addbrev_l,0.0511164,0.0572273,0.0625377,0.0118677,0.0263129,0.0723087,0.0571265,0.0146705,
addlong_l,0.0217555,0.0234359,0.0398121,0.0722633,0.0407556,0.00166159,0.0493383,0.0641148,
addmagDist_l,0.0373392,0.0718291,0.0258137,0.0695516,0.00655617,0.0087043,0.0245463,0.0444499,
addmagIsch_l,0.0164807,0.0667314,0.0229277,0.0439963,0.0445238,0.0388957,0.000678399,0.0304761,
addmagMid_l,0.00723677,0.0444359,0.020453,0.0294686,0.015626,0.030332,0.0608989,0.0745545,
addmagProx_l,0.0322492,0.0536723,0.0667977,0.041771,0.0203355,0.0188885,0.00490894,0.0116976,
bflh_l,0.340172,0.216534,0.0483681,0.0438311,0.0302238,0.00114643,0.0416144,0.03984,
bfsh_l,0.340173,0.216534,0.0483691,0.0438272,0.0302201,0.00115396,0.0416149,0.0398384,
edl_l,0.0500855,0.001836,0.0560707,0.00308988,0.0137536,0.0234291,0.0264492,0.00701182,
ehl_l,0.0721255,0.0130573,0.021431,0.0686736,0.0105927,0.0584585,0.000821765,0.0264735,
fdl_l,0.0349008,0.027407,0.0125573,0.0209623,0.0765017,0.0283589,0.0185376,0.021965,
fhl_l,0.0267899,0.0194885,0.0454344,0.0150552,0.0356891,0.025725,0.0567143,0.0351936,
gaslat_l,0.053589,0.0104298,0.0122297,0.0337117,0.0748934,0.0178985,0.0506825,0.0764981,
gasmed_l,0.0223907,0.00257796,0.0303794,0.0696203,0.00713775,0.0137588,0.0231155,0.0377164,
glmax1_l,0.00808516,0.0158178,0.43579,0.0111311,0.156787,0.0489018,0.000451249,5.90312e-07,
glmax2_l,0.00806582,0.015828,0.435787,0.0111385,0.156743,0.0488998,0.000500669,1.9693e-07,
glmax3_l,0.0080666,0.0158274,0.435787,0.0111382,0.156745,0.0488999,0.000498515,4.57176e-07,
glmed1_l,0.0410839,0.0414447,0.0175753,0.000441449,0.00366792,0.0128092,0.0194311,0.0467688,
glmed2_l,0.0349721,0.071611,0.0375812,0.0491604,0.00578374,0.0749503,0.0768964,0.0723322,
glmed3_l,0.0102001,0.050706,0.0212777,0.0205886,0.0353463,0.0328057,0.065733,0.0625717,
glmin1_l,0.0248447,0.0239807,0.00601369,0.0731769,0.0260728,0.0393583,0.00435394,0.0328322,
glmin2_l,0.000113884,0.00268483,0.0397825,0.0363614,0.051402,0.0130452,0.0488867,0.0675647,
glmin3_l,0.0674516,0.0227349,0.0495011,0.016342,0.0191488,0.0138392,0.0519148,0.0524765,
grac_l,0.0123871,0.048007,0.0751912,0.0109078,0.00466275,0.0132224,0.00869127,0.0534527,
iliacus_l,0.0501578,0.0121146,0.0456037,0.0146813,0.0411902,0.0712283,0.0271354,0.0750825,
perbrev_l,0.039775,0.00897057,0.0160517,0.0693537,0.0567617,0.00374807,0.0604505,0.0415724,
perlong_l,0.0476874,0.0599037,0.00811884,0.0675352,0.0549444,0.0431401,0.046222,0.00414662,
piri_l,0.07104,0.0182831,0.0231943,0.00428193,0.066668,0.0162824,0.0716556,0.0290245,
psoas_l,0.0398008,0.00087025,0.0208661,0.0300041,0.00855894,0.0745638,0.000606936,0.0308457,
recfem_l,0.0228167,0.00346191,0.000281163,0.201558,0.00443015,0.314176,0.0143656,0.0368476,
sart_l,0.0228253,0.00346277,0.000250129,0.201565,0.00443103,0.314173,0.0143659,0.0368532,
semimem_l,0.340171,0.216533,0.0483663,0.043838,0.0302302,0.00113307,0.0416133,0.0398429,
semiten_l,0.340172,0.216534,0.0483686,0.0438291,0.030222,0.00115023,0.0416146,0.0398392,
soleus_l,3.8506e-05,0.0428898,0.0442564,0.0533299,0.0654514,0.000294501,0.0387812,0.0448025,
tfl_l,0.0228425,0.00345177,0.000182979,0.201579,0.00445222,0.314167,0.0143575,0.0368708,
tibant_l,0.0011756,0.0341489,0.0482805,0.0399337,0.0301974,0.0308031,0.0699858,0.0308674,
tibpost_l,0.0172529,0.0461085,0.0513296,0.00251828,0.02679,0.0176504,0.0650883,0.00525363,
vasint_l,0.000385795,0.0454694,0.0581421,0.0164883,0.0425304,0.0745155,0.0283155,0.0372446,
vaslat_l,0.062849,0.0570578,0.00545635,0.000183993,0.0279715,0.031004,0.322993,0.00171029,
vasmed_l,0.0628409,0.0570664,0.00544606,0.000224759,0.0279549,0.0309811,0.323018,0.00167623,
