time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.125,0.636176,0.636176,0.636176,0.636176,0.636176,0.636176,0.078803,0.078803,0.284983,0.260393,0.135279,0.11268,0.027522,0.044868,0.034679,0.034679,0.034679,0.271949,0.0165035,0.0276287,0.261424,0.243179,0.0038468,0.460484,0.432361,0.301149,0.145514,0.828808,0.218854,0.621633,0.11049,0.11049,0.036195,0.478836,0.772692,0.175135,0.0205065,0.021195,0.019818,0.129333,0.1473,0.21033,0.137096,0.157598,0.18787,0.147755,0.143097,0.168619,0.146728,0.157602,0.159826,0.155392,0.169081,0.856734,0.684392,0.787294,0.599691,0.514277,0.475953,0.33265,0.345169,0.158317,0.131823,0.143377,0.150737,0.164027,0.139405,0.150207,0.150844,0.100528,0.230613,0.109418,0.168536,0.159019,0.155499,0.158173,0.157729,0.158637,0.127239,
2.13,0.60383,0.60383,0.60383,0.60383,0.60383,0.60383,0.081354,0.081354,0.306376,0.279421,0.150818,0.12741,0.025718,0.034359,0.039831,0.039831,0.039831,0.261754,0.0165976,0.0258509,0.253399,0.233801,0.000770741,0.46513,0.463555,0.313566,0.158189,0.909867,0.240632,0.686845,0.108994,0.108994,0.0300385,0.488357,0.80119,0.17834,0.024998,0.027923,0.022073,0.13845,0.162757,0.241551,0.149396,0.173712,0.199715,0.16462,0.155697,0.184703,0.159757,0.174157,0.175911,0.170831,0.187149,0.962045,0.810471,0.891117,0.736679,0.622712,0.550157,0.405972,0.40701,0.1683,0.141561,0.155602,0.166227,0.180927,0.152831,0.165551,0.167043,0.11378,0.254358,0.126263,0.184234,0.174232,0.171977,0.173809,0.174629,0.175059,0.135722,
2.135,0.565817,0.565817,0.565817,0.565817,0.565817,0.565817,0.083163,0.083163,0.277365,0.253001,0.130468,0.109805,0.025334,0.027076,0.044496,0.044496,0.044496,0.229018,0.014941,0.0199912,0.22008,0.204914,0.0046524,0.468467,0.424581,0.272361,0.142127,0.844782,0.258999,0.63937,0.106555,0.106555,0.026205,0.49704,0.815914,0.152384,0.0295015,0.034658,0.024345,0.12388,0.141326,0.219239,0.127739,0.150561,0.173482,0.144458,0.135834,0.160293,0.139968,0.151217,0.151908,0.14819,0.163906,0.861664,0.74582,0.807162,0.691425,0.573349,0.490847,0.380726,0.367725,0.142775,0.128815,0.138961,0.144585,0.15726,0.139794,0.143694,0.143666,0.0967566,0.201919,0.10954,0.15917,0.15046,0.150729,0.150452,0.151516,0.150869,0.116014,
2.14,0.523498,0.523498,0.523498,0.523498,0.523498,0.523498,0.084127,0.084127,0.3084,0.28171,0.148697,0.12735,0.026057,0.022481,0.048531,0.048531,0.048531,0.214309,0.0117672,0.0188653,0.207588,0.191189,0.00109495,0.470397,0.460522,0.285443,0.158268,0.939276,0.273335,0.718672,0.103212,0.103212,0.024269,0.504196,0.817764,0.152731,0.034022,0.041328,0.026716,0.134967,0.159683,0.256968,0.142739,0.169724,0.187898,0.164848,0.153344,0.179325,0.154146,0.17108,0.170631,0.166288,0.185259,0.99535,0.90401,0.936359,0.875164,0.722579,0.599125,0.474597,0.452195,0.155668,0.142206,0.15305,0.163016,0.177785,0.155063,0.16171,0.16407,0.112818,0.221195,0.129767,0.177731,0.168326,0.170229,0.168564,0.171499,0.170257,0.138492,
2.145,0.478785,0.478785,0.478785,0.478785,0.478785,0.478785,0.084218,0.084218,0.307995,0.281561,0.13873,0.119469,0.027593,0.020034,0.051866,0.051866,0.051866,0.192498,0.00495643,0.00821317,0.184927,0.171482,0.000170647,0.471512,0.454275,0.264371,0.156118,0.940544,0.283311,0.724598,0.099125,0.099125,0.0238135,0.509087,0.809314,0.135343,0.038559,0.047862,0.029256,0.128432,0.150204,0.254019,0.132395,0.159207,0.17484,0.157148,0.144976,0.167461,0.143787,0.160875,0.158741,0.15552,0.175433,0.978454,0.913303,0.924825,0.915464,0.749672,0.607103,0.491673,0.460769,0.142987,0.140115,0.145731,0.153497,0.167944,0.153239,0.151601,0.15297,0.103873,0.17645,0.122587,0.165647,0.156777,0.161248,0.156763,0.161111,0.158541,0.135602,
2.15,0.433534,0.433534,0.433534,0.433534,0.433534,0.433534,0.083441,0.083441,0.295058,0.269228,0.13468,0.115804,0.029667,0.019207,0.05448,0.05448,0.05448,0.162479,0.00494818,0.00835929,0.156608,0.144746,0.000165596,0.472667,0.443733,0.242335,0.147577,0.939871,0.288758,0.72503,0.094537,0.094537,0.024437,0.510844,0.794076,0.118976,0.043093,0.054168,0.032018,0.125705,0.145546,0.256378,0.124533,0.153506,0.166691,0.153011,0.141389,0.160921,0.140483,0.155305,0.152701,0.150052,0.170712,0.962005,0.937339,0.926093,0.939517,0.752863,0.583985,0.508507,0.453616,0.130581,0.136867,0.141193,0.148012,0.161298,0.149887,0.146186,0.144705,0.100808,0.17206,0.121747,0.158413,0.150352,0.157201,0.151566,0.155751,0.152394,0.119549,
2.155,0.389471,0.389471,0.389471,0.389471,0.389471,0.389471,0.081845,0.081845,0.238627,0.215555,0.114164,0.0985819,0.032023,0.019536,0.056388,0.056388,0.056388,0.129759,0.00337455,0.00794131,0.123033,0.115823,0.0032625,0.474414,0.39857,0.200591,0.127231,0.860954,0.29032,0.655227,0.089758,0.089758,0.0257795,0.508295,0.775332,0.0940993,0.047571,0.060118,0.035024,0.111021,0.124544,0.231521,0.102803,0.130892,0.141741,0.132156,0.123607,0.137114,0.120963,0.132359,0.129611,0.127593,0.147413,0.841507,0.845565,0.821607,0.86485,0.673261,0.503671,0.463139,0.393426,0.101816,0.121752,0.122666,0.126371,0.137548,0.132184,0.124517,0.124204,0.0842617,0.134033,0.105699,0.13358,0.126808,0.135239,0.129182,0.132351,0.129084,0.0869276,
2.16,0.347771,0.347771,0.347771,0.347771,0.347771,0.347771,0.07959,0.07959,0.238083,0.213155,0.122602,0.107385,0.03448,0.020661,0.057649,0.057649,0.057649,0.111776,0.00285848,0.00599701,0.10694,0.0995948,5.91105e-05,0.476758,0.411324,0.200822,0.13274,0.904702,0.289116,0.686917,0.085067,0.085067,0.0275705,0.501209,0.75563,0.0917961,0.051917,0.065576,0.038258,0.11475,0.133024,0.251398,0.108308,0.139528,0.146479,0.141327,0.130784,0.144656,0.127535,0.141016,0.137979,0.135444,0.157168,0.896928,0.924933,0.878716,0.954218,0.738348,0.540994,0.51,0.426985,0.10297,0.125447,0.128103,0.134483,0.146278,0.138987,0.132557,0.132949,0.0914903,0.151818,0.116509,0.141047,0.134332,0.144058,0.137281,0.141379,0.137735,0.0809571,
2.165,0.309093,0.309093,0.309093,0.309093,0.309093,0.309093,0.076824,0.076824,0.175989,0.154677,0.0994167,0.0872379,0.036885,0.022294,0.058396,0.058396,0.058396,0.0782116,0.0015351,0.00149914,0.0733867,0.0697288,0,0.47927,0.363377,0.156846,0.107145,0.818673,0.286487,0.61027,0.080612,0.080612,0.0295895,0.490492,0.737736,0.0654377,0.0560745,0.07048,0.041669,0.0972245,0.109168,0.221828,0.0836874,0.113755,0.116874,0.117536,0.10541,0.119208,0.106593,0.115052,0.112521,0.110588,0.131058,0.75799,0.813486,0.759909,0.8503,0.632846,0.437481,0.453103,0.352785,0.0715034,0.106141,0.106047,0.109999,0.119247,0.117641,0.108272,0.108154,0.0732194,0.112523,0.0975086,0.113678,0.108185,0.119024,0.112743,0.114893,0.111782,0.0380427,
2.17,0.27396,0.27396,0.27396,0.27396,0.27396,0.27396,0.073576,0.073576,0.175507,0.152417,0.106701,0.0939301,0.039134,0.024251,0.058729,0.058729,0.058729,0.0630294,0.00329602,0.0069298,0.0597737,0.0563589,8.20825e-05,0.481413,0.371189,0.155,0.109315,0.850391,0.283572,0.63317,0.076376,0.076376,0.0316925,0.477439,0.724337,0.0634693,0.060044,0.074866,0.045222,0.102908,0.116512,0.237442,0.0876391,0.12102,0.124339,0.124451,0.116259,0.124458,0.113857,0.122006,0.119233,0.1172,0.138918,0.794724,0.876719,0.804755,0.905417,0.666563,0.447237,0.48591,0.367457,0.0717416,0.110724,0.111664,0.11642,0.125515,0.123242,0.114805,0.112968,0.0788483,0.139913,0.106603,0.11958,0.114548,0.126973,0.119859,0.12244,0.118613,0.0306457,
