time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.125,0.755161,0.553551,0.6856,0.353495,0.654659,0.613516,0.88614,0.851255,1.45922,1.41807,0.466169,0.790039,0.614007,-1.10028,0.809549,0.836962,0.811929,0.831856,0.910639,0.847785,0.709829,0.877062,1.04552,0.574275,1.61285,0.654255,0.375225,1.05651,-0.00100606,1.03652,0.93142,0.805603,0.834893,1.45035,1.4065,0.561158,0.505833,0.731995,1.03941,1.17693,1.03042,1.34476,1.39379,-0.0108432,0.426625,1.46926,1.45513,1.36249,1.26227,1.18453,1.16096,1.34514,1.29919,1.02357,1.09248,1.09525,1.01494,1.09147,0.993036,0.790235,1.62912,1.51052,1.47522,0.786702,1.1114,1.13522,0.83555,0.876646,1.43229,1.558,1.32774,1.37289,1.10695,1.29233,1.43753,1.07033,1.05299,1.05609,0.878969,
2.13,0.750667,0.549344,0.673588,0.353875,0.651894,0.609472,0.870125,0.8354,1.45884,1.41754,0.463147,0.786511,0.59543,-1.12345,0.811592,0.83936,0.813235,0.838646,0.914575,0.848475,0.713944,0.881924,1.04938,0.568615,1.60923,0.652314,0.374774,1.0547,0.0365498,1.03109,0.88566,0.794107,0.833683,1.45717,1.40724,0.561485,0.524153,0.75823,1.06986,1.17681,1.03268,1.33512,1.3844,-0.0100794,0.424868,1.46839,1.46698,1.36596,1.26665,1.18235,1.15807,1.35369,1.30843,1.01892,1.08681,1.08772,1.0186,1.08933,0.987209,0.794087,1.6362,1.51077,1.47751,0.795695,1.10947,1.13294,0.841678,0.872756,1.44381,1.56061,1.32933,1.36726,1.12628,1.2972,1.4359,1.05582,1.03766,1.04806,0.876552,
2.135,0.745884,0.54447,0.683813,0.354658,0.649343,0.606239,0.854279,0.818546,1.45838,1.41692,0.461077,0.783575,0.57749,-1.14656,0.814191,0.84206,0.815031,0.845754,0.918509,0.848917,0.718061,0.886584,1.05272,0.561895,1.60478,0.650766,0.375296,1.0526,0.392898,1.02607,0.840444,0.775892,0.834136,1.46284,1.4072,0.562309,0.542381,0.78371,1.09948,1.17646,1.03481,1.32547,1.37477,-0.0129567,0.42319,1.46671,1.47728,1.36921,1.27084,1.1804,1.15548,1.36292,1.32021,1.01434,1.08125,1.0802,1.02176,1.08699,0.980506,0.796867,1.64122,1.51005,1.47897,0.804352,1.10784,1.13092,0.847602,0.869483,1.45468,1.56198,1.33007,1.3625,1.14487,1.30125,1.43459,1.04559,1.0233,1.03478,0.874054,
2.14,0.740311,0.53913,0.678893,0.356312,0.647057,0.603022,0.838778,0.801059,1.45728,1.41561,0.459948,0.781188,0.560223,-1.16951,0.817275,0.845661,0.817526,0.853197,0.922526,0.849188,0.722216,0.891123,1.0559,0.553428,1.59943,0.649615,0.375434,1.05013,0.345942,1.02152,0.796228,0.766094,0.836582,1.4674,1.40634,0.56363,0.560528,0.808926,1.12862,1.17588,1.03674,1.31572,1.3648,-0.0182998,0.421595,1.46402,1.48595,1.3716,1.27413,1.17856,1.15311,1.37091,1.32808,1.01003,1.07561,1.07258,1.02346,1.08382,0.974733,0.798587,1.64448,1.50838,1.47942,0.812698,1.10641,1.12903,0.853396,0.866959,1.46492,1.562,1.32982,1.35863,1.16253,1.30431,1.43352,1.03407,1.01542,1.02635,0.870007,
2.145,0.73533,0.53335,0.682388,0.358776,0.645094,0.6001,0.8238,0.783161,1.45571,1.41374,0.45964,0.779522,0.54374,-1.19214,0.820818,0.849933,0.821325,0.860985,0.926724,0.849476,0.726443,0.895645,1.05893,0.544601,1.59318,0.64886,0.375689,1.0473,0.309436,1.01695,0.753596,0.750135,0.841432,1.47089,1.40465,0.565515,0.578387,0.83396,1.15705,1.17508,1.03851,1.30596,1.35449,-0.0237741,0.420094,1.4604,1.49316,1.37332,1.27671,1.17696,1.15109,1.37892,1.33721,1.00553,1.07004,1.06497,1.02437,1.08031,0.968328,0.799269,1.64582,1.50584,1.47903,0.820671,1.10528,1.12738,0.858992,0.865352,1.47455,1.56071,1.32863,1.3558,1.17955,1.30635,1.43278,1.02471,1.00551,1.01706,0.865193,
2.15,0.727969,0.527072,0.685521,0.361999,0.643512,0.596741,0.809493,0.763964,1.45375,1.41139,0.460032,0.778757,0.528193,-1.21426,0.824845,0.854847,0.826099,0.869138,0.931176,0.849834,0.730777,0.900191,1.06189,0.535033,1.58633,0.648494,0.376245,1.04414,0.3128,1.01136,0.713183,0.738411,0.849262,1.47331,1.40212,0.568023,0.595607,0.858266,1.1841,1.17413,1.04015,1.29615,1.34391,-0.0292704,0.418683,1.45584,1.49904,1.37432,1.27845,1.17569,1.14957,1.38695,1.3464,1.00095,1.06451,1.05734,1.02434,1.07644,0.962688,0.798944,1.64536,1.50252,1.47786,0.828278,1.10455,1.12609,0.864484,0.864832,1.48361,1.55818,1.32652,1.35415,1.19612,1.30734,1.43244,1.01602,0.996946,1.00928,0.860034,
2.155,0.725005,0.519981,0.689255,0.365983,0.642374,0.593268,0.79577,0.743525,1.45161,1.40881,0.461012,0.779256,0.51375,-1.23565,0.829405,0.860371,0.831832,0.877677,0.935969,0.850396,0.735247,0.904874,1.06485,0.52476,1.5788,0.648508,0.377311,1.0407,0.320184,1.00428,0.675844,0.725371,0.86073,1.47466,1.39873,0.571245,0.611835,0.881315,1.20936,1.17311,1.04182,1.28637,1.33329,-0.0347343,0.417337,1.45041,1.50382,1.37472,1.27955,1.17504,1.14879,1.3958,1.3571,0.995895,1.05907,1.04975,1.02345,1.07229,0.957206,0.797656,1.64316,1.49848,1.47601,0.835662,1.10445,1.12543,0.869879,0.865714,1.49214,1.55451,1.32359,1.35392,1.21262,1.30727,1.43266,1.00839,0.989447,1.0024,0.855115,
2.16,0.720915,0.510917,0.693825,0.370747,0.641737,0.589287,0.779824,0.722438,1.44891,1.4056,0.462479,0.781083,0.500593,-1.25607,0.834506,0.86659,0.838571,0.886603,0.941162,0.851315,0.739874,0.909785,1.0682,0.514065,1.57069,0.648889,0.378989,1.03686,0.330806,0.996534,0.642546,0.715854,0.875357,1.47496,1.39448,0.575075,0.626783,0.902732,1.23261,1.17212,1.04349,1.27659,1.32273,-0.0401264,0.416212,1.44403,1.50745,1.37413,1.27952,1.17491,1.14872,1.40424,1.36553,0.990692,1.05361,1.0421,1.02132,1.0675,0.951705,0.795453,1.63946,1.49376,1.4735,0.842705,1.10487,1.12532,0.875174,0.86827,1.50016,1.54984,1.31972,1.35524,1.22868,1.30604,1.43334,1.00175,0.982959,0.996471,0.849815,
2.165,0.716546,0.504023,0.699365,0.376308,0.641667,0.585009,0.76891,0.701673,1.44595,1.40199,0.464344,0.784677,0.488912,-1.27525,0.840175,0.873469,0.846262,0.895922,0.94675,0.852699,0.744668,0.914997,1.07203,0.503618,1.56191,0.64962,0.38126,1.03263,0.341456,0.988337,0.614178,0.706098,0.891655,1.47419,1.38935,0.579574,0.640346,0.922322,1.25356,1.17129,1.04533,1.26699,1.31237,-0.0454087,0.41537,1.43683,1.51023,1.37273,1.27855,1.17554,1.14961,1.41347,1.37608,0.985539,1.04824,1.03457,1.01826,1.06263,0.946852,0.792395,1.63419,1.48842,1.47054,0.84956,1.10602,1.12601,0.880412,0.872985,1.50772,1.54434,1.31491,1.35843,1.24452,1.30362,1.4346,0.996165,0.977576,0.991566,0.845463,
2.17,0.711661,0.493833,0.705959,0.382675,0.642235,0.580674,0.760002,0.681742,1.44228,1.39757,0.466532,0.790228,0.478871,-1.29292,0.846473,0.881003,0.854949,0.905611,0.952652,0.854799,0.749627,0.920518,1.07658,0.493588,1.55256,0.650681,0.384049,1.02786,0.350481,0.97976,0.591352,0.697662,0.909151,1.47235,1.38327,0.584606,0.652599,0.940009,1.27212,1.17073,1.04736,1.25742,1.30187,-0.0505414,0.414724,1.42869,1.51215,1.37026,1.27625,1.17683,1.15138,1.42229,1.38509,0.980387,1.04287,1.02702,1.01393,1.05744,0.942022,0.788544,1.62759,1.48249,1.46715,0.856151,1.10772,1.1274,0.885585,0.880404,1.51487,1.53819,1.30938,1.36366,1.25971,1.29988,1.43628,0.991624,0.973226,0.987654,0.841432,
