time,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
2.075,3.03901e-11,0.0271603,1.4013e-45,8.37461e-32,0.256831,2.95726e-28,0.972535,0.252041,
2.08,1.51145e-09,0.0271603,1.4013e-45,1.18143e-31,0.256831,3.13075e-27,0.972535,0.252041,
2.085,8.39521e-10,0.0271603,1.4013e-45,1.28568e-30,0.256831,1.51627e-26,0.972535,0.252041,
2.09,2.90681e-10,0.0271603,1.4013e-45,4.23015e-31,0.256831,5.45014e-27,0.972535,0.252041,
2.095,1.04478e-06,0.0968306,4.2039e-45,0.0398889,0.270219,0.00549431,0.990006,0.173029,
2.1,3.14488e-09,0.134634,4.2039e-45,0.109399,0.29272,0.0236055,1,0.107145,
2.105,1.484e-10,0.177913,5.60519e-45,0.186289,0.324367,0.0365078,0.990789,0.0493085,
2.11,1.48126e-11,0.211957,4.2039e-45,0.269537,0.365739,0.0495426,0.966837,2.95954e-42,
2.115,9.16604e-11,0.164808,4.2039e-45,0.367098,0.427244,0.0695878,0.94921,9.80909e-45,
2.12,1.85188e-09,0.12239,4.2039e-45,0.456944,0.490777,0.0876004,0.917816,7.00649e-45,
2.125,1.36176e-07,0.082269,4.2039e-45,0.534265,0.555174,0.104091,0.875403,7.00649e-45,
2.13,0.000527232,0.00135721,7.00649e-45,0.603061,0.628165,0.133624,0.834867,7.00649e-45,
2.135,0.00571755,6.88522e-09,2.10195e-44,0.642976,0.682633,0.132221,0.764071,7.00649e-45,
2.14,0.0118677,3.62601e-13,1.77278e-07,0.666559,0.734331,0.128745,0.687087,7.00649e-45,
2.145,0.0104044,4.08173e-15,0.00826574,0.674474,0.785573,0.123772,0.608563,8.40779e-45,
2.15,0.0108924,1.18166e-15,0.0138235,0.671531,0.832506,0.118562,0.529752,1.54143e-44,
2.155,0.0120088,3.1726e-15,0.0190957,0.661435,0.874248,0.112868,0.453605,2.66191e-22,
2.16,0.0131349,7.11557e-15,0.0239907,0.648153,0.909632,0.105908,0.382039,0.00346169,
2.165,0.0131745,1.77512e-14,0.028565,0.635816,0.939082,0.0976778,0.316034,0.0118666,
2.17,0.01329,1.33032e-13,0.0325616,0.628226,0.963396,0.0899974,0.256039,0.0195035,
2.175,0.0107168,1.4116e-11,0.0364879,0.628151,0.98289,0.0835957,0.203323,0.026463,
2.18,0.00919764,5.35108e-09,0.0399426,0.637299,0.994951,0.0764541,0.158427,0.0321251,
2.185,0.00424472,1.14742e-05,0.0437728,0.655047,1,0.0696979,0.122134,0.0371443,
2.19,7.2053e-06,0.0211941,0.0486523,0.675034,0.992493,0.0555993,0.0879991,0.0362188,
2.195,1.32387e-11,0.070666,0.0546176,0.692273,0.96913,0.0308763,0.0530984,0.0274083,
2.2,3.5011e-14,0.0937641,0.0592887,0.714452,0.939869,0.0122637,0.0319461,0.0247122,
2.205,1.42355e-19,0.096901,0.0626552,0.741168,0.901943,1.38006e-13,0.0216808,0.0258796,
2.21,1.01203e-23,0.0721009,0.0635797,0.775263,0.856674,1.83669e-28,0.0224952,0.0313545,
2.215,4.51218e-31,0.000220812,0.0645548,0.820786,0.813011,3.50325e-44,0.0385792,0.0533257,
2.22,1.97163e-42,1.62002e-12,0.0659628,0.855521,0.741952,9.80909e-45,0.0369749,0.0496876,
2.225,2.52234e-44,2.11636e-16,0.068,0.891198,0.664802,7.00649e-45,0.0360863,0.0461757,
2.23,1.96182e-44,1.00288e-24,0.0709705,0.926223,0.583982,5.60519e-45,0.0355283,0.0432435,
2.235,1.82169e-44,3.31824e-26,0.0751498,0.957512,0.501375,5.60519e-45,0.0349528,0.0413602,
2.24,1.68156e-44,9.07211e-25,0.0806464,0.98179,0.41961,5.60519e-45,0.0338587,0.0410821,
2.245,3.36312e-44,1.41074e-17,0.087488,0.99655,0.341994,8.40779e-45,0.0318992,0.0430428,
2.25,3.59171e-25,2.73248e-05,0.0956575,1,0.271618,1.45512e-17,0.0290773,0.0478858,
2.255,5.58897e-32,1.70908e-07,0.0983859,0.990028,0.203787,0.0340494,0.0249042,0.0419931,
2.26,2.04019e-40,2.02756e-10,0.10167,0.965867,0.146444,0.0719955,0.0206088,0.0388842,
2.265,1.82169e-44,2.92534e-12,0.104186,0.926692,0.0990419,0.121114,0.0164472,0.036234,
2.27,1.82169e-44,1.9899e-12,0.10587,0.873715,0.0617783,0.18199,0.0127667,0.0343825,
2.275,2.38221e-44,1.87031e-13,0.106707,0.809743,0.034058,0.254752,0.00994587,0.0336545,
2.28,5.07323e-39,6.57672e-14,0.106632,0.742452,3.32568e-16,0.339868,0.0114277,0.0345703,
2.285,3.77386e-28,3.90294e-13,0.105943,0.659925,6.32115e-32,0.433209,0.00897058,0.0368571,
2.29,7.5876e-12,1.63571e-09,0.104312,0.576789,1.79015e-36,0.534768,0.00982178,0.0411944,
2.295,0.0565578,3.10899e-06,0.0932921,0.492735,1.16314e-35,0.61827,0.00416831,0.0406939,
2.3,0.101335,0.000182325,0.0828647,0.414272,4.56019e-33,0.707607,0.0041561,0.0439241,
2.305,0.155675,0.0172598,0.0708809,0.339203,1.03365e-29,0.786656,8.57876e-06,0.0439937,
2.31,0.217763,0.0353047,0.0572265,0.271502,2.47182e-23,0.857027,8.47622e-08,0.0444806,
2.315,0.285813,0.0629981,0.0432129,0.21169,3.61577e-16,0.913718,2.18928e-18,0.043375,
2.32,0.356893,0.101888,0.0301901,0.159836,8.1547e-07,0.955268,1.28326e-17,0.0403165,
2.325,0.430223,0.148394,0.0188528,0.115193,0.00339723,0.982349,4.39435e-25,0.0356276,
2.33,0.505194,0.197698,0.00986668,0.0768136,0.0135473,0.996937,2.94083e-27,0.0300276,
2.335,0.581067,0.251602,0.00435939,0.0457907,0.0229742,1,4.29125e-25,0.0230195,
2.34,0.65587,0.308357,0.00305993,0.022474,0.0292872,0.993759,1.75874e-22,0.0150135,
2.345,0.726669,0.368209,0.00701897,8.66402e-09,0.0327527,0.979825,3.5014e-17,0.00620826,
2.35,0.791762,0.422754,0.0176843,2.24003e-18,0.0272334,0.959989,3.68163e-06,2.61266e-05,
2.355,0.847818,0.439938,0.035893,1.02986e-17,0.0191033,0.945864,0.0176496,8.47017e-07,
2.36,0.893145,0.45862,0.0646704,4.28547e-14,0.00758309,0.926895,0.0342408,0.000121618,
2.365,0.92883,0.470536,0.104012,9.02238e-08,8.93836e-05,0.905172,0.0491117,0.00115536,
2.37,0.957861,0.438353,0.151679,0.0142756,1.0215e-06,0.885573,0.0692559,0.0200566,
2.375,0.978918,0.405578,0.210435,0.0308234,5.28605e-09,0.859608,0.0813618,0.0402309,
2.38,0.993152,0.366704,0.279581,0.0519173,5.01059e-10,0.826771,0.0863479,0.0666601,
2.385,1,0.327746,0.358616,0.0764304,3.28462e-08,0.7851,0.0831152,0.0986165,
2.39,0.997828,0.292447,0.446131,0.1033,6.30019e-05,0.73415,0.072562,0.135675,
2.395,0.983568,0.257527,0.539987,0.129598,0.00867501,0.675238,0.057203,0.178797,
2.4,0.954507,0.224463,0.637191,0.153176,0.0271734,0.609328,0.0397061,0.227321,
2.405,0.911327,0.197206,0.732888,0.173931,0.0473608,0.537027,0.0225958,0.279424,
2.41,0.854281,0.193933,0.822183,0.186721,0.067721,0.456192,7.47159e-06,0.330427,
2.415,0.789811,0.141714,0.895057,0.202264,0.088894,0.387766,3.21876e-09,0.397449,
2.42,0.71938,0.0988342,0.950706,0.209996,0.107298,0.321034,1.78717e-12,0.466074,
2.425,0.646372,0.0649167,0.986099,0.211579,0.121371,0.259614,2.41256e-11,0.534982,
2.43,0.572958,0.0405014,1,0.209275,0.129812,0.205672,3.56201e-05,0.602646,
2.435,0.500887,0.0188752,0.992624,0.205748,0.132088,0.162827,0.00278106,0.66952,
2.44,0.431759,0.00610073,0.965892,0.200064,0.12714,0.130762,0.00648957,0.732951,
2.445,0.367673,0.0023188,0.921378,0.191876,0.115842,0.1095,0.0104225,0.791613,
2.45,0.309805,0.00175287,0.861429,0.181915,0.100294,0.0992896,0.0156886,0.846177,
2.455,0.258051,0.0025314,0.78947,0.170679,0.0822272,0.0985349,0.0223119,0.896609,
2.46,0.210973,0.00695935,0.709599,0.158027,0.0633488,0.104668,0.0290993,0.941005,
2.465,0.167444,0.0231368,0.625379,0.142665,0.0440077,0.11454,0.0332587,0.974991,
