mtu,synergy1,synergy2,synergy3,synergy4,synergy5,synergy6,synergy7,synergy8,
vasmed_r,0.00405176,3.50325e-44,0.610512,0.0249162,1.12104e-44,0.210394,1.4013e-45,0.01189,
addbrev_l,0.123144,0.0616868,0.0464226,0.104698,0.00213604,0.0875763,0.132162,0.129306,
addlong_l,0.122661,0.0754579,0.0350524,0.0960655,0.0810947,0.136595,0.0494561,0.11458,
addmagDist_l,0.134758,0.0788124,0.0806625,0.040117,0.121704,0.0262882,0.0141631,0.107033,
addmagIsch_l,0.106153,0.123093,0.134223,0.101042,0.138154,0.138642,0.0204753,0.0616752,
addmagMid_l,0.0344845,0.0771085,0.0972171,0.1095,0.0767309,0.126382,0.116165,0.105748,
addmagProx_l,0.0616862,0.0526156,0.0489998,0.0802832,0.0581818,0.0349653,0.0145751,0.0969702,
bflh_l,0.0535104,0.0839396,0.0465625,0.068519,0.117783,0.0284327,0.108936,0.0564554,
bfsh_l,0.0910558,0.0573486,0.103415,0.0900431,0.0423811,0.111153,0.0952678,0.0641437,
edl_l,0.116886,0.130398,0.0353664,0.110372,0.0681792,0.0681539,0.0850422,0.0894729,
ehl_l,0.0207663,0.0228963,0.0452121,0.0868761,0.0413553,0.00482172,0.0237186,0.078289,
fdl_l,0.117974,0.0245078,0.133844,0.0564546,0.107474,0.10005,0.00423992,0.0966481,
fhl_l,0.00508707,0.0234797,0.0413995,0.0113962,0.133217,0.11351,0.0197312,0.0375744,
gaslat_l,0.0776884,0.0894638,0.00267112,0.016691,0.00138957,0.0813049,0.0551957,0.107098,
gasmed_l,0.132365,0.0745787,0.0364069,0.0255103,0.0822673,0.125233,0.0731894,0.0859481,
glmax1_l,0.0821993,0.0818257,0.0588934,0.0675161,0.0727254,0.0162133,0.0784105,0.0686204,
glmax2_l,0.0980957,0.0387158,0.108217,0.0390746,0.0994766,0.0347058,0.104661,0.121447,
glmax3_l,0.0673297,0.123631,0.0217754,0.0982965,0.0131178,0.00855208,0.120057,0.0815336,
glmed1_l,0.0116771,0.0547638,0.0596312,0.00981401,0.0335488,0.0145001,0.000835158,0.0862498,
glmed2_l,0.0310218,0.00707839,0.125279,0.091541,0.0897388,0.0328346,0.0410768,0.0314121,
glmed3_l,0.0709039,0.138047,0.0583146,0.00228431,0.137985,0.0617786,0.0253645,0.0477446,
glmin1_l,0.0846561,0.0167192,0.0195955,0.0428659,0.11549,0.133253,0.0754641,0.113211,
glmin2_l,0.124015,0.0617253,0.0691202,0.0787834,0.128364,0.109113,0.118142,0.0787181,
glmin3_l,0.0114746,0.103552,0.0792816,0.0535852,0.132966,0.0627511,0.135238,0.0935133,
grac_l,0.112033,0.0696357,0.0771361,0.0167404,0.069671,0.0879385,0.126534,0.0492717,
iliacus_l,0.0796639,0.0182048,0.102426,0.0359597,0.128856,0.0697857,0.0946254,0.0755898,
perbrev_l,0.0413021,0.0369809,0.0733812,0.132533,0.0364979,0.0545563,0.0232202,0.10647,
perlong_l,0.115208,0.0173858,0.031,0.0752215,0.00405369,0.134409,0.114148,0.13093,
psoas_l,0.0113827,0.0767996,0.0992812,0.073766,0.0577081,0.0753214,0.0985526,0.0510326,
recfem_l,0.07066,0.130822,0.113077,0.0164964,0.0642063,0.104888,0.0203659,0.0818575,
sart_l,0.0410229,0.0544525,0.103389,0.103607,0.075573,0.0498814,0.123774,0.0785716,
semimem_l,0.0415249,0.0459321,0.0744525,0.135233,0.0440114,0.120456,0.0371768,0.105468,
semiten_l,0.104544,0.134487,0.0404127,0.105089,0.132486,0.0347191,0.138313,0.0193612,
soleus_l,0.109879,0.0559641,0.0556696,0.131297,0.0643482,0.114326,0.1027,0.0435149,
tfl_l,0.0884194,0.0952436,0.113398,0.116038,0.0380886,0.110861,0.117474,0.106461,
tibant_l,0.115696,0.022701,0.0781312,0.119269,0.0389279,0.138866,0.0285193,0.0100756,
tibpost_l,0.133842,0.0946754,0.07878,0.072672,0.0294037,0.00446727,0.11575,0.0867085,
vasint_l,0.036491,0.0793592,0.126165,0.133327,0.109831,0.086527,0.118407,0.0477754,
vaslat_l,0.0199782,0.0781615,0.00355696,0.0413627,0.021103,0.0951462,0.0107033,0.0273795,
vasmed_l,0.0269846,0.00305972,0.0461702,0.0354666,0.0964744,0.00533877,0.127432,0.00609954,
piri_r,0.080221,0.00914573,0.0636718,0.0644994,0.108539,0.0971322,0.0133297,0.0880313,
