time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.125,0.00631981,0.0107649,0.0227627,0.00086416,0.0127801,0.00163973,-0.00644151,-0.0271767,0.0485696,0.0413172,0.00380194,0.00686604,-0.00683431,-0.00518334,0.0342548,0.0290123,0.0167871,0.067157,0.0246883,0.00834028,0,0.0588308,0.0123606,-0.00357078,0.0786235,0.0320548,-0.000110424,0.033176,0.0130326,-0.00203223,-0.0110057,0.0021267,0.0137973,0.0559366,0.0463524,0.00416045,0.0160914,0.017882,0.0214856,0.0258854,0.0200821,0.00801107,0.0237131,0.00208165,-0.0245484,0.0495334,0.0821423,0.036796,0.029809,0.0176338,0.0155146,0.0424708,0.0419187,-0.0129167,-0.0386479,-0.0581091,0.0679623,0.0296146,0.00403245,0,0.111068,0.0635002,0.0574306,0.0641279,0.0135515,0.015166,0.0527522,0.0106786,0.113635,0.0815439,0.0412952,0.0283866,0.0377056,0.034333,0.0410079,0.00104793,-0.000677322,0.00225746,0.0101034,
2.13,0.00416732,0.00884575,0.0371221,0.00186812,0.0125068,0.00217958,-0.00616659,-0.0294531,0.0482066,0.0409444,0.00426338,0.00739373,-0.00665456,-0.00517463,0.0406513,0.034634,0.0243951,0.0665771,0.0242191,0.00644527,0,0.0562115,0.0113012,-0.0102501,0.0772421,0.0330515,0.000135016,0.0316987,0.0164938,-0.00273266,-0.0109159,-0.000492664,0.0149632,0.0558937,0.0450096,0.00431626,0.0161601,0.0187365,0.0223263,0.0241275,0.0199259,0.00712109,0.0221357,-0.0059885,-0.023653,0.0482105,0.0804646,0.0367449,0.0296098,0.0177308,0.0156484,0.0430277,0.0423941,-0.0171798,-0.0380658,-0.0582978,0.0641878,0.0278316,0.00212169,0,0.103775,0.0615614,0.0556074,0.0621798,0.0138398,0.0153133,0.0514206,0.0115651,0.111533,0.0810498,0.0382571,0.0284837,0.0377542,0.0336279,0.0409654,0.00193842,0.000705519,0.000364612,0.00913914,
2.135,0.00203911,0.00710863,0.0257235,0.00303637,0.0122828,-0.00213475,-0.00570377,-0.0316567,0.0475617,0.0402449,0.00472553,0.00803187,-0.00646566,-0.00514495,0.0455904,0.0422646,0.0345608,0.0661512,0.0242396,0.00516616,0,0.054242,0.0107332,-0.0159103,0.0757196,0.0340628,0.000264199,0.0299392,-0.0184531,-0.0104179,-0.0107128,0.00296049,0.0161788,0.0557577,0.0435493,0.00450409,0.0163368,0.0198018,0.0234711,0.0224162,0.01967,0.00613763,0.0205677,-0.00941271,-0.0226215,0.046583,0.0785449,0.0364405,0.0291054,0.0178604,0.0158492,0.0433414,0.0422026,-0.0226458,-0.0380599,-0.0589773,0.0578494,0.0250081,0.00462813,0,0.0970841,0.0593294,0.0533724,0.0602909,0.0141472,0.0154981,0.0503648,0.0127556,0.109694,0.0801267,0.0348017,0.0288506,0.0377971,0.0326977,0.0409755,0.00145607,0.00231703,0.00198746,0.00782076,
2.14,0.0024638,0.00538316,0.0332367,0.00401086,0.0121606,-0.00735475,-0.00502617,-0.0341165,0.0468285,0.0394512,0.00518696,0.00878091,-0.00624193,-0.00508871,0.050196,0.0475683,0.0460283,0.0659005,0.0247165,0.00468962,0,0.0528768,0.0102664,-0.0193178,0.0741405,0.0350852,0.000566624,0.0281977,-0.00773421,-0.0255529,-0.010356,-0.000572935,0.0173494,0.0554859,0.0419839,0.0047212,0.0164002,0.0207286,0.0245898,0.0209048,0.0194315,0.00531277,0.0191288,-0.0096698,-0.0213556,0.0447827,0.076806,0.0360178,0.0284568,0.0180431,0.0161408,0.0438638,0.0427303,-0.0311224,-0.0373553,-0.0591755,0.0527961,0.0233478,0.00310226,0,0.0901386,0.0569194,0.0511755,0.0583855,0.0145228,0.0157469,0.0493489,0.0142139,0.108158,0.0788277,0.0313029,0.0295201,0.0379059,0.0315797,0.04106,0.00239943,0.00158914,0.00179274,0.00669737,
2.145,-0.00099831,0.00367803,0.0316605,0.00488927,0.0121919,-0.0146554,-0.00409272,-0.0369371,0.045954,0.0385211,0.00565542,0.00962169,-0.00597239,-0.00499988,0.0551145,0.0525206,0.0542829,0.0658503,0.025598,0.00471196,0,0.0519666,0.0101344,-0.0224252,0.072465,0.0361135,0.000932735,0.0263418,0.0014379,-0.0441865,-0.00981656,0.00188856,0.0183537,0.055041,0.0403258,0.00494809,0.0162038,0.021258,0.0254795,0.0197205,0.0192133,0.00455454,0.0178173,-0.00971326,-0.01974,0.0428142,0.0750912,0.0354112,0.0275872,0.0182687,0.016509,0.0443839,0.0429665,-0.0381214,-0.0369308,-0.0594993,0.0465363,0.0214454,0.00543866,0,0.0837289,0.0543514,0.048865,0.0566991,0.01494,0.0160471,0.0486476,0.0158929,0.106937,0.077186,0.0277383,0.0304909,0.0380101,0.0302363,0.0412137,0.00302565,0.00249525,0.00279418,0.00562023,
2.15,0.00602476,0.00209129,0.031553,0.0057547,0.0124287,-0.0203119,-0.00284032,-0.038804,0.0449176,0.0374275,0.00613793,0.0105326,-0.00564907,-0.0048721,0.0604719,0.0575203,0.0622703,0.0659713,0.0269346,0.00570712,0,0.0517394,0.0105018,-0.0244142,0.0701663,0.0371418,0.00131918,0.0243091,0.00370514,-0.0584732,-0.00907192,0.00144209,0.0190193,0.0543966,0.0385899,0.0051653,0.0157984,0.0214318,0.0261943,0.0189681,0.019038,0.00398264,0.0166184,-0.00964922,-0.017538,0.0407276,0.0733838,0.0346191,0.026513,0.0185266,0.0169401,0.0449448,0.0432146,-0.0443607,-0.0365337,-0.0597079,0.0396905,0.0194718,0.00507969,0,0.0777627,0.0516653,0.0465302,0.0552602,0.0153744,0.0163836,0.0479644,0.0177377,0.106039,0.075233,0.0242495,0.0317485,0.0380687,0.0286624,0.0414316,0.00406796,0.00345514,0.00371774,0.00456855,
2.155,-0.00863988,0.000981906,0.0318509,0.00664578,0.0129242,-0.025656,-0.00109514,-0.0395185,0.0436446,0.036078,0.00663901,0.0114755,-0.00526627,-0.00470069,0.0660464,0.0628916,0.0703244,0.0661768,0.0287349,0.00777927,0,0.0519969,0.0115626,-0.0250935,0.0673586,0.0381645,0.00167686,0.0219343,0.00477627,-0.0646664,-0.00814115,0.0031894,0.0191499,0.0535312,0.0367937,0.00534387,0.0152965,0.0213437,0.0267805,0.0186929,0.0188697,0.00349478,0.0153538,-0.00950789,-0.0142604,0.0385525,0.071457,0.0336008,0.0251784,0.0187851,0.0173937,0.045426,0.043222,-0.04612,-0.0364496,-0.0600365,0.0320564,0.0172965,0.00517023,0,0.0723097,0.0488747,0.0441921,0.0536321,0.0157534,0.0167155,0.0473128,0.0196516,0.105455,0.072995,0.0208038,0.0332417,0.0379838,0.0268374,0.0416921,0.00529121,0.00456577,0.00485542,0.00348053,
2.16,-0.0184045,0.00154259,0.0323544,0.00757979,0.0137275,-0.0285423,0.00254854,-0.0392274,0.042287,0.0346482,0.0071611,0.012434,-0.00482048,-0.00448197,0.0719694,0.0680177,0.0781395,0.0664224,0.0310834,0.0109255,0,0.0526175,0.012903,-0.024641,0.063884,0.0391746,0.00197865,0.0195635,0.00478569,-0.0688663,-0.00707423,0.00308223,0.0188624,0.0524271,0.0349576,0.00549697,0.0148205,0.0210855,0.027279,0.0189378,0.0188191,0.00326654,0.0139761,-0.00929593,-0.0110905,0.0364054,0.0697607,0.0324581,0.0237077,0.0190513,0.0178741,0.0461181,0.0438084,-0.0461785,-0.0359233,-0.059688,0.0253346,0.0162666,0.00669639,0,0.0669259,0.046068,0.0421113,0.0522918,0.016108,0.017053,0.0467487,0.0215378,0.105187,0.0705077,0.0178847,0.0349268,0.037858,0.0248222,0.0420056,0.0066809,0.00580691,0.006123,0.00268562,
2.165,-0.0271126,-0.000264471,0.0329757,0.00857127,0.0148685,-0.0297426,0.00492422,-0.0383013,0.0407517,0.033053,0.00770441,0.0133609,-0.0043132,-0.00421448,0.0780901,0.0731069,0.0861347,0.0665806,0.0342622,0.0153977,0,0.0535147,0.0145922,-0.0238468,0.0598594,0.0401654,0.00222307,0.0172776,0.00425093,-0.0725695,-0.0059257,0.00464157,0.0185472,0.0510707,0.0331204,0.00559944,0.0144265,0.0207263,0.0277709,0.0197244,0.0188619,0.00295362,0.012405,-0.00901381,-0.00832608,0.0342997,0.067965,0.0311528,0.022062,0.0192913,0.0183349,0.0467955,0.0440961,-0.0463203,-0.035748,-0.0598766,0.0184533,0.014533,0.00645358,0,0.0621924,0.043239,0.040187,0.0507925,0.0163685,0.0173538,0.0461554,0.0232425,0.105215,0.0677958,0.0157532,0.0367022,0.037636,0.022642,0.0423478,0.00812404,0.00706959,0.00741646,0.00189619,
2.17,-0.0334223,0.00101216,0.0336744,0.00963464,0.0163316,-0.0301764,0.00751015,-0.0369518,0.0392136,0.0314878,0.00826714,0.0142276,-0.00374484,-0.00389911,0.0837973,0.0780626,0.0938163,0.0665839,0.0387678,0.020624,0,0.054862,0.0164826,-0.0227236,0.0551569,0.0411297,0.00242011,0.0155394,0.00340247,-0.076046,-0.00472369,0.00666774,0.0183035,0.0494547,0.0313335,0.00566808,0.0140587,0.0203282,0.0282702,0.0212027,0.0190989,0.00300498,0.0109655,-0.00866067,-0.00487913,0.0323696,0.0664299,0.0297743,0.0203688,0.019511,0.0187758,0.0477263,0.0448577,-0.0459003,-0.0351574,-0.0593098,0.0130225,0.013002,0.0074752,0,0.0576488,0.0404386,0.038661,0.0494819,0.0165724,0.0176258,0.0456017,0.024591,0.105494,0.0648957,0.014177,0.0384792,0.0374329,0.0203994,0.0427285,0.00954212,0.00830835,0.00866509,0.00144503,
