time,synergy1,synergy2,synergy3,synergy4,
3.6,7.61391e-05,0,0,7.03295e-05,
3.605,7.61391e-05,0,0,7.03295e-05,
3.61,7.61391e-05,0,0,7.03295e-05,
3.615,7.61391e-05,0,0,7.03295e-05,
3.62,7.61479e-05,0,0,7.03378e-05,
3.625,7.61565e-05,0,0,7.0346e-05,
3.63,7.61648e-05,0,0,7.03538e-05,
3.635,7.61727e-05,0,0,7.03613e-05,
3.64,7.61804e-05,0,0,7.03686e-05,
3.645,7.61877e-05,0,0,7.03757e-05,
3.65,7.61948e-05,0,0,7.03824e-05,
3.655,7.62016e-05,0,0,7.03889e-05,
3.66,7.62081e-05,0,0,7.03952e-05,
3.665,7.62143e-05,0,0,7.04012e-05,
3.67,7.62202e-05,0,0,7.04069e-05,
3.675,7.62258e-05,0,0,7.04122e-05,
3.68,7.62312e-05,0,0,7.04175e-05,
3.685,7.62362e-05,0,0,7.04224e-05,
3.69,7.62408e-05,0,0,7.0427e-05,
3.695,7.62453e-05,0,0,7.04314e-05,
3.7,7.62494e-05,0,0,7.04355e-05,
3.705,7.62532e-05,0,0,7.04393e-05,
3.71,7.62567e-05,0,0,7.04428e-05,
3.715,7.62599e-05,0,0,7.04461e-05,
3.72,7.62629e-05,0,0,7.04492e-05,
3.725,7.62654e-05,0,0,7.04518e-05,
3.73,7.62678e-05,0,0,7.04543e-05,
3.735,7.62699e-05,0,0,7.04566e-05,
3.74,7.62715e-05,0,0,7.04585e-05,
3.745,7.6273e-05,0,0,7.04602e-05,
3.75,7.62742e-05,0,0,7.04616e-05,
3.755,7.62751e-05,0,0,7.04628e-05,
3.76,7.62756e-05,0,0,7.04637e-05,
3.765,7.62759e-05,0,0,7.04644e-05,
3.77,7.6276e-05,0,0,7.04647e-05,
3.775,7.62757e-05,0,0,7.04649e-05,
3.78,7.62751e-05,0,0,7.04647e-05,
3.785,7.62742e-05,0,0,7.04643e-05,
3.79,0.00165844,7.47741e-08,8.77156e-07,0.00247846,
3.795,0.000639083,2.43562e-16,2.30993e-13,0.000927544,
3.8,0.000707022,5.70311e-15,6.07072e-13,0.00103101,
3.805,0.00135568,3.21809e-09,2.96015e-07,0.00201832,
3.81,0.000495546,1.59106e-20,1.14558e-16,0.000708964,
3.815,0.000632795,2.682e-16,5.43359e-14,0.000917974,
3.82,0.00176224,2.1878e-08,3.7066e-06,0.00263184,
3.825,0.00172052,6.47038e-08,1.52669e-06,0.00257193,
3.83,0.00153765,2.11737e-08,3.25225e-06,0.00229051,
3.835,0.0017404,9.52249e-08,1.55133e-06,0.0026022,
3.84,0.00111552,1.33636e-10,2.92623e-08,0.00165305,
3.845,0.00168207,1.16435e-08,8.04963e-07,0.00251455,
3.85,0.00108129,4.00231e-11,9.85515e-09,0.00160097,
3.855,0.00112737,3.99951e-10,2.94299e-09,0.00167116,
