time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.075,1,1,0.662451,0.646116,0.711702,0.709516,0.108753,0.112155,0.147703,0.00502088,0.14314,0.121441,0.189602,0.451705,0.0112999,0.00971858,0.00682882,0.0904108,0.0848261,0.0841139,0.570464,0.12233,0.118334,0.552215,1,0.470813,0.262527,1,0.112612,0.636299,0.179943,0.179108,0.285652,0.774294,0.603923,0.176919,-0,-0,-0,0.360739,0.300528,0.175271,0.199202,0.136717,0.424198,0.260398,0.311653,0.196256,0.155591,0.120947,0.122014,0.106645,0.179547,0.417131,0.252653,0.279554,0.38357,0.36905,0.143458,0.458644,0.446847,0.359215,0.294052,0.405727,0.117728,0.123451,0.403586,0.131102,0.473569,0.267811,0.287979,0.226529,0.236678,0.293856,0.127445,0.248423,0.217434,0.241502,0.0615396,
2.08,1,1,0.650776,0.642488,0.688758,0.685786,0.154424,0.159816,0.186456,0.00589071,0.146641,0.123384,0.234021,0.62664,0.0156884,0.013296,0.00689734,0.121496,0.108484,0.0788689,0.749241,0.166468,0.144821,0.599838,1,0.462044,0.29485,1,0.11232,0.770749,0.252027,0.249762,0.331353,0.994073,0.801157,0.179629,-0,-0,-0,0.347515,0.396802,0.241577,0.226966,0.134171,0.507953,0.252407,0.301386,0.223647,0.167253,0.121284,0.122227,0.105985,0.224459,0.500945,0.247765,0.274669,0.464043,0.452013,0.178904,0.543496,0.536405,0.433,0.28447,0.491082,0.11793,0.123639,0.489371,0.126714,0.527645,0.262403,0.283117,0.224897,0.233448,0.362556,0.127669,0.324988,0.290379,0.329328,0.0548439,
2.085,1,1,0.64644,0.64187,0.668988,0.663248,0.194908,0.202467,0.209792,0.00629638,0.140536,0.117573,0.257751,0.772895,0.0193663,0.0161579,0.00656998,0.145266,0.12366,0.0725311,0.875839,0.201572,0.158244,0.593415,1,0.459791,0.300243,1,0.112287,0.834546,0.313916,0.309623,0.345534,1,0.945385,0.171538,-0,-0,-0,0.337494,0.46993,0.297104,0.233964,0.133919,0.554952,0.245597,0.299882,0.230638,0.164697,0.115492,0.116289,0.10667,0.250857,0.548621,0.251075,0.276987,0.510625,0.502465,0.20026,0.589648,0.587984,0.474435,0.282412,0.541136,0.112185,0.117583,0.540026,0.123437,0.543488,0.261614,0.282355,0.225813,0.233613,0.404103,0.121443,0.381273,0.346885,0.401322,0.0532578,
2.09,1,1,0.645326,0.641793,0.658991,0.651026,0.230682,0.240513,0.221926,0.00632446,0.132078,0.109026,0.267291,0.89393,0.0224184,0.0184832,0.00620456,0.162702,0.13185,0.0547287,0.960863,0.228887,0.161993,0.565203,1,0.457598,0.291703,1,0.112284,0.852313,0.366563,0.359886,0.341856,1,1,0.161236,-0,-0,-0,0.318645,0.525782,0.343732,0.229701,0.133152,0.579458,0.240368,0.276815,0.226474,0.156449,0.109646,0.109813,0.105025,0.264128,0.574058,0.248565,0.274775,0.535897,0.532015,0.211604,0.612754,0.616461,0.495515,0.264533,0.569056,0.105924,0.110899,0.568713,0.121083,0.538181,0.259725,0.282365,0.225504,0.232542,0.42753,0.114673,0.422387,0.390532,0.460658,0.0314945,
2.095,1,1,0.663678,0.664376,0.667398,0.657703,0.262103,0.27433,0.226288,0.00661935,0.125419,0.101176,0.266396,0.992487,0.0249288,0.0202123,0.00621217,0.174787,0.134578,0.0337176,1,0.249565,0.159101,0.533327,1,0.4672,0.277371,1,0.136206,0.842654,0.411042,0.401741,0.32639,1,1,0.153019,0.000834725,-0,0.0017887,0.306652,0.568523,0.382966,0.220391,0.137566,0.589579,0.242046,0.265474,0.217275,0.147624,0.10658,0.10597,0.109196,0.268364,0.585299,0.272031,0.29412,0.547343,0.547644,0.216226,0.621722,0.630314,0.503448,0.256425,0.582509,0.102141,0.106721,0.583067,0.122924,0.521525,0.268013,0.290082,0.234361,0.240124,0.438663,0.110546,0.45197,0.424026,0.509788,0.0131142,
2.1,1,1,0.68222,0.683215,0.681987,0.671536,0.28953,0.30427,0.225788,0.0090666,0.122571,0.0953331,0.257989,1,0.0269839,0.0215836,0.00700392,0.182491,0.133361,0.0189604,1,0.264663,0.152165,0.505543,1,0.476703,0.261584,1,0.165812,0.819998,0.448187,0.436084,0.303555,1,1,0.147403,0.00250417,-0,0.00518722,0.312247,0.601169,0.416033,0.21001,0.147299,0.590312,0.252359,0.275778,0.207102,0.141098,0.107149,0.106284,0.118383,0.26669,0.587624,0.364532,0.365867,0.549922,0.553844,0.217448,0.622802,0.635114,0.503005,0.266714,0.586312,0.102129,0.106322,0.587814,0.130625,0.500019,0.291985,0.304165,0.251489,0.256412,0.441511,0.110249,0.472655,0.44946,0.550633,0.00738881,
2.105,1,1,0.693354,0.692827,0.693904,0.683401,0.313379,0.330657,0.222469,0.0143746,0.123128,0.0913936,0.244634,1,0.0286669,0.0226568,0.00876251,0.18663,0.129362,0.0102564,1,0.275079,0.142985,0.484466,1,0.48366,0.246538,1,0.19837,0.793227,0.478774,0.463809,0.276585,1,1,0.143846,0.00417362,-0,0.00864536,0.326734,0.625911,0.443913,0.2006,0.157444,0.584819,0.266219,0.291045,0.19803,0.137551,0.110383,0.109794,0.126841,0.261327,0.584374,0.45998,0.441202,0.546823,0.553541,0.217473,0.619863,0.634332,0.497283,0.28182,0.583537,0.105003,0.108803,0.585973,0.140708,0.477586,0.318479,0.318946,0.267761,0.272758,0.438785,0.112845,0.486363,0.468421,0.584684,0.00607571,
2.11,1,1,0.695128,0.692596,0.698896,0.688767,0.333949,0.35379,0.217864,0.023016,0.126357,0.0888069,0.228118,1,0.0300558,0.0234915,0.0114803,0.187887,0.12347,0.00562433,1,0.281579,0.132776,0.470003,1,0.487718,0.23314,1,0.232839,0.768125,0.503637,0.48575,0.247834,1,1,0.141533,0.0064393,0.00149058,0.0117458,0.345325,0.64438,0.467407,0.193183,0.167825,0.575287,0.281649,0.307764,0.191118,0.136923,0.115457,0.115605,0.135524,0.253895,0.577938,0.552626,0.516892,0.540329,0.548786,0.218008,0.615756,0.630448,0.488492,0.298496,0.576308,0.109924,0.113302,0.57963,0.152032,0.456677,0.346266,0.334003,0.284128,0.289229,0.43245,0.117453,0.494529,0.482143,0.613117,0.0059465,
2.115,1,1,0.687669,0.683099,0.695572,0.685905,0.351538,0.373949,0.213076,0.0352858,0.131399,0.0868698,0.209874,1,0.0312215,0.0241474,0.0150432,0.186834,0.116363,0.00337719,1,0.284811,0.122328,0.461249,1,0.486811,0.221468,1,0.268125,0.748271,0.523372,0.502623,0.218998,1,1,0.139528,0.0105533,0.00715478,0.0145481,0.364934,0.657808,0.487169,0.188086,0.17779,0.56328,0.29713,0.323708,0.186718,0.138735,0.121589,0.122858,0.143783,0.245542,0.570093,0.638434,0.589825,0.532125,0.541068,0.220354,0.612641,0.625329,0.478236,0.314592,0.566156,0.116085,0.11898,0.570274,0.163744,0.438591,0.373933,0.347696,0.299581,0.304846,0.423952,0.123219,0.498239,0.491599,0.636865,0.00601851,
2.12,1,1,0.671972,0.665534,0.684086,0.674815,0.366384,0.39139,0.208812,0.0510006,0.137349,0.085107,0.191092,1,0.0322271,0.0248032,0.0192684,0.183959,0.108571,0.00280115,0.996087,0.285335,0.11216,0.456777,1,0.481429,0.211268,1,0.302954,0.735213,0.538517,0.514965,0.191268,1,1,0.13723,0.015025,0.0135941,0.0171119,0.383313,0.667137,0.503738,0.185161,0.18634,0.549924,0.311105,0.337382,0.184684,0.142266,0.127967,0.130635,0.150696,0.237031,0.56209,0.708344,0.651817,0.52341,0.531476,0.225262,0.611902,0.62029,0.467636,0.328465,0.554198,0.122649,0.125018,0.558986,0.174701,0.423779,0.398572,0.358283,0.31247,0.318054,0.414327,0.129311,0.498331,0.497558,0.656677,0.00659711,
