time,addbrev_r,addlong_r,addmagDist_r,addmagIsch_r,addmagMid_r,addmagProx_r,bflh_r,bfsh_r,edl_r,ehl_r,fdl_r,fhl_r,gaslat_r,gasmed_r,glmax1_r,glmax2_r,glmax3_r,glmed1_r,glmed2_r,glmed3_r,glmin1_r,glmin2_r,glmin3_r,grac_r,iliacus_r,perbrev_r,perlong_r,psoas_r,recfem_r,sart_r,semimem_r,semiten_r,soleus_r,tfl_r,tibant_r,tibpost_r,vasint_r,vaslat_r,vasmed_r,addbrev_l,addlong_l,addmagDist_l,addmagIsch_l,addmagMid_l,addmagProx_l,bflh_l,bfsh_l,edl_l,ehl_l,fdl_l,fhl_l,gaslat_l,gasmed_l,glmax1_l,glmax2_l,glmax3_l,glmed1_l,glmed2_l,glmed3_l,glmin1_l,glmin2_l,glmin3_l,grac_l,iliacus_l,perbrev_l,perlong_l,psoas_l,recfem_l,sart_l,semimem_l,semiten_l,soleus_l,tfl_l,tibant_l,tibpost_l,vasint_l,vaslat_l,vasmed_l,piri_r,
2.125,1.01034,0.975948,0.730292,0.65929,0.722617,0.813228,0.802751,1.05145,1.25453,1.29525,0.674094,0.671347,0.87225,0.845917,0.966983,0.963646,0.928809,0.834305,0.889317,0.91612,0.865462,0.921233,0.92534,1.06627,1.06543,0.884019,0.866245,1.09224,0.92673,1.06579,0.814992,0.924875,0.647843,0.888017,1.25306,0.805972,0.98841,1.01769,1.05094,0.814354,0.920041,1.08745,1.40448,-0.180652,0.481294,1.48121,1.30348,1.16504,1.18724,1.17362,1.1524,0.940796,0.822492,1.26503,1.31256,1.33504,1.09386,1.14208,1.11881,0.974465,1.05595,1.1019,1.31293,0.712544,1.10464,1.1284,0.814753,0.901486,1.02987,1.49994,1.3182,1.15253,0.971379,0.977533,1.47128,1.32938,1.31165,1.3113,1.17659,
2.13,1.00405,0.970009,0.72995,0.660332,0.719684,0.807841,0.783373,1.03386,1.25603,1.29341,0.672284,0.670679,0.843259,0.818236,0.969974,0.967263,0.930659,0.843231,0.895082,0.917034,0.871735,0.927197,0.93183,1.05635,1.06395,0.883339,0.866202,1.09045,0.947074,1.06013,0.777368,0.910345,0.64784,0.890556,1.25405,0.805009,1.01141,1.04018,1.0726,0.813969,0.921929,1.07495,1.39462,-0.188239,0.478508,1.48046,1.31826,1.1708,1.19204,1.17111,1.1489,0.952857,0.842064,1.25786,1.3046,1.32428,1.10024,1.14064,1.11728,0.981488,1.06186,1.10435,1.3158,0.724645,1.10242,1.12583,0.823591,0.895088,1.03965,1.50293,1.32076,1.14289,0.993584,0.98549,1.47001,1.31561,1.29824,1.29788,1.17342,
2.135,0.99739,0.963409,0.730122,0.662296,0.716971,0.802178,0.764264,1.01528,1.25686,1.29084,0.670798,0.670774,0.815112,0.787111,0.973518,0.97123,0.933577,0.852775,0.900938,0.917616,0.877987,0.932993,0.937919,1.0454,1.06205,0.883207,0.866657,1.08826,0.967763,1.05378,0.740112,0.895576,0.64981,0.893393,1.25466,0.804668,1.03423,1.06203,1.09399,0.813471,0.923897,1.0707,1.38449,-0.195854,0.475837,1.47878,1.33113,1.17563,1.19603,1.16869,1.14556,0.964878,0.860799,1.25059,1.29666,1.31342,1.10515,1.13842,1.11022,0.987067,1.06642,1.10564,1.31773,0.736431,1.10039,1.12338,0.832323,0.889522,1.04886,1.50473,1.3222,1.1341,1.01558,0.992566,1.46896,1.30306,1.28589,1.28552,1.16864,
2.14,0.990149,0.956054,0.73087,0.665301,0.714536,0.796088,0.745647,0.995899,1.2569,1.28756,0.669734,0.671749,0.787942,0.755318,0.977819,0.976043,0.9372,0.862914,0.906952,0.917981,0.884226,0.938686,0.943534,1.03325,1.05963,0.883733,0.867666,1.08565,0.98877,1.04685,0.703691,0.880699,0.654018,0.896401,1.25476,0.805099,1.05668,1.08348,1.11525,0.81285,0.925883,1.06083,1.37408,-0.20348,0.473296,1.47613,1.34207,1.17956,1.19919,1.16644,1.14248,0.976813,0.878681,1.24321,1.28873,1.30246,1.10865,1.13541,1.10221,0.991257,1.06966,1.10584,1.31873,0.747908,1.09864,1.12115,0.840883,0.884977,1.05759,1.50531,1.32247,1.12629,1.03696,0.99865,1.46816,1.29172,1.2746,1.27423,1.16246,
2.145,0.982435,0.947838,0.732247,0.669452,0.712443,0.78891,0.727775,0.974066,1.25613,1.28361,0.66918,0.673702,0.761946,0.724214,0.982762,0.981958,0.942184,0.87363,0.913205,0.918266,0.890555,0.944359,0.948631,1.0199,1.05659,0.88502,0.869301,1.08254,1.00985,1.03902,0.668615,0.865923,0.660688,0.899443,1.25425,0.806466,1.07857,1.1043,1.13609,0.812124,0.927846,1.05023,1.36332,-0.211095,0.470907,1.47248,1.35144,1.18259,1.2015,1.16446,1.13977,0.989005,0.895829,1.23576,1.28083,1.29141,1.11073,1.13159,1.094,0.994046,1.0716,1.10498,1.31882,0.758978,1.09722,1.11921,0.849256,0.881609,1.06586,1.50467,1.32157,1.11957,1.05782,1.00369,1.46766,1.28157,1.2644,1.264,1.15513,
2.15,0.974409,0.93882,0.734296,0.674835,0.710756,0.783377,0.710916,0.950968,1.2545,1.27898,0.669218,0.676705,0.737364,0.694529,0.988139,0.988681,0.948451,0.884933,0.919791,0.918623,0.896978,0.950106,0.953484,1.00507,1.05295,0.88718,0.871643,1.0789,1.03032,1.03022,0.635413,0.85146,0.669975,0.902387,1.25304,0.808931,1.09943,1.12401,1.15597,0.811326,0.929771,1.04379,1.35221,-0.21867,0.468694,1.46779,1.35927,1.18471,1.20294,1.16281,1.13752,1.00172,0.912476,1.22826,1.27297,1.28031,1.1114,1.12697,1.08572,0.995469,1.07227,1.10309,1.31804,0.769642,1.09621,1.11765,0.857503,0.879583,1.0737,1.50283,1.31951,1.114,1.07836,1.00764,1.4675,1.27261,1.2553,1.25482,1.14687,
2.155,0.96613,0.929197,0.737047,0.68151,0.709545,0.776561,0.695337,0.927176,1.25199,1.27367,0.669904,0.68081,0.714471,0.666863,0.994429,0.995943,0.956048,0.896836,0.926823,0.919303,0.90351,0.956031,0.958397,0.989636,1.04868,0.890304,0.874783,1.07475,1.04933,1.02221,0.604772,0.837445,0.681694,0.905103,1.25105,0.812668,1.11897,1.14228,1.17455,0.810497,0.931663,1.03059,1.34076,-0.226172,0.4667,1.46204,1.36567,1.18589,1.20344,1.16157,1.13579,1.01479,0.928906,1.22074,1.26515,1.26916,1.11071,1.12177,1.07742,0.995546,1.07168,1.1002,1.31644,0.779989,1.09565,1.11653,0.865595,0.879027,1.08109,1.49978,1.3163,1.10965,1.09831,1.01044,1.4677,1.2648,1.24729,1.24664,1.13813,
2.16,0.957639,0.918965,0.740529,0.689471,0.708872,0.770823,0.681217,0.902966,1.24859,1.26766,0.671281,0.686034,0.693563,0.641061,1.00193,1.00483,0.965835,0.909338,0.93443,0.920536,0.910245,0.962233,0.963641,0.974018,1.0436,0.894445,0.878814,1.07009,1.06624,1.01215,0.577487,0.824119,0.695555,0.907479,1.2482,0.817854,1.13705,1.15896,1.19166,0.8097,0.933555,1.02729,1.32921,-0.233559,0.464997,1.45518,1.37079,1.18612,1.20295,1.16078,1.13467,1.02812,0.945417,1.21322,1.25738,1.25807,1.10863,1.11608,1.06918,0.994252,1.06988,1.0963,1.31412,0.789972,1.09558,1.11591,0.873553,0.880106,1.0881,1.49551,1.31195,1.10663,1.11776,1.01202,1.46826,1.2581,1.24033,1.23943,1.12918,
2.165,0.948984,0.908043,0.744772,0.698664,0.708794,0.765808,0.668208,0.878847,1.24428,1.26092,0.673367,0.692365,0.674955,0.616781,1.0103,1.01488,0.977103,0.922422,0.942774,0.922542,0.917221,0.968806,0.969475,0.95845,1.0376,0.899634,0.883835,1.06491,1.08032,0.994928,0.55428,0.811889,0.711381,0.90941,1.2444,0.824683,1.15359,1.17399,1.20723,0.809013,0.935501,1.01909,1.31775,-0.240785,0.463645,1.44725,1.37476,1.18537,1.20142,1.16048,1.1342,1.04176,0.962277,1.20576,1.24966,1.24697,1.10504,1.10978,1.06109,0.991635,1.06694,1.09149,1.31118,0.79962,1.096,1.11581,0.881393,0.883129,1.09478,1.49004,1.30648,1.10513,1.13665,1.01233,1.46918,1.25246,1.23438,1.23312,1.12048,
2.17,0.940231,0.896468,0.749826,0.709039,0.709356,0.760684,0.651667,0.855546,1.23905,1.25345,0.676157,0.699737,0.658923,0.594041,1.01952,1.02589,0.989835,0.93605,0.951984,0.925467,0.924396,0.975827,0.976155,0.943182,1.03082,0.90583,0.889942,1.05917,1.09075,0.996008,0.535637,0.799719,0.72906,0.910805,1.2396,0.833275,1.16863,1.18741,1.22127,0.80852,0.937578,1.01023,1.30647,-0.247797,0.462684,1.43827,1.37771,1.18361,1.1988,1.1607,1.13443,1.05569,0.979691,1.19835,1.24201,1.23607,1.1,1.1029,1.05321,0.987584,1.0627,1.08596,1.30774,0.808962,1.09693,1.11626,0.889129,0.888562,1.1011,1.48334,1.29989,1.10534,1.15486,1.0113,1.47043,1.24784,1.22938,1.22768,1.11253,
