time,synergy1,synergy2,synergy3,synergy4,
3.6,1.61288e-12,0.998312,0.220117,3.71504e-24,
3.605,1.69399e-12,0.998312,0.220117,4.38252e-24,
3.61,1.71394e-12,0.998311,0.220117,4.66994e-24,
3.615,1.13518e-12,0.998312,0.220117,1.34262e-23,
3.62,2.42936e-10,0.998977,0.218411,2.07246e-22,
3.625,3.79886e-08,0.999539,0.216915,1.39003e-18,
3.63,1.32955e-06,1,0.215625,2.3719e-14,
3.635,0.00093764,0.99998,0.214191,1.29126e-12,
3.64,0.00653721,0.997995,0.211168,2.65654e-10,
3.645,0.0119306,0.995983,0.208433,3.77322e-08,
3.65,0.0174664,0.993796,0.205852,8.07688e-06,
3.655,0.0230925,0.991338,0.203329,0.000263713,
3.66,0.0213907,0.985432,0.197961,0.0132791,
3.665,0.0223404,0.981759,0.19486,0.0193973,
3.67,0.025789,0.978095,0.192073,0.0232199,
3.675,0.0294311,0.974247,0.18937,0.0270527,
3.68,0.0331242,0.970222,0.186748,0.0310015,
3.685,0.0368449,0.966035,0.184193,0.0350784,
3.69,0.0405916,0.961693,0.181698,0.0392857,
3.695,0.0443503,0.957212,0.179241,0.0436281,
3.7,0.0481104,0.952601,0.176822,0.0481095,
3.705,0.0518683,0.947873,0.174421,0.0527325,
3.71,0.0556193,0.943047,0.172028,0.0574946,
3.715,0.0593515,0.938132,0.169636,0.0623985,
3.72,0.0630608,0.933147,0.167235,0.067444,
3.725,0.0667411,0.928101,0.164817,0.0726299,
3.73,0.0703796,0.923012,0.16238,0.0779559,
3.735,0.0739771,0.917887,0.159912,0.0834205,
3.74,0.0775171,0.912743,0.157423,0.0890214,
3.745,0.0810024,0.907586,0.1549,0.0947535,
3.75,0.0844109,0.902427,0.15236,0.100618,
3.755,0.0877484,0.897278,0.149793,0.106606,
3.76,0.0910036,0.892143,0.147206,0.112712,
3.765,0.0941675,0.887035,0.144607,0.118933,
3.77,0.0972377,0.881956,0.142002,0.12526,
3.775,0.100205,0.876919,0.139395,0.131685,
3.78,0.103067,0.871929,0.136795,0.138198,
3.785,0.105821,0.866991,0.134213,0.144787,
3.79,0.108463,0.862116,0.131661,0.151442,
