,body,name,location
0,tibia_r,tibia_r_med,[-0.00046820676103024 -0.03195738906232139 -0.03957812461036379]
1,tibia_r,tibia_r_lat,[-0.00045132619801662 -0.03105546614347236  0.03951873979866597]
2,tibia_r,ankle_r_med,[ 0.01261802675495194 -0.36593174959970143 -0.03425793502032447]
3,tibia_r,ankle_r_lat,[-0.00974362940337462 -0.36562469064639835  0.04078961437147714]
4,tibia_r,knee_r_center,[0. 0. 0.]
5,tibia_r,tibia_r_center,[ 0.                 -0.0314325180461419  0.                ]
6,tibia_r,ankle_r_center,[ 0.0016417855377431  -0.36569740203362916  0.00340651207902326]
7,tibia_r,talus_r_center_in_tibia,[-0.00022989598561484 -0.3782747519206672   0.00007664324860901]
8,tibia_r,tibia_r_midshaft_anter,[ 0.02657403036793949 -0.19087969171168126  0.004866277032356  ]
9,tibia_r,tibia_r_midshaft_poster,[ 0.00100256683399592 -0.18805821625274463 -0.00030312360570885]
10,tibia_r,fibula_r_midshaft_anter,[-0.01148152788440522 -0.18715363187453538  0.02933274670969654]
11,tibia_r,fibula_r_as,[-0.0017000799619249  -0.05746573345825502  0.0172202891363529 ]
12,tibia_r,tibia_r_epiph_yellow_posteriormost,[-0.0259169325198713  -0.03110812164239732  0.00373563187767605]
13,tibia_r,tibia_r_epiph_yellow_anterior_plate,[ 0.02038659220597062 -0.02610415695743188 -0.0027467717182788 ]
14,tibia_r,tibia_r_epiph_yellow_patel_tend_point,[ 0.03127197442517396 -0.05939837153147946 -0.00860294890860982]
15,tibia_r,tibia_r_epiph_green_medial_lower_epiph,[ 0.00063868272540548 -0.05340285981574883 -0.02257041097883747]
16,tibia_r,tibia_r_ankle_yellow_anter,[ 0.02215837407582256 -0.35944842402993854 -0.00387083251353344]
17,tibia_r,fibula_r_lat_malleol_tip,[-0.01156957106876062 -0.38062624091324754  0.02536167752448371]
18,tibia_r,tibia_r_med_malleol_tip,[ 0.01431068467865952 -0.37687883008142    -0.02251140947374191]
19,tibia_r,tibia_r_anter_diaph_25,[ 0.0294095739322884  -0.09448668735899068  0.00232328862837318]
20,tibia_r,tibia_r_anter_diaph_75,[ 0.02144962885779435 -0.2932354665342929   0.00082991596590519]
21,tibia_r,fibula_r_anter_diaph_75,[-0.00922814844411952 -0.2895239383329365   0.02251549530856441]
