name,r,a,s
RTB1,185.1165574539628,-54.38975425385385,179.27160229388204
RTB2,155.89042422130254,-86.26985454464402,138.1608913542695
RTB3,185.9894512977563,-52.94928499837459,84.99514737742228
RANK,155.85828538493772,-65.62943629290486,-68.61500969694525
RMMA,91.00828220777892,6.096139714265984,-56.89206364078173
