name,r,a,s
GasLat_at_condyles_r,138.08114479460133,5.600272547243389,314.80113532315335
GasMed_at_condyles_r,138.08114479460133,5.600272547243389,314.80113532315335
KnExt_at_fem_r,134.68477387691433,-1.2417509656305452,321.98522434725265
KnExtVL_at_fem_r,133.44639345767902,-2.9355876889186248,321.94569654009587
AB_at_femshaft_r,117.90255631989919,-4.012417237818319,606.9746494172846
AL_at_femshaft_r,130.58894220790742,16.299085017931734,489.54096645314894
AMprox_at_femshaft_r,115.35718823044247,-16.26418877473685,640.6281098426422
AMmid_at_femshaft_r,121.50881291304542,5.2236969019485295,560.3207861031983
AMdist_at_femshaft_r,131.20293628774306,20.52762684304445,461.0611171815403
AMisch_at_condyles_r,110.99988346801246,-15.718799704348934,345.69066427768666
PECT_at_femshaft_r,120.26607490849089,-15.823214592574235,630.8765423192107
Flex_at_femhead_r,97.13851440794375,-33.25220658148199,712.5135898442435
