,body,name,location
0,tibia_l,tibia_l_med,[-0.00044578065055129 -0.03175114164666232  0.03942600090406909]
1,tibia_l,tibia_l_lat,[-0.00046461573681059 -0.02913580084179503 -0.03892010570911134]
2,tibia_l,ankle_l_med,[ 0.00942518798865151 -0.36451904072616076  0.03506853924510698]
3,tibia_l,ankle_l_lat,[-0.00658961049439804 -0.3644368948560766  -0.04145035676229776]
4,tibia_l,knee_l_center,[0. 0. 0.]
5,tibia_l,tibia_l_center,[ 0.                  -0.03048605665830536  0.                 ]
6,tibia_l,ankle_l_center,[ 0.00152031218458873 -0.36443724627299245 -0.00342485005576024]
7,tibia_l,talus_l_center_in_tibia,[-0.00022760448689622 -0.3777157736077466   0.00007587918054354]
8,tibia_l,tibia_l_midshaft_anter,[ 0.02687415686084504 -0.1837060714141963  -0.00291043091789799]
9,tibia_l,tibia_l_midshaft_poster,[ 0.00191644163843278 -0.17929157360966821  0.00256029649354149]
10,tibia_l,fibula_l_midshaft_anter,[-0.00928171501638546 -0.17725424483766658 -0.02899398690930694]
11,tibia_l,fibula_l_as,[-0.00134518295724949 -0.05449413122031765 -0.01764600056442055]
12,tibia_l,tibia_l_epiph_yellow_posteriormost,[-0.0257637303575726  -0.02870487218513267 -0.00295466003394285]
13,tibia_l,tibia_l_epiph_yellow_anterior_plate,[ 0.02026860391065471 -0.02629331366892728  0.00215949709612125]
14,tibia_l,tibia_l_epiph_yellow_patel_tend_point,[ 0.03152311473789057 -0.05928588698378158  0.00804189465208972]
15,tibia_l,tibia_l_epiph_green_medial_lower_epiph,[ 0.00087376423263184 -0.05255460670840205  0.02246766602701875]
16,tibia_l,tibia_l_ankle_yellow_anter,[ 0.02053760160291949 -0.3588267286304428   0.00634485307715268]
17,tibia_l,fibula_l_lat_malleol_tip,[-0.00911351026319417 -0.3799884165331859  -0.02563483475230063]
18,tibia_l,tibia_l_med_malleol_tip,[ 0.01199083979816079 -0.3766725760003065   0.02296379064664572]
19,tibia_l,tibia_l_anter_diaph_25,[ 0.02972441913686208 -0.09241418425658735 -0.00178327953656917]
20,tibia_l,tibia_l_anter_diaph_75,[ 0.02013878960132075 -0.2871823628914365   0.00071588302290935]
21,tibia_l,fibula_l_anter_diaph_75,[-0.00708856080758212 -0.2805751125010362  -0.02097960795889546]
