,body,name,location
0,pelvis,RASI,[ 0.01123532089339325 -0.00420210656735047  0.11108543638183815]
1,pelvis,RPSI,[-0.18239926009618573  0.0286718746569493   0.03713897619309957]
2,pelvis,LPSI,[-0.18243622790653846  0.02813848576649126 -0.05174499773345968]
3,pelvis,LASI,[ 0.01969742260315593  0.00581690670960026 -0.1204194541513652 ]
4,pelvis,PE01,[-0.16312214381559192  0.04278460450891511 -0.00354131595129736]
5,pelvis,PE02,[-0.19354602593911882  0.01043245595022629  0.02242919584745823]
6,pelvis,PE03,[-0.19358083712927082  0.01029580847373195 -0.04040968310534452]
