,body,name,location
0,femur_r,GasLat_at_condyles_r,[ 0.00607540763188267 -0.401843188318931    0.00171676404079842]
1,femur_r,GasMed_at_condyles_r,[ 0.00607540763188267 -0.401843188318931    0.00171676404079842]
2,femur_r,KnExt_at_fem_r,[-0.00231562178606349 -0.39362234770910676  0.00326958699848995]
3,femur_r,KnExtVL_at_fem_r,[-0.00465824137531595 -0.39302747632114027  0.00339500265703257]
4,femur_r,AB_at_femshaft_r,[ 0.01908330081314575 -0.11520029219463662  0.00048926420328961]
5,femur_r,AL_at_femshaft_r,[ 0.03246567872360014 -0.23755158693476522 -0.00589987823438886]
6,femur_r,AMprox_at_femshaft_r,[ 0.01048784359127558 -0.075331868032419    0.0088367897102744 ]
7,femur_r,AMmid_at_femshaft_r,[ 0.02651271736673479 -0.1622330093111849  -0.00335194826513296]
8,femur_r,AMdist_at_femshaft_r,[ 0.03102629924664135 -0.26912569955431964 -0.01046272467277201]
9,femur_r,AMisch_at_condyles_r,[-0.02738122664819681 -0.3633800148729183  -0.00184748603704529]
10,femur_r,PECT_at_femshaft_r,[ 0.01234659698906721 -0.08698206854490706  0.01281915704057567]
11,femur_r,Flex_at_femhead_r,[ 0.00088304986240772 -0.00073700560585357  0.01389096312399953]
